Reporting Period	Peer Group Description	Peer Group	UBPSE885	UBPSFB80	UBPSFB82	UBPSE880	UBPSE892	UBPSE886	UBPSE658	UBPSE883	UBPSE889	UBPSE891	UBPSFB78	UBPSD647	UBPSE894	UBPSE884	UBPSFB81	UBPSE392	UBPSE895	UBPSE881	UBPSD490	UBPSE893	UBPSD649	UBPSE882	UBPSFB83	UBPSD646	UBPSE663	UBPSD650	UBPSE887	UBPSE657	UBPSE888	UBPSE890	UBPSE632	UBPSFB79	UBPSD648	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.0000	0.0000	0.0000	9.1247	38.8681	0.0000	16.9349	30.8471	0.0000	0.0000	16.9349	91.4657	0.0000	148.3725	0.0000	44.1405	0.0000	14.5940	32.7311	0.0000	122.3128	74.9876	0.0000	14.7141	0.0000	54.9853	19.5430	32.7311	0.0000	15.6625	0.0000	0.0000	41.1180	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	0.0000	0.0000	0.0000	0.3202	76.1330	2.8395	9.3032	38.5734	0.0000	0.0000	9.0942	260.3148	0.0000	308.5118	0.0000	137.3290	0.0000	35.2715	87.7142	0.0000	298.8883	175.9025	0.0000	20.8554	0.0000	71.0653	31.8266	79.7748	0.0000	1.2714	7.9394	0.2089	61.8938	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	0.0000	0.0000	0.0000	0.0000	0.0000	45.3881	157.1185	46.5806	0.0000	0.0000	157.1185	294.1834	0.0000	497.8826	0.0000	224.4341	0.0000	38.8902	30.8590	0.0000	340.7641	271.0148	0.0000	4.9475	0.0000	54.6334	22.6089	30.8590	57.8486	0.0000	0.0000	0.0000	47.1653	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	0.1783	0.0000	0.0000	13.0239	145.8670	3.1366	13.2023	73.8704	0.0000	0.0000	9.2515	270.2176	0.0000	370.3144	0.0066	144.7228	0.0000	62.6624	62.8323	0.0000	344.0881	218.5933	0.0000	10.2412	3.9507	56.0840	88.2227	62.7203	5.7135	0.0891	0.1119	0.0000	44.0436	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	0.0000	0.0000	0.0000	13.9295	209.2174	4.7938	17.3193	15.3071	0.0000	0.0000	16.8361	66.7964	0.0000	113.3525	0.0000	36.6245	0.0000	13.3645	16.8073	0.0000	82.1036	51.9317	0.0000	4.8729	0.0000	23.8045	16.3841	8.8159	0.0000	1.1587	7.9913	0.4832	19.3665	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	0.0000	0.0000	0.0000	11.3468	63.5237	18.9724	11.1169	67.6318	2.7491	0.0000	10.0428	191.0416	0.0000	281.1373	0.1071	127.9778	0.0000	33.4709	29.5928	0.0000	258.6734	195.6096	0.0000	7.3051	0.0000	63.8548	38.4231	28.8219	3.0392	0.0000	0.7709	1.0740	47.1596	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	3.8165	0.0000	0.0000	5.1060	34.3858	0.0000	13.4559	54.6863	0.0000	0.0000	13.0721	172.4299	0.0000	245.6782	0.0000	128.0209	0.0000	31.4077	13.0011	0.0000	227.1162	182.7073	0.0000	4.3753	0.3837	76.4326	8.6041	9.9569	0.0076	4.6532	3.0442	0.0000	58.0287	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	0.0291	0.0000	0.0000	2.8012	99.1712	0.0000	10.2622	10.5961	29.5047	0.0000	10.2525	85.6949	0.0000	109.3545	0.0000	45.3440	0.0000	8.3192	32.0316	0.0000	96.2910	55.9401	0.0000	8.3383	0.0000	25.0660	39.7669	24.2689	29.8138	106.0135	7.7626	0.0097	22.3077	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	0.0000	0.0000	0.0000	7.0444	49.6435	0.0000	33.3843	67.8565	0.0000	0.0000	28.0350	283.4979	0.0000	391.7832	0.0000	199.1128	0.0000	30.4905	53.8944	0.0000	351.3544	266.9694	0.0000	11.2769	4.3090	73.5180	33.9546	37.9996	2.5347	0.0000	15.8948	1.0402	59.3195	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	0.0000	0.0000	0.0000	4.8764	105.2403	1.6284	30.5850	34.5153	5.1566	0.0000	30.5850	191.6092	0.0000	261.5860	0.0000	89.8159	0.0000	32.8856	68.9076	78.4321	226.1246	124.3313	0.0000	14.7150	0.0000	48.2883	15.7326	68.9076	5.1566	0.5022	0.0000	0.0000	40.9176	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	0.4294	1.4148	0.1269	36.8879	1.0942	26.7325	159.3674	61.2539	0.1464	0.2510	139.3529	124.7286	0.0474	418.5817	7.3982	64.7428	0.3674	14.9961	29.5272	0.2934	194.7238	136.8826	0.9531	5.0075	11.6926	33.2454	66.3873	17.9326	21.2255	2.6209	10.2752	3.6659	21.1985	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	0.0017	0.0000	0.0000	0.0010	0.4220	0.3506	0.3840	0.0001	468.5516	4.5843	0.0796	1.0999	0.0000	1.3735	0.0165	0.0621	0.1117	0.0050	0.9210	0.0040	1.1001	0.0623	0.0045	0.2936	0.0003	0.3376	34.3445	0.0000	496.6330	0.0392	0.9210	0.3040	0.3376	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	0.0033	0.0000	0.0000	0.0000	0.5015	0.1060	1.0356	0.0000	515.1886	0.0000	0.1985	0.0780	0.0000	1.1128	0.0000	0.0634	0.0008	0.0138	0.0000	0.0000	0.0780	0.0634	0.0000	0.0000	0.0009	0.0140	7.7886	0.0000	550.1043	0.0208	0.0000	0.8361	0.0140	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	420.5471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	93.6104	0.0000	420.5471	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	0.0000	0.0000	0.0000	0.0117	0.9611	3.4329	0.0808	0.0000	296.6998	0.0000	0.0808	11.1759	0.0000	10.6542	0.1821	0.4302	0.6142	0.0000	10.1314	0.0450	11.1759	0.4302	0.0450	3.2305	0.0000	3.5636	1.0790	0.0000	297.2523	0.1858	10.1314	0.0000	3.5636	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	0.0014	0.0000	0.0000	0.0000	0.4187	0.0000	0.0003	0.0004	473.2828	0.0000	0.0003	0.1528	0.0000	0.0008	0.0000	0.0000	0.1528	0.0000	0.0000	0.0000	0.1532	0.0004	0.0000	0.0000	0.0000	0.0236	51.4610	0.0000	515.4528	0.0406	0.0000	0.0000	0.0235	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	482.9353	50.4273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	46.1014	0.0000	482.9353	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	0.4820	1.6468	0.1182	42.8392	1.2163	31.7944	143.4897	66.0306	0.1646	0.2768	124.4143	128.9622	0.0552	413.7685	8.1201	68.0659	0.4117	14.5165	31.0329	0.3513	203.6975	145.3613	1.1373	5.1729	11.1077	34.3041	73.2572	19.0982	22.6997	3.0020	10.6186	3.5483	21.5716	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	0.1102	0.0000	0.0000	21.0880	1.8756	6.8830	131.5091	65.7133	0.3252	0.0000	111.4781	108.5191	0.0000	343.4194	9.2952	54.6470	0.6048	9.2446	39.8218	0.0000	178.3739	124.5915	0.5240	8.0442	13.6664	36.4410	72.4207	24.6942	29.3254	7.4290	12.5162	2.7935	21.9878	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	0.0000	0.0000	0.0000	0.8840	1.2121	11.6819	63.2365	112.8971	0.1244	0.0000	42.2260	162.0380	0.0000	337.4713	3.0041	105.4082	1.5844	14.9388	40.1064	0.0000	274.9352	218.3054	0.0000	9.2225	14.5111	58.7037	101.3029	27.7569	21.8255	4.8878	12.3495	6.4992	34.4208	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	0.7153	0.0000	0.0000	4.6653	4.8457	3.2436	147.3513	159.0367	0.0699	0.0000	127.7622	176.5101	0.0000	486.4455	2.3463	117.4040	1.1178	14.0124	43.9757	0.8244	335.5468	276.4407	2.5185	7.4829	16.7995	59.3243	94.7141	28.1223	6.2277	7.5043	15.8534	2.7895	31.4869	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	0.2206	0.0000	0.0000	54.4251	1.0297	31.6400	149.3415	61.9802	0.5679	0.0000	138.5341	123.3054	0.0000	415.4698	10.6204	59.8155	0.1415	13.6726	42.8660	0.0699	191.2711	130.2874	1.1884	7.0170	3.9717	32.6400	72.3288	26.2363	30.2808	1.7731	14.0456	4.2624	20.9837	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	0.0132	2.5920	0.0263	7.7429	2.6898	3.0874	74.6638	95.2425	0.0129	1.4841	60.0789	253.1332	0.0000	455.5767	2.3383	165.8396	2.6173	39.4573	25.7770	1.1483	357.4143	268.2902	2.7614	4.6279	9.3218	63.0774	74.8190	16.7229	7.2060	0.7845	7.9699	1.5334	44.4926	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	0.0000	0.0000	0.0000	41.7383	1.1926	35.0401	133.6745	88.5225	0.2099	0.0000	110.2393	155.2849	0.0000	438.0639	3.2190	86.5608	0.5785	12.2558	46.0571	0.8428	249.2028	179.6858	4.2564	7.6365	16.0642	42.6771	64.5501	23.3674	12.7087	2.6668	19.7434	3.8987	25.9971	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	0.0000	0.0000	0.0000	0.7695	5.2703	0.2938	325.4709	87.2643	0.0421	0.0000	279.5483	209.3309	0.0000	621.5727	3.0482	137.6241	1.2630	37.3844	33.0593	2.3465	296.5953	224.8885	6.2574	4.1046	37.8738	37.6175	110.9404	23.1145	40.4620	5.2180	9.9447	8.0487	26.7641	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	6.7972	0.0216	0.0000	6.5006	8.6548	0.6709	97.7659	59.5876	23.7640	0.6624	76.1879	107.2030	0.2003	268.6667	8.7741	60.1142	2.3948	14.0274	30.6665	10.4350	166.7907	119.7019	19.5657	6.2397	17.9129	30.5393	53.6568	21.7127	53.1296	6.5803	8.9537	3.6650	21.1051	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	0.0000	0.0000	0.0000	0.0000	9.8323	0.0000	196.5161	103.5574	0.5168	0.0000	181.7171	222.6663	0.0000	516.0127	0.1786	108.3060	6.7273	67.3822	40.2506	0.0000	326.2238	211.8635	0.0000	7.0851	11.9594	58.0481	60.3889	24.5328	1.1056	0.0000	15.7177	2.8395	41.3155	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	0.1070	17.5502	0.0000	5.9676	2.3775	0.9483	198.4130	103.2793	0.1336	2.7301	172.2024	204.9057	0.0000	527.1562	1.2609	134.3128	0.1679	22.1725	42.4794	0.0000	311.1423	242.0947	0.8163	6.9375	19.8814	50.3899	66.2961	28.7522	11.4771	1.4796	11.8853	2.0881	32.9605	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	0.0669	0.0000	0.0000	35.2667	0.8803	10.1548	155.2452	98.4539	0.2419	0.0000	136.1579	157.1064	0.0000	459.0924	8.8553	84.1203	0.1876	11.0431	53.6808	0.0038	259.0251	186.0015	0.6851	8.9442	11.6504	43.2484	61.0802	33.2331	27.0935	2.3550	18.1507	3.3412	26.4120	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	0.0000	2.2420	0.0000	0.1937	10.3528	0.0249	81.2195	52.7852	6.2699	30.4343	77.6296	176.7770	0.4349	290.2092	9.0390	90.9623	21.8873	39.2775	24.6498	0.0000	229.5622	143.7475	0.0000	5.9082	2.3920	43.7999	109.1549	22.4652	82.4201	7.3139	2.1846	1.1977	35.4332	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	0.0000	17.2554	1.1840	1.0194	7.6505	0.0106	343.1902	37.7386	2.4031	13.9918	275.9513	162.4757	0.0000	550.7665	21.3454	103.6518	1.0527	37.3117	20.4593	4.0659	200.2143	141.3904	4.5081	3.0855	62.1238	29.7837	78.7469	17.9699	36.0900	0.0938	2.4893	5.1150	24.3259	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	0.0000	0.0000	0.0000	31.1119	0.8147	40.6226	89.6935	109.4820	0.7141	0.0000	49.5470	172.6018	0.0000	399.4363	4.3645	90.3680	3.4530	17.4725	61.3082	0.3717	282.0838	199.8500	0.0000	10.4729	35.6882	46.6745	128.5337	44.0576	16.5949	3.1060	17.2505	4.4583	28.5694	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	0.0000	0.0005	0.0041	56.8987	0.8534	37.2553	132.6775	54.1295	0.0658	0.2490	113.3517	110.5844	0.0000	383.5336	9.3737	57.6397	0.2621	20.5243	17.7650	0.3599	172.9656	121.4957	2.5401	2.9815	11.1776	29.4056	76.7364	10.7932	26.7496	3.0375	6.0142	3.6062	18.7151	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	0.0121	0.0000	0.0000	56.2999	1.0027	26.1836	196.9494	67.1083	0.4696	0.0000	161.3429	104.3661	0.0000	448.1226	15.3093	54.8846	0.3090	15.8523	28.0646	1.1582	176.1677	126.8373	2.7339	4.5873	26.8850	28.6193	69.2072	16.3399	27.2781	6.0607	9.7163	4.6323	16.9216	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	0.0692	0.0000	0.0000	113.6785	0.7393	103.1809	110.4939	35.5448	0.1924	0.0000	98.9571	68.3239	0.0000	349.0468	8.8861	34.6807	0.2286	8.7475	15.3902	0.0384	109.3003	77.2492	0.4613	2.5845	5.5852	18.3112	72.1043	8.4165	16.8286	4.4806	6.2523	3.2750	11.4559	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	0.0494	0.0000	0.0000	80.9199	0.5882	76.4215	118.5684	35.7403	0.0397	0.0000	111.3782	74.8196	0.0000	332.9959	12.0636	40.1989	0.2023	7.8302	17.7751	2.8206	115.4238	82.8339	2.3222	3.0545	3.5685	20.4706	71.3428	8.5425	22.9789	1.0025	7.8936	1.6707	13.2550	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	0.0024	0.0000	0.0000	42.5169	1.2585	8.3221	209.6813	61.2457	0.2517	0.0000	186.2809	129.8200	0.0000	456.4312	10.6301	72.5620	0.4636	14.9395	35.6990	0.0776	193.6051	136.0355	0.5485	6.0450	15.7621	33.9247	49.1569	20.4137	30.0230	2.9337	12.4321	4.7397	22.8631	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	0.1266	0.0000	0.0000	18.5498	0.8896	15.9855	173.3580	83.4368	0.2652	0.0000	159.2056	146.8919	0.0000	436.7135	5.5334	70.7874	1.3304	10.9636	56.7819	0.0924	233.4851	156.2144	2.3205	9.5992	7.7693	40.1791	75.8941	37.0537	25.5165	0.9279	17.5436	2.9602	24.9938	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	0.0000	0.0000	0.0000	3.3591	18.3590	4.6611	280.9845	92.8921	0.0446	0.0000	234.8618	173.9867	0.0000	548.8807	2.4381	125.4744	2.3419	29.2941	16.8763	0.0036	266.8789	218.3665	0.0051	2.5945	42.3398	40.2970	77.3810	11.0267	8.4238	9.1301	5.8495	3.7828	25.1758	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	0.0000	0.0000	0.0000	13.6560	1.1354	1.6015	232.3661	128.9412	0.1487	0.0000	194.9920	231.5416	0.0000	615.4546	1.2591	148.5976	0.8947	20.9686	57.9167	0.4729	363.1271	280.4838	0.8017	7.8271	30.7878	50.4488	76.1214	35.3731	10.9819	4.3096	20.4562	5.0630	32.1412	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	0.0000	0.0000	0.0000	0.2963	0.7131	0.0544	342.8181	60.0045	0.0002	0.2724	294.9501	184.8854	0.4595	615.9307	1.1084	96.4901	0.0280	42.6573	33.7917	0.0067	250.9563	159.0142	0.1062	4.9114	36.9295	34.8273	47.5128	15.8887	8.7342	3.4513	16.8356	5.6776	25.5763	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	0.1005	0.0000	0.0000	13.5269	1.5467	5.2898	186.1375	106.1917	0.0804	0.0000	158.8267	139.6760	0.0000	483.2243	9.4539	93.7700	0.4688	13.3086	24.7889	0.5170	256.8707	209.5372	0.4483	3.9989	18.4434	39.9238	87.7758	15.3990	25.0451	2.8082	8.7205	5.0541	21.4722	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	0.0000	0.0000	0.0000	0.0000	0.0215	0.0000	11.0695	25.6810	0.0000	0.0000	7.4241	64.7170	0.0000	84.6008	10.6003	13.1439	16.8667	6.6752	28.0309	0.0000	90.3981	38.8250	0.0000	13.9700	3.0729	45.0526	48.5130	25.8575	67.5145	0.0000	2.1734	0.5724	32.2537	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	0.0772	0.0000	0.0000	69.1045	0.6703	63.1828	130.4549	67.8624	0.0614	0.0000	103.5639	99.4181	0.0000	401.4495	9.6720	51.2595	0.0871	12.5150	23.7360	0.8673	174.5232	128.4689	6.5600	3.7022	14.5635	27.9385	88.6294	13.1529	23.7507	3.3808	9.5181	7.0628	15.7250	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	0.0569	0.0000	0.0010	38.5039	1.6624	14.0233	162.3112	78.7293	0.5064	0.0000	143.9021	130.2203	0.0000	412.5515	14.1031	67.1496	0.2751	10.2521	48.9147	0.2732	209.5373	146.3385	1.9759	8.5839	11.2543	37.1633	69.5571	31.2297	35.8377	2.2157	14.3999	4.4622	22.9947	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	0.6303	0.0000	0.0247	71.2543	1.9554	31.0778	172.6540	63.9631	0.1480	0.0000	158.0070	125.5420	0.0000	463.5642	11.8294	65.2841	0.4691	13.0936	36.2943	0.6775	198.0717	139.7225	1.4202	5.6626	8.5649	31.7441	69.8432	18.8292	24.1215	1.2091	14.0160	3.6134	19.9009	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	0.0016	0.0000	0.0000	64.0976	0.9989	64.3328	110.9432	79.9139	0.6937	0.0000	91.5605	109.9049	0.0000	379.7217	10.4828	51.7162	0.3551	11.1346	40.3169	0.0333	196.4282	137.9216	0.4637	6.6405	9.6518	33.1449	82.4146	26.3958	26.4039	2.3030	13.0176	4.9375	18.4589	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	0.0404	0.0000	0.0801	122.6969	1.2610	155.6151	67.5364	27.0002	0.0261	0.0000	58.6422	65.9993	0.0000	307.1511	9.1971	35.7688	0.2494	6.1494	18.5459	0.0602	99.9006	67.3887	3.5534	2.9434	4.1634	16.1406	76.4628	10.7654	19.6917	1.9476	6.3040	2.3659	10.5053	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	0.0000	0.0000	0.0000	1.3650	0.1946	1.4259	73.8146	85.8994	2.3017	0.0000	68.6820	142.0417	0.0000	302.8763	2.7363	106.2183	0.2446	11.8875	23.6912	0.0000	227.9412	192.1178	0.0000	4.7348	4.5219	45.4372	51.6909	18.0412	15.4374	0.0358	5.6500	0.6106	28.6355	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	0.0000	0.0000	0.0000	1.1269	1.5490	0.0000	270.6328	94.3572	0.0000	0.0000	248.3563	271.8409	0.0000	632.2028	3.5067	158.1346	5.7550	55.7632	52.1878	0.0000	366.1981	252.4919	0.0000	7.7048	18.4056	54.5703	61.7327	26.8563	5.9876	14.4389	25.3315	3.8708	41.7478	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	0.0860	0.0000	0.0000	0.5701	2.2460	0.0448	158.1930	138.9242	0.0567	0.0000	130.7130	279.8913	0.0000	604.4314	0.2380	168.1647	0.6739	50.0053	43.3801	0.9062	430.8294	312.3247	1.8601	6.3257	19.5680	61.4064	56.9154	22.2095	9.5067	1.7098	19.7259	6.1062	40.2796	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	0.0000	0.0000	0.0000	19.4639	0.2626	18.4914	83.4035	63.9861	0.2846	0.0000	76.8500	145.5291	0.0000	323.9713	3.6847	89.8196	0.5953	12.1796	36.3832	0.3731	213.5488	159.6626	0.0000	8.2784	4.0042	46.8424	76.6971	23.7694	13.0036	0.7747	11.0831	1.4649	31.9835	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	0.1674	0.0461	0.0000	1.8972	4.1944	0.5518	156.4055	60.7757	0.1518	0.0000	133.1396	187.7629	0.2536	430.3297	9.1529	101.6567	1.7336	49.9295	20.1618	0.1805	254.9841	165.0133	0.5999	3.4074	14.4469	46.0391	70.8268	15.8186	22.6890	0.6788	3.1351	2.3124	34.1932	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	0.0027	1.2187	0.1630	8.2107	2.8463	2.2634	184.2762	142.3417	0.9233	0.0465	129.7325	209.5473	0.5406	554.7943	3.6813	114.1269	0.8551	20.4371	70.1804	1.4210	357.1989	258.1544	4.6558	10.5819	46.6572	54.5084	69.1583	46.7767	11.4099	2.7760	20.4723	3.8321	31.6333	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	0.0000	0.0000	0.0000	108.4192	0.8917	171.0080	60.7719	39.9259	0.5709	0.0000	51.9283	71.7450	0.0000	299.9971	10.1432	40.5791	0.0286	15.1376	13.5145	2.9909	119.6307	86.1855	12.0035	2.0856	4.0433	18.6358	83.0011	8.6153	25.8095	4.9552	4.8332	3.3105	11.4962	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	0.0141	0.3677	0.0057	31.4515	1.1225	7.3314	231.2672	69.7923	0.7060	0.3470	199.3136	106.5801	0.2866	464.2013	17.0077	58.4071	0.4353	17.8476	21.6094	0.5107	184.9122	135.8531	2.8337	3.4158	23.5392	29.4907	59.2338	13.1734	30.6281	3.0154	7.1824	3.5112	17.0279	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	0.1200	0.0000	0.0003	46.4289	1.5030	40.8620	121.1357	57.3172	0.0288	0.0000	113.8121	117.1596	0.0000	367.9088	13.9864	64.6136	0.3595	7.4663	33.6015	1.2808	182.5328	131.4566	1.8826	5.5361	2.3015	31.1154	86.5648	19.4999	32.8629	2.4211	12.8212	3.1418	19.7075	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	0.0000	0.0000	0.0000	32.4576	2.2116	26.3648	88.7339	121.8894	0.1969	0.0000	69.5111	230.2031	0.0000	472.0202	1.4636	142.9456	1.2640	41.7165	44.2769	1.1007	352.0925	264.8350	8.8062	7.2322	15.3453	58.4709	86.7733	23.7109	5.8425	6.9852	20.5660	3.8774	38.1445	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	0.0046	0.0000	0.1141	16.7622	1.8448	2.4440	245.5472	93.9136	0.0815	0.0000	195.4594	168.7425	0.0000	550.2905	6.3073	103.5906	0.6971	26.3103	28.5308	0.4623	266.5885	201.2715	1.9802	3.9398	31.6988	37.8730	73.4218	18.0302	18.8007	19.2095	7.2288	11.1211	23.6552	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	0.0000	8.0352	6.8144	1.2737	6.8960	0.1952	156.2625	43.4103	14.1462	14.3827	153.9233	58.2700	0.0677	261.2362	42.3221	51.0833	1.1945	3.2285	2.7635	8.7337	101.6803	94.4936	1.9193	0.6355	0.4917	24.8424	42.2701	2.5839	79.0538	10.1721	0.1796	1.8475	14.1543	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	0.0021	0.0000	0.0000	0.0000	5.3831	0.0187	218.0876	92.1540	1.8559	0.0000	160.9316	191.5094	0.0000	500.2310	12.2458	131.7187	1.5201	37.9594	20.3111	8.0044	283.6635	223.8728	12.0066	2.6084	50.0089	36.2692	167.6245	15.8717	34.4104	6.0373	4.4393	7.1469	24.2038	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	0.0028	0.0000	0.0000	8.6761	0.4316	3.7308	184.1843	112.8308	0.4110	0.0000	147.9569	154.3721	0.0000	471.0366	7.2928	86.5659	0.4503	7.0841	54.9336	0.0000	270.6970	202.4729	3.5671	9.5437	26.5636	46.9091	59.7131	42.1423	29.4523	1.7222	12.9302	3.5937	26.2804	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	0.0056	11.4132	0.0000	96.1767	1.5496	170.9145	38.5359	31.2347	4.0720	0.0000	30.6785	54.6853	1.1794	244.2301	7.2864	31.3473	0.1792	8.0943	13.2258	0.7191	91.5255	66.6107	9.1221	2.0830	4.1067	15.7303	74.1657	9.5408	30.1212	3.1185	2.9910	1.4119	9.3204	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	0.0000	0.0000	0.0000	21.8951	1.5039	5.5908	194.4822	82.7495	0.0900	0.0000	162.7418	171.4324	0.0000	483.8847	9.3573	88.1329	0.6788	13.4332	62.1046	0.0000	258.3263	174.4968	0.0115	9.8543	21.9341	40.8957	78.4083	37.5822	31.0692	2.1924	22.8340	4.5334	26.9159	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	0.1194	0.1419	0.0008	24.4801	1.7691	21.0317	112.1693	67.3625	0.0014	0.0128	107.6779	129.2590	0.0000	352.6377	8.1755	63.7562	0.3605	8.1372	43.0080	0.0508	200.5223	138.0283	0.3161	7.9532	0.5445	37.9159	76.2218	27.6939	22.9647	2.6538	13.9295	2.0174	24.0732	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	0.0156	0.0000	0.0000	6.2753	3.3272	4.7626	46.0814	60.4506	1.7274	0.0000	33.7077	89.0704	0.0000	213.8209	14.5864	39.4636	0.1923	7.7483	38.5375	22.9463	153.1325	104.2973	1.3938	7.0559	8.8000	30.1251	110.8120	23.3386	96.2677	1.2437	13.8540	2.5195	16.8340	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	0.0000	0.0000	0.0000	15.2968	3.5008	8.5992	371.6333	82.6717	0.0012	0.0000	333.2563	174.1117	0.0000	643.4124	5.5637	106.1429	0.3013	29.3527	38.3147	0.0000	256.7835	188.8146	0.0000	4.7782	28.6877	34.9946	64.3367	15.0914	16.4708	16.9024	23.2232	9.6892	23.7408	
