Reporting Period	Peer Group Description	Peer Group	UBPSE393	UBPSFB72	UBPSE435	UBPSE444	UBPSE428	UBPSD638	UBPSE418	UBPSE438	UBPSE441	UBPSE429	UBPSE423	UBPSE419	UBPSE432	UBPSE422	UBPSE416	UBPSE447	UBPSFB77	UBPSE417	UBPSE424	UBPSE448	UBPSE437	UBPSFB76	UBPSE442	UBPSE431	UBPSE414	UBPSFB75	UBPSE394	UBPSE445	UBPSE434	UBPSE425	UBPSE415	UBPSFB71	UBPSE430	UBPSE439	UBPSFB74	UBPSE446	UBPSE420	UBPSE433	UBPSE389	UBPSE426	UBPSE440	UBPSE421	UBPSE436	UBPSE396	UBPSE443	
3/31/2018 11:59:59 PM	Bankers banks	301	0.8024	0.0507	0.7174	0.0950	0.0000	0.0000	6.7090	0.0006	0.0000	18.6700	9.2639	38.8353	0.0000	2.3615	0.1679	5.8484	0.0000	2.4038	2.6679	17.1518	0.0001	0.0000	0.0950	0.0000	9.2795	0.0020	8.4771	0.0079	1.7715	2.0135	4.9103	4.6916	1.6008	0.0233	0.0000	12.2154	62.1381	48.8454	28.8136	3.1670	0.0219	0.1303	0.0488	10.0216	0.0000	
3/31/2018 11:59:59 PM	Bankers banks	BKR	0.8024	0.0507	0.7174	0.0950	0.0000	0.0000	6.7090	0.0006	0.0000	18.6700	9.2639	38.8353	0.0000	2.3615	0.1679	5.8484	0.0000	2.4038	2.6679	17.1518	0.0001	0.0000	0.0950	0.0000	9.2795	0.0020	8.4771	0.0079	1.7715	2.0135	4.9103	4.6916	1.6008	0.0233	0.0000	12.2154	62.1381	48.8454	28.8136	3.1670	0.0219	0.1303	0.0488	10.0216	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0032	0.0000	0.0000	0.0000	0.0000	8.4747	0.0000	0.0000	99.9967	8.4747	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	87.4452	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	52.3652	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	0.0000	0.0475	0.0018	0.1704	1.2139	0.0000	0.0011	0.0000	0.0000	0.0943	2.2261	0.0054	0.0107	0.0125	0.0001	6.4483	0.0000	0.0000	97.5954	6.4483	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0023	92.9930	0.0601	0.0124	0.0000	0.0000	0.0000	0.0000	0.0667	500.1889	0.0054	0.0042	0.0000	0.0005	0.0000	0.0000	0.1704	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	1.3315	0.0000	0.1078	0.0052	0.0000	0.0000	0.0000	0.0052	0.0000	0.1536	8.5221	0.0262	0.0880	0.4642	0.0000	0.0000	0.0139	0.0026	89.4442	0.0000	0.0000	0.0000	0.0052	0.0000	1.3315	0.0259	0.0000	0.0000	0.1164	89.2914	0.0145	0.0145	0.0069	0.0000	0.0000	0.0000	1.3750	453.1073	0.0262	0.0336	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	2.8795	0.0000	10.9604	0.0000	0.0000	0.0000	13.0732	0.0000	0.0000	0.0024	21.4360	43.6842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.9450	0.0000	13.0655	0.0000	14.4744	0.0000	5.8589	5.8589	0.0000	0.0000	0.0000	0.0000	78.5615	22.3537	30.9161	0.0000	0.0000	0.0000	0.0000	12.7680	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	0.0712	0.5372	1.5265	0.0000	0.0000	0.0000	1.7567	0.0000	0.0000	2.5211	29.7461	45.0081	3.7887	0.0004	5.0349	0.0000	0.0000	0.0000	0.1703	0.0000	0.0000	0.0000	0.0000	0.0000	4.8099	0.0241	4.7387	0.0000	3.0671	0.0000	15.9868	10.4145	0.0000	0.0000	0.0000	0.0000	67.5616	21.0883	19.8214	0.0000	0.0000	0.0000	0.0000	25.1867	0.0000	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	0.0000	0.0000	0.7622	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	66.6666	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2600.0000	0.0000	33.3333	33.3333	0.0000	0.0000	0.0000	0.0000	33.3333	3917.1171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	1.8507	0.6221	0.7702	0.1114	0.0917	0.0000	4.6335	0.0141	0.0000	0.4579	14.9571	33.5810	0.2028	1.2112	3.1124	1.2006	0.1215	2.4144	3.3394	6.8704	0.0004	0.0190	0.0933	0.0063	7.5357	0.7353	5.3841	0.0655	1.1221	0.0545	22.0012	17.5856	0.1389	0.0000	1.3524	4.2753	74.9604	22.5812	19.1732	1.1574	0.0281	0.0015	0.0328	13.8373	0.0023	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	1.1645	0.4405	0.1570	0.1234	0.2061	0.0000	4.4881	0.0124	0.0000	3.3850	18.9353	24.3685	0.4395	0.3916	3.6505	1.4346	0.6638	0.7242	5.9015	10.3246	0.0002	0.0000	0.0484	0.0021	5.9077	1.5653	4.6330	0.0844	0.2359	0.3081	23.5014	18.7143	0.7461	0.0001	0.7491	7.0064	63.8978	31.9957	14.9535	1.7587	0.0156	0.0127	0.0165	9.0957	0.0543	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	2.8681	0.7083	1.1105	0.2001	0.0000	0.0000	3.7867	0.0204	0.0000	0.1739	13.2818	33.9928	0.0604	1.7324	2.5704	0.9226	0.0000	3.3165	2.3442	2.6974	0.0066	0.0000	0.1992	0.0000	7.4915	0.6485	3.9201	0.1603	1.7199	0.0058	24.6960	20.5512	0.0271	0.0001	0.0000	0.9039	78.9584	16.7499	16.5430	0.2068	0.0565	0.0255	0.0744	16.6969	0.0007	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	1.3754	0.5617	1.0669	0.0811	0.0000	0.0002	1.4031	0.0121	0.0000	0.1512	12.4457	18.2768	0.0645	11.4443	0.9530	0.0000	0.0000	14.2817	5.5728	2.3065	0.0004	0.0000	0.0766	0.0000	3.9826	2.2437	2.1712	0.0097	1.8992	0.0364	24.0656	22.0293	0.0554	0.0059	0.0000	4.4180	66.1154	15.4328	7.2723	0.5959	0.0219	0.0432	0.0093	9.2340	0.0064	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	3.0043	0.9015	1.0092	0.1982	0.0000	0.0000	2.9656	0.0242	0.0000	0.1199	11.5229	29.5747	0.0426	2.8372	2.4584	2.1126	0.0000	5.4468	2.9864	5.4908	0.0069	0.0000	0.1977	0.0000	7.7908	1.0394	4.1580	0.1589	1.4927	0.0278	28.9357	24.8943	0.0277	0.0055	0.0000	4.2374	79.3494	15.5228	13.4650	0.4230	0.0537	0.0319	0.0639	15.5245	0.0042	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	1.5344	0.5722	1.0449	0.1500	0.0000	0.0001	1.4413	0.0297	0.0000	0.1072	11.4768	20.5705	0.0258	9.2571	1.3093	0.5484	0.0710	13.3438	5.0055	3.0638	0.0012	0.0000	0.1493	0.0000	4.2601	2.1248	2.3432	0.4997	1.6127	0.0271	26.9910	24.5646	0.0607	0.0081	0.0000	2.1188	70.4287	14.2673	9.0800	0.6588	0.0445	0.0250	0.0262	10.9152	0.0007	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	1.4146	0.4554	0.3415	0.0997	0.1601	0.0034	6.0105	0.0111	0.0000	1.3741	16.4363	31.4096	0.2723	0.6461	3.1892	1.4717	0.3660	1.0671	3.3834	10.5206	0.0001	0.0000	0.0724	0.0000	6.5407	1.2896	4.6414	0.0335	0.4805	0.0375	20.6705	16.0726	0.3779	0.0000	0.0000	6.4762	71.6846	25.7639	20.0192	1.0914	0.0234	0.0016	0.0234	10.6440	0.0063	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	2.2340	0.7004	0.9287	0.1353	0.0278	0.0000	3.4800	0.0168	0.0000	0.2442	12.8830	31.5941	0.1092	2.8378	2.4972	0.7650	0.0362	5.1345	3.0068	6.2560	0.0000	0.0032	0.1257	0.0000	7.2109	0.9019	4.7617	0.1101	1.3930	0.0421	24.7266	20.6935	0.0433	0.0051	0.3711	3.9301	77.0108	18.6642	16.0380	0.6076	0.0379	0.0000	0.0363	14.9226	0.0099	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	2.5413	0.8777	0.8759	0.1498	0.0000	0.0000	1.9529	0.0222	0.0000	0.0561	11.7202	22.2819	0.0064	4.5826	1.7505	0.6246	0.0000	6.6445	5.0358	1.1308	0.0002	0.0000	0.1398	0.0000	5.1347	2.0266	2.2214	0.1138	1.5125	0.0017	30.5180	26.4220	0.0159	0.0219	0.0000	0.0000	73.9704	12.7495	9.2021	0.2320	0.0429	0.0250	0.0201	11.2309	0.0123	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	0.7921	0.4417	0.9872	0.0822	0.0000	0.0000	0.7645	0.0208	0.0000	0.1090	11.8921	13.8709	0.0058	15.9526	0.4823	0.0000	0.0000	15.9194	6.6263	0.1432	0.0004	0.0000	0.0807	0.0000	2.1401	2.6789	1.1429	0.4266	1.7884	0.0057	23.8999	22.3572	0.0417	0.0036	0.0000	0.9627	61.2881	13.0442	6.1277	0.5517	0.0148	0.0150	0.0033	6.2544	0.0016	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	2.3387	0.7991	0.7107	0.2979	0.0000	0.0000	1.5490	0.0663	0.0000	0.1007	10.2656	21.4443	0.0034	6.8632	1.5635	0.0000	0.0000	9.4650	5.1610	2.7806	0.0003	0.0000	0.2979	0.0000	4.4466	1.8569	1.8719	0.0000	1.2826	0.0699	33.1603	30.1949	0.0230	0.0026	0.0000	0.0503	74.8435	13.4308	7.8187	0.4242	0.0990	0.0000	0.0460	12.0193	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	1.1899	0.5014	0.9071	0.1582	0.0000	0.0016	0.6965	0.0313	0.0000	0.1047	12.2152	15.5463	0.0061	11.9225	0.7473	0.0000	0.0000	15.4608	6.3605	1.5133	0.0003	0.0000	0.1575	0.0000	2.5722	2.7825	1.2677	0.2596	1.5327	0.0282	26.6337	24.7381	0.0603	0.0036	0.0000	0.8861	65.7899	13.1524	5.9425	0.6163	0.0539	0.0174	0.0052	8.3742	0.0006	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	0.2807	0.3407	0.0641	0.1726	3.2258	0.0007	2.1610	0.0125	0.0000	14.8164	25.5230	9.6559	1.9964	0.1344	4.2503	12.4383	1.6732	0.1130	13.7085	30.9174	0.0000	0.0188	0.0201	0.0778	2.3148	6.0600	2.0218	0.0442	0.1395	2.2417	21.8438	16.6379	1.8102	0.0000	0.0818	15.7502	37.4750	83.7775	6.1325	2.1944	0.0038	0.5173	0.0016	3.2165	0.1428	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	0.7643	0.5514	0.7400	0.1530	0.0000	0.0000	1.0236	0.0219	0.0000	0.0831	12.6979	12.0803	0.0624	13.3474	0.5505	0.0000	0.0000	11.6836	7.4142	1.8242	0.0110	0.0000	0.1514	0.0000	1.8184	3.0396	0.8710	0.0000	1.7551	0.0073	27.0294	25.3587	0.0631	0.0000	0.0000	0.0000	60.4178	10.1103	5.9092	0.3136	0.0364	1.2506	0.0033	5.6355	0.0014	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	0.6124	0.2228	0.8785	0.0876	0.0000	0.0000	0.3021	0.0414	0.0000	0.1009	13.0417	8.9250	0.4785	20.5815	0.1495	0.0000	0.0000	16.3211	9.1813	1.2284	0.0265	0.0000	0.0870	0.0000	1.5215	3.8045	0.7356	0.0000	1.7198	0.0005	20.2007	19.4935	0.0170	0.0097	0.0000	0.0082	52.1047	11.2663	3.6987	0.2248	0.0083	0.0148	0.0103	4.1810	0.0005	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	1.4940	0.9153	0.8237	0.4090	0.0000	0.0000	0.4566	0.0886	0.0000	0.0499	11.7226	15.6964	0.2712	9.4221	1.1853	2.6060	0.0000	11.1572	7.5214	0.0000	0.0000	0.0000	0.4090	0.0000	2.6271	3.5867	1.1330	0.0000	1.3801	0.0368	31.8045	28.2350	0.0246	0.0000	0.0000	0.0000	67.3847	12.0398	8.0136	0.1615	0.0986	0.0000	0.0986	7.1993	0.0000	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	0.8356	0.3262	1.0199	0.2292	0.0000	0.0000	0.5863	0.0437	0.0000	0.1177	13.6860	11.9176	0.0031	16.5999	0.2227	0.0000	0.0000	17.0493	6.9221	0.0762	0.0159	0.0000	0.2292	0.0000	1.7011	3.5626	0.7104	0.0000	1.9491	0.0268	22.3535	21.5207	0.4025	0.0000	0.0000	0.0000	58.3219	11.4229	5.5079	0.3734	0.0392	0.0061	0.0254	5.4809	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	1.9114	1.1438	0.5652	0.1084	0.0090	0.0001	3.2754	0.0442	0.0000	0.0273	3.4163	15.2274	0.0104	0.2336	3.1959	0.0444	0.0000	1.1961	2.7241	11.8620	0.0005	0.0000	0.1023	0.0000	3.9090	0.8706	1.8335	1.5720	0.8569	0.0005	63.9954	58.1984	0.0007	0.0013	0.0000	11.8352	92.0040	10.0458	6.8148	0.0386	0.0081	0.0000	0.0237	7.0191	0.0068	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	1.9160	0.8493	0.4019	0.0723	0.0000	0.0002	4.4839	0.0209	0.0000	0.0557	4.7218	19.6528	0.0355	0.1001	3.8974	0.6008	0.0149	0.2976	1.1524	10.3815	0.0007	0.0033	0.0523	0.0000	4.6252	0.2413	2.5438	0.8036	0.5639	0.0066	58.3002	52.5197	0.0015	0.0020	0.0000	8.1011	91.9225	14.8021	10.3348	0.1775	0.0096	0.0050	0.0076	7.7887	0.0035	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	1.2901	1.0063	0.1776	0.0776	0.0000	0.0012	8.1722	0.0135	0.0000	0.4096	6.7300	19.5113	0.1529	0.0384	3.5774	0.8646	0.0551	0.0562	3.8617	16.2904	0.0035	0.0402	0.0347	0.0000	4.3132	0.8460	2.7319	0.4285	0.2454	0.0508	45.4031	39.4272	0.0917	0.0010	0.0000	13.8590	85.0007	18.6784	13.3965	0.2513	0.0065	0.0008	0.0034	5.6660	0.0244	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	1.2566	0.8135	0.7854	0.2047	0.0000	0.0000	1.7724	0.1219	0.0000	0.0166	1.7641	6.4638	0.0040	0.1556	2.1858	0.0000	0.0000	1.5037	2.5118	2.6530	0.0000	0.0000	0.1905	0.0000	2.4770	0.9590	1.0409	0.0000	1.3036	0.0130	77.8167	73.4890	0.0616	0.0093	0.0000	4.2649	94.5519	5.6617	2.7873	0.0001	0.0091	0.0000	0.0089	3.2342	0.0136	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	1.7639	1.3089	0.5249	0.0915	0.0000	0.0003	2.4795	0.0346	0.0000	0.0252	2.5584	12.9313	0.0139	0.1240	3.6092	0.2717	0.0000	1.1187	2.4214	10.6429	0.0010	0.0000	0.0871	0.0000	3.5878	0.9844	1.6243	1.7377	0.7918	0.0026	69.0202	62.5848	0.0000	0.0000	0.0000	20.9983	93.3520	10.0207	5.7543	0.0396	0.0056	0.0000	0.0213	5.9389	0.0041	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	1.8022	1.0104	0.3638	0.0494	0.0000	0.0000	3.5044	0.0164	0.0000	0.0401	3.9654	17.8994	0.0185	0.0447	4.4289	0.0637	0.0000	0.1872	0.9522	9.8073	0.0013	0.0000	0.0376	0.0000	3.9241	0.2455	1.9255	0.8157	0.5197	0.0023	65.7961	59.8071	0.2607	0.0023	0.0000	10.3890	93.9309	14.1882	9.3847	0.0947	0.0068	0.0010	0.0053	7.3229	0.0015	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	1.4234	1.2062	0.2529	0.0720	0.0000	0.0000	6.6757	0.0150	0.0000	0.1597	6.1884	22.3421	0.3467	0.0120	4.4150	0.9094	0.0118	0.0162	3.4170	12.0791	0.0000	0.0000	0.0365	0.0000	4.7639	0.6098	3.0718	0.9380	0.3461	0.0313	52.3489	46.0193	0.0177	0.0000	0.0000	9.3415	88.3945	18.7607	15.3197	0.4380	0.0075	0.0000	0.0069	6.6647	0.0241	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	1.1990	0.8192	0.8868	0.1897	0.0000	0.0000	1.5185	0.1290	0.0000	0.0061	1.2964	5.2101	0.0068	0.1859	1.8149	0.0000	0.0000	1.6294	2.2181	3.0892	0.0000	0.0000	0.1784	0.0000	2.3021	0.8344	0.9029	0.0000	1.3609	0.0174	80.8007	77.3236	0.0318	0.0044	0.0000	5.5552	95.4657	5.2181	2.1186	0.0005	0.0012	0.0000	0.0042	2.6835	0.0108	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	1.2309	0.9337	0.1492	0.0839	0.0000	0.0000	8.8888	0.0130	0.0000	0.5860	6.8861	18.4048	0.1355	0.0654	3.1928	0.9707	0.0720	0.0840	4.3994	18.9769	0.0036	0.0534	0.0342	0.0000	4.0761	0.9309	2.5597	0.2701	0.2084	0.2392	41.5772	35.8829	0.1205	0.0002	0.0000	16.5406	82.3101	19.6552	12.6641	0.1830	0.0062	0.0025	0.0019	5.2165	0.0285	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	2.0835	1.0395	0.6217	0.1322	0.0179	0.0000	4.0466	0.0578	0.0000	0.0294	4.3339	17.6081	0.0083	0.3648	2.7954	0.0754	0.0000	1.3164	3.2491	13.9820	0.0000	0.0000	0.1224	0.0000	4.2540	0.7603	2.0509	2.1868	0.9564	0.0000	58.4741	53.4963	0.0015	0.0025	0.0000	7.7418	90.4139	9.9820	8.4315	0.0419	0.0107	0.0000	0.0269	8.0941	0.0093	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	2.1472	0.7452	0.4685	0.1195	0.0000	0.0005	5.9087	0.0279	0.0000	0.1039	5.7769	21.7894	0.1144	0.2147	3.6068	1.1553	0.0264	0.5036	1.8642	12.4184	0.0000	0.0000	0.0781	0.0000	5.7002	0.3217	3.3713	0.7944	0.6443	0.0218	49.5265	44.1981	0.0170	0.0000	0.0000	6.3471	89.2393	15.5968	11.7984	0.3268	0.0175	0.0097	0.0122	8.8566	0.0132	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	1.5922	0.9408	0.5602	0.2451	0.0000	0.0000	3.2595	0.1069	0.0000	0.0682	3.5124	11.5302	0.1147	0.1516	4.1861	0.0000	0.0000	1.5389	4.5431	2.0073	0.0000	0.0000	0.2243	0.0000	3.2565	1.6381	1.5811	0.0000	1.2492	0.0000	68.6188	61.5088	0.0000	0.0203	0.0000	1.2002	90.8941	7.6548	5.2470	0.0000	0.0321	0.0000	0.0482	5.6276	0.0199	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	1.1621	0.7124	0.4405	0.0511	0.1660	0.0003	3.9245	0.0064	0.0000	1.5137	17.2370	26.8008	0.3100	1.1945	3.8425	0.8575	0.4473	1.9429	6.4286	9.1924	0.0000	0.0000	0.0305	0.0084	5.4173	2.4430	4.1071	0.0178	0.9020	0.1441	23.7518	18.3961	0.4357	0.0000	0.3915	8.1475	66.3836	28.5679	15.0008	1.6308	0.0105	0.0053	0.0100	10.0234	0.0044	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	0.5356	0.4833	0.1121	0.0668	0.2211	0.0002	3.0223	0.0069	0.0000	4.9367	23.7463	15.5425	0.9467	0.2437	4.5737	1.1184	1.5116	0.2393	8.3676	10.0902	0.0000	0.0060	0.0191	0.0144	3.8006	2.3199	3.1756	0.0606	0.3933	1.2813	28.7748	20.9317	1.5717	0.0000	0.1027	9.4400	55.5338	51.4707	8.9867	1.3643	0.0031	0.1435	0.0026	6.3696	0.0269	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	1.7820	0.7551	0.7073	0.1183	0.0426	0.0000	4.2842	0.0131	0.0000	0.5492	14.1275	32.4927	0.1653	1.6254	4.1813	0.6184	0.1777	2.8680	3.1293	8.5831	0.0001	0.0067	0.1050	0.0191	6.6905	1.1798	4.8159	0.1914	1.2153	0.0625	25.3740	19.9639	0.1246	0.0000	0.0902	8.4092	75.5089	23.4479	17.9239	1.0432	0.0301	0.0505	0.0294	13.8576	0.0033	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	0.2816	0.4308	0.0336	0.0541	8.0172	0.0008	2.5166	0.0061	0.0001	20.3440	21.0321	8.7106	2.1451	0.2619	4.1830	13.0295	1.4648	0.4365	10.2530	14.7610	0.0000	0.2079	0.0103	0.1313	2.5299	2.4567	2.2483	0.0482	0.2759	3.6675	26.6275	22.0136	1.6727	0.0000	0.8332	12.2477	41.4325	82.3607	5.7842	2.1418	0.0014	2.7653	0.0007	2.9264	0.0397	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	1.3126	0.4647	0.9851	0.1186	0.0000	0.0000	2.1295	0.0080	0.0000	0.3053	14.6053	24.7904	0.0715	5.0085	1.8225	0.0000	0.3577	8.0260	3.6558	3.8964	0.0000	0.0009	0.1186	0.0000	3.7626	1.8800	2.2477	1.3046	2.1260	0.0271	28.1956	25.6560	0.1370	0.0000	0.0000	5.7777	72.3346	16.6302	9.7695	0.3026	0.0294	0.0000	0.0356	14.2415	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	0.2119	0.0000	0.0000	0.0000	0.0000	0.0000	15.3469	0.0000	0.0000	0.0000	14.5599	63.3360	0.0000	0.0000	0.1726	0.0000	0.0000	1.7006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5700	0.0000	4.3581	0.0000	0.0000	0.0000	0.4864	0.3137	0.0000	0.0000	0.0000	0.0000	85.4400	8.0513	58.1139	0.0000	0.0000	0.0000	0.0000	5.2221	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	0.8443	0.0000	0.6477	0.1210	0.0000	0.0000	0.0000	0.0000	0.0000	9.2937	14.5576	36.3892	0.0000	12.1288	0.0000	0.0000	0.0000	6.8949	0.0963	0.0000	0.0000	0.0000	0.1210	0.0000	16.9761	0.0000	16.1317	0.0000	1.0652	0.0963	1.6132	1.6132	1.4861	0.0000	0.0000	0.0000	61.8735	48.5137	30.9630	0.0000	0.0000	0.5638	0.1210	5.4261	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	1.4431	0.0000	0.0473	0.2070	0.0000	0.0000	4.6184	0.0000	0.0000	14.6964	17.7414	24.3066	0.0000	1.6980	0.0000	0.0000	0.0000	4.2954	16.0154	0.0000	0.0000	0.0000	0.2070	0.0000	7.1813	0.0000	5.7382	0.0000	0.0630	16.0043	5.0217	5.0217	2.2987	0.2070	0.0000	0.0000	45.4236	109.3328	15.3476	2.1262	0.0000	0.0000	0.0000	8.9589	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.0000	0.0000	2.5004	0.0000	0.0000	0.0000	8.0730	0.0000	0.0000	16.1407	8.8853	34.6989	0.0000	0.0000	0.0755	0.0000	0.0000	4.3105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	12.4569	0.0000	12.4569	0.0000	7.1309	0.0000	8.0752	7.9997	0.0000	0.0000	0.0000	0.0000	67.6148	35.3685	20.2312	7.3589	0.0000	0.0000	0.0000	14.4677	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	1.4632	0.0518	0.0940	0.0000	0.0000	0.0000	8.5654	0.0000	0.0000	20.1181	7.5973	41.2001	0.0000	0.6133	0.0000	0.0000	0.0000	0.3593	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	19.0768	0.0000	17.6136	0.0000	0.1398	0.0000	2.2426	2.1907	0.0000	0.0000	0.0000	0.0000	71.4443	28.1138	32.7572	0.2267	0.0000	0.0000	0.0000	8.4429	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	0.0000	0.0000	0.0000	0.1548	0.0000	0.0000	4.9921	0.0000	0.0000	0.0000	7.1959	50.3111	0.0000	5.3544	0.0000	0.0000	0.0000	0.0000	7.3255	0.0000	0.0000	0.0000	0.1548	0.0000	3.9564	0.0000	3.9564	0.0000	0.0000	0.0000	20.8643	20.8643	0.0000	0.0000	0.0000	0.0000	80.1240	3.8586	38.8683	0.0000	0.0000	0.0000	0.1548	11.4427	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	0.2054	0.0161	0.2739	0.0850	0.0000	0.0000	10.3600	0.0000	0.0000	24.4349	13.9866	35.4925	0.0000	0.5038	0.4751	27.6770	0.0000	2.4856	0.9382	27.7321	0.0000	0.0000	0.0850	0.0000	9.8718	0.0012	9.6664	0.0000	0.3969	0.0000	1.8455	1.3541	0.0000	0.0000	0.0000	0.0551	60.0557	38.4345	23.9617	0.0149	0.0000	0.0656	0.0850	11.5308	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	0.8320	0.0674	3.0980	0.1890	0.0000	0.0000	3.9202	0.0058	0.0000	61.6596	4.6142	16.2972	0.0000	1.5018	0.0000	0.0000	0.0000	3.4202	0.0000	28.1720	0.0000	0.0000	0.1890	0.0000	3.1052	0.0000	2.2731	0.0000	6.4698	0.0000	5.1452	5.0777	0.0000	0.0000	0.0000	0.0000	31.8881	51.1998	12.1391	0.3361	0.0000	0.0000	0.1832	4.1581	0.0000	
