Reporting Period	Peer Group Description	Peer Group	UBPSE105	UBPSE094	UBPSE089	UBPSE090	UBPSF897	UBPSE113	UBPSE114	UBPSE085	UBPSE111	UBPSE104	UBPSF899	UBPSE088	UBPSE097	UBPSE092	UBPS7400	UBPSE100	UBPSE098	UBPSHR55	UBPSE106	UBPSE107	UBPSE095	UBPSE005	UBPSE091	UBPSE101	UBPSE112	UBPSHR56	UBPSE087	UBPSE103	UBPSE096	UBPSE108	UBPSE102	UBPSE115	UBPSE084	UBPSE093	UBPSE109	UBPSE099	UBPSHN99	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	0.7677	5.5113	106.4786	9.5985	4.0502	1.7972	8.6400	0.7979	0.3667	1.4493	4.5054	65.2286	5.2892	4.2989	1.3911	2.4295	0.0000	1.2582	0.6787	0.3727	5.8111	2.5520	4.3042	1.9795	0.9956	1.3530	1.7445	2.9220	10.5279	0.4190	2.4410	0.7987	0.2937	4.1923	0.0000	2.4870	0.0000	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	1.1150	4.8779	81.8232	4.7052	4.9131	2.1117	7.5986	1.5615	0.0000	1.2368	4.8309	86.5538	3.6664	4.9774	2.0011	2.1049	0.0000	1.0939	0.7474	0.1751	5.1076	4.1661	4.9789	1.5276	0.6369	1.2251	2.5894	2.4366	4.0855	0.2874	2.0074	0.8183	0.3331	4.9027	0.0000	2.1649	2.0425	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	0.9838	5.2629	77.5900	5.0590	4.4547	1.6280	0.0000	0.9117	0.0000	1.4340	4.7291	80.3044	4.3842	4.5373	1.5965	2.2906	0.0000	1.1704	0.6564	0.1548	5.4905	2.8228	4.5385	1.7115	0.3557	1.4604	2.4074	2.8877	8.0478	0.2763	1.9939	0.7282	0.3031	4.4835	0.0000	2.3922	1.7851	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	1.3670	5.3089	90.4114	6.2664	4.0948	1.5442	0.0000	0.7832	0.0000	1.5142	4.7434	76.3932	5.7070	4.3243	1.5349	2.2868	0.0000	1.2220	0.6518	0.2019	5.5933	2.6545	4.3209	1.8978	0.3900	1.3893	2.2340	2.9028	7.2531	0.2704	2.3024	0.7315	0.3258	4.2842	0.0000	2.3787	1.7716	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	1.0475	5.1015	104.7883	8.1152	3.8510	1.7492	0.0000	0.6705	0.0000	1.3336	4.3670	68.7769	5.2257	4.0847	1.4487	2.3823	0.0000	1.2284	0.6083	0.2972	5.3433	2.4575	4.0889	1.9107	0.8840	1.4123	1.8764	2.7323	10.6312	0.3352	2.4853	0.7185	0.3212	4.0338	0.0000	2.4323	0.0000	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	1.1113	5.0765	77.9614	5.1746	4.8546	2.0243	0.0000	1.0720	0.0000	1.3062	4.8355	86.5984	2.7992	4.8925	1.5802	1.9839	0.0000	1.1075	0.7646	0.1854	4.8763	2.9485	4.8939	1.5438	0.8492	1.2478	2.6681	2.3613	4.0855	0.2881	1.9711	0.8129	0.2927	4.8512	0.0000	2.0404	1.9209	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	0.6558	5.7898	107.5741	10.8604	4.1597	1.8669	8.6400	0.9071	0.3667	1.4969	4.5733	63.3684	5.1876	4.4544	1.3716	2.4434	0.0000	1.2774	0.7164	0.4186	6.0692	2.6503	4.4601	2.0016	1.1147	1.3316	1.7047	3.0704	11.8273	0.4673	2.4198	0.8390	0.2789	4.2886	0.0000	2.5038	0.0000	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	1.2952	5.1592	77.6115	4.5343	4.6604	2.3025	0.0000	1.1048	0.0932	1.4554	5.1742	80.3008	5.2060	4.8244	1.8719	2.3664	8.6956	1.1947	0.7335	0.2177	5.4226	3.3644	4.8248	1.8441	1.0045	1.3929	2.4716	2.9104	6.6754	0.3411	2.3263	0.8333	0.3966	4.7471	0.0000	2.4802	1.9037	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	0.9633	5.2788	89.6603	5.7420	4.3870	1.7187	4.9000	0.9045	0.0000	1.4814	4.8432	73.3332	5.3021	4.6291	1.7102	2.2628	0.0000	1.2648	0.7607	0.2700	6.4161	2.9735	4.6341	1.8427	0.7839	1.4218	2.1497	2.6277	11.8355	0.3841	2.2382	0.8852	0.3407	4.5346	0.0000	2.3493	1.8833	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	5.3290	4.8875	94.5401	3.5140	5.1085	2.2341	7.5986	5.8207	0.0000	1.0565	5.1570	87.0614	6.2679	5.2559	6.2628	2.6414	0.0000	1.0590	0.6912	0.1728	6.0926	13.6128	5.2565	1.5312	0.0000	1.1787	0.9886	2.5945	0.0000	0.2910	2.1568	0.8590	0.7649	5.0889	0.0000	2.7594	2.0020	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	1.2169	4.7968	109.9612	5.6033	4.3645	1.7051	5.3175	3.7048	0.5007	1.3790	4.5338	63.7407	4.8342	4.4885	4.4667	2.2352	4.5155	1.0458	0.5046	0.4741	5.0476	9.9345	4.5087	1.7109	0.6632	1.1856	-0.4151	2.6076	8.7111	0.3132	2.3281	0.6070	0.5340	4.4518	0.0000	2.3521	1.5847	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	1.6422	4.4050	167.3520	5.8863	4.0258	2.0828	4.9974	16.5653	0.8487	1.3155	4.4369	67.6518	4.0719	4.2685	9.5147	2.1642	4.7844	1.1593	0.5085	0.7256	5.6498	33.1537	4.2822	1.7673	1.2000	1.2818	-8.7496	2.4062	10.4026	0.2757	2.4373	0.6500	1.3258	4.2027	0.0000	2.2226	0.7445	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	1.3462	5.0645	89.0161	5.0589	4.6335	1.9408	5.3244	1.0615	0.2574	1.4632	4.6880	66.5598	5.1191	4.7143	1.8799	2.3063	8.5150	0.9808	0.4654	0.3548	5.7004	3.4577	4.7279	1.7948	0.6804	1.1544	1.7452	2.6954	8.6877	0.2824	2.3245	0.5338	0.3720	4.6634	0.0000	2.4704	1.8649	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	2.3596	3.9046	158.8982	27.3203	3.7596	2.6553	3.5747	2.0478	0.6352	1.1630	3.9545	56.6104	4.1635	3.9808	1.6887	2.0593	3.2293	0.9570	0.5131	0.8472	4.1741	4.5278	3.8823	1.7915	1.2813	1.0438	-2.6297	2.0899	10.8796	0.4759	2.3462	0.6755	0.2536	3.8040	0.0000	2.1042	0.0000	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	1.0828	5.2022	88.7824	4.4364	4.8279	1.6587	5.6969	2.7677	0.0000	1.2950	4.9396	72.6743	5.4361	4.8708	2.3247	2.1459	0.0000	0.8880	0.4820	0.2474	6.4109	5.8885	4.8810	1.7352	0.5297	0.8410	1.4344	2.7451	14.6228	0.2941	2.3141	0.5264	0.4386	4.8417	0.0000	2.2557	2.2336	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	2.2526	5.0068	207.5306	7.7488	3.2331	1.4535	0.0000	1.2062	0.0000	1.7001	4.7597	76.2921	0.0000	4.7092	2.5203	2.2422	0.0000	1.4449	1.7738	1.6087	0.0000	3.8889	4.7092	0.0000	1.5572	1.6194	0.9504	0.0000	0.0000	1.8919	2.2422	1.7027	0.1623	4.7511	0.0000	2.2422	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	2.2074	4.7595	125.5217	8.0548	4.6550	0.0000	0.0000	2.7536	0.0000	1.6437	5.0854	74.7023	5.0464	5.5004	1.5288	2.2141	0.0000	1.6274	1.6274	0.0000	0.0000	4.5519	5.4999	1.6757	1.4724	0.0000	1.6458	2.2051	0.8247	0.0000	2.4048	1.5964	0.2695	5.0746	0.0000	2.2141	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	2.0484	3.9450	84.7200	3.3766	4.5130	0.0000	0.0000	3.1771	0.0000	0.1028	4.9024	74.9225	0.0000	5.1727	2.3653	1.7458	0.0000	1.7975	1.2343	0.0000	16.6666	5.7647	5.1923	1.7495	1.8273	0.0000	1.3110	0.0000	7.7735	0.6097	0.0000	1.2795	0.2222	4.8598	0.0000	1.7458	2.4634	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.0000	5.3353	75.3636	4.1210	4.7143	0.0000	0.0000	0.6027	0.0000	1.4896	4.7904	81.6975	0.0000	4.7710	1.3614	1.6177	0.0000	0.0000	1.4107	1.4107	0.0000	2.2581	4.8288	1.6177	2.1217	0.0000	0.7406	0.0000	0.0000	0.0000	0.0000	1.6138	0.2939	4.7814	0.0000	1.6177	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	2.1307	7.1335	146.7857	5.4133	4.8563	3.2418	0.0000	1.0301	0.0000	0.6287	4.7707	88.5614	4.9404	4.8068	2.5836	2.1220	0.0000	1.5243	1.5243	0.0000	0.0000	3.9337	4.8068	2.0410	1.6513	1.4545	2.3328	2.8209	0.0000	0.0000	2.0070	1.7107	0.3199	4.7735	0.0000	2.2223	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	0.0000	7.0198	121.7777	6.0616	4.3890	1.9000	0.0000	1.7003	0.0000	1.6478	4.1379	202.1201	0.0000	4.2359	1.7287	2.2305	0.0000	1.7377	1.7377	0.0000	5.2107	3.6088	4.2359	0.0000	1.6278	1.5139	3.5363	5.7142	0.0000	0.0000	2.0812	1.7342	0.1798	4.2078	0.0000	2.2305	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	2.1493	4.8122	111.1818	6.8636	5.3598	1.4880	0.0000	1.5444	0.0000	0.7900	4.3904	77.4894	5.5258	4.4777	1.6620	1.5305	0.0000	1.5771	1.5771	0.0000	6.5861	3.6223	4.5097	1.5970	1.6467	0.0000	1.8867	1.0025	0.0000	0.0000	0.7595	1.5926	0.4158	4.4181	0.0000	1.5313	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	2.1885	4.1978	97.7777	8.2310	4.7599	0.0000	0.0000	2.0803	0.0000	0.7629	4.6833	75.7446	0.0000	4.4518	1.2382	2.3407	0.0000	1.7741	1.7714	0.0000	0.0000	3.4965	4.4582	2.1961	1.7090	1.5348	1.6673	2.5495	0.0000	0.0000	2.2348	1.7371	0.1779	4.6957	0.0000	2.3407	1.5000	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	2.1813	4.5448	106.0000	4.1977	5.2572	0.0000	0.0000	2.4279	0.0000	1.6917	4.8570	86.0924	5.2367	4.8588	2.3857	1.7021	0.0000	1.6664	1.6664	0.0000	5.1282	5.2472	4.8588	1.5984	1.7962	0.0000	1.7022	0.0000	10.2719	0.0000	2.7874	3.1178	0.4335	4.8718	0.0000	1.7021	6100.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	1.8709	4.5646	133.3831	6.5615	5.3549	2.0532	0.0000	1.4606	0.0000	1.0934	4.7401	76.4288	0.0000	4.8244	1.8280	2.1808	0.0000	1.7825	1.7968	2.7171	0.0000	3.5540	4.8365	1.8781	1.6531	1.8514	0.9952	2.7905	0.0000	1.6336	2.1181	1.8227	0.2653	4.7660	0.0000	2.2356	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	2.2238	6.7999	124.9710	8.1768	4.3780	1.5481	0.0000	2.9169	0.0000	1.7382	5.0886	80.1422	13.7931	4.4971	1.5678	2.4838	0.0000	2.5389	1.8323	1.6663	5.4884	4.6492	4.6649	0.0000	1.4974	1.2698	0.5787	0.0000	6.8646	1.7326	2.4838	1.8087	0.1645	5.0074	0.0000	2.4838	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	1.7951	3.1084	125.2727	6.5035	4.9461	0.0000	0.0000	1.7515	0.0000	1.6835	4.5046	103.2684	0.0000	4.4924	1.9186	1.5541	0.0000	1.6194	1.6211	0.0000	5.5118	3.9153	4.4924	1.2440	1.6432	0.0000	2.4394	0.0000	0.0000	1.6231	2.2708	1.6193	0.2450	4.5428	0.0000	1.5541	1.6000	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	2.2514	4.3193	107.9851	5.3071	3.9764	0.0000	0.0000	1.2940	0.0000	0.5891	4.3011	74.9899	4.4980	4.3208	2.1220	1.5570	0.0000	2.0649	1.6244	0.7170	0.0000	3.5415	4.4944	1.6135	1.5498	3.3230	0.8145	1.4345	4.0895	1.1067	1.7099	1.6478	0.1254	4.2669	0.0000	1.6924	3.9994	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	1.5022	5.6008	78.0206	5.0949	5.0855	1.9154	5.0500	0.9017	0.7879	1.4973	5.0786	67.2333	5.4431	5.1895	1.6002	2.2559	4.5122	1.1165	0.6588	0.2883	6.5993	2.8435	5.1961	1.8741	1.0359	1.2636	2.1497	2.6204	8.9329	0.3700	2.2489	0.7169	0.3202	5.0447	0.0000	2.4160	1.8225	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	1.1792	9.4108	109.6146	53.0852	3.7170	3.1166	4.2298	6.1930	2.9714	1.5539	6.0897	48.6241	6.7395	16.8526	1.2628	2.0733	16.0374	2.0623	1.9576	1.5476	11.5314	7.6746	16.8552	1.4575	1.2469	1.7120	4.3189	2.0488	17.5395	1.3465	2.5136	2.0929	0.2186	5.6601	0.0000	2.0735	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	0.7637	8.2912	96.2344	13.5224	6.3380	2.3277	4.5675	4.7881	0.0000	1.6222	4.7227	44.6049	8.7480	15.8975	0.7836	2.1844	0.0000	1.8724	1.8365	1.6704	13.8613	5.6380	15.8975	1.2682	1.6673	1.9179	4.5740	1.6389	16.0955	1.2343	2.5929	2.0491	0.0663	5.5304	0.0000	2.1844	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	0.0000	7.0115	96.9024	3.4938	0.0000	0.0000	0.0000	7.6425	0.0000	1.6322	0.0000	72.6374	0.0000	9.1559	2.5978	2.2464	0.0000	1.6337	1.6337	0.0000	0.0000	10.4843	9.1559	0.0000	0.0000	1.0746	3.0300	2.2414	9.6069	0.0000	2.2544	1.6212	0.2438	0.0000	0.0000	2.2464	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	1.4095	4.6387	98.3616	1.8170	6.9930	8.2129	0.0000	7.4317	0.0000	2.0150	11.6233	76.0997	4.7310	23.5324	5.3568	1.5260	0.0000	2.7319	2.6404	0.7667	5.6737	14.4084	23.5291	1.5247	0.0000	1.5862	11.6987	1.5695	24.2333	1.0180	0.0000	2.9277	1.6198	11.5796	0.0000	1.5260	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	1.7800	11.9993	154.3331	129.8499	-2.1798	2.6811	1.5095	7.0002	2.9714	1.6568	1.9230	40.6618	0.0000	18.3492	0.6599	2.0275	0.0000	1.9207	1.7782	2.1653	11.2484	7.6920	18.3492	1.4903	0.0000	1.3239	2.7919	2.3745	19.6101	1.5719	2.5434	1.8757	0.0317	0.0000	0.0000	2.0279	0.0000	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	0.0000	9.5871	8.2264	5.1376	0.0000	2.4826	5.9368	5.8957	0.0000	0.3298	0.0000	45.0618	0.0000	15.7039	0.1627	2.2973	16.0374	3.1469	2.8005	0.1073	0.0000	6.2078	15.7361	1.7032	1.6530	3.4096	3.3156	1.8520	16.2713	1.2223	2.4160	2.7741	0.1493	0.0000	0.0000	2.2973	0.0000	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	1.5238	5.6183	76.2400	5.0244	5.1715	1.9180	5.0453	0.8815	0.7979	1.5099	5.1019	65.9144	5.4504	5.2573	1.5907	2.2485	4.3966	1.0950	0.6442	0.2942	6.6846	2.8108	5.2642	1.8723	1.0435	1.2437	2.1449	2.6043	8.9341	0.3727	2.2380	0.6968	0.3185	5.1065	0.0000	2.4198	1.8177	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	1.5357	6.1280	67.5763	4.3166	5.5957	1.9193	6.1162	0.9457	1.2320	1.4406	5.2746	67.0363	6.0987	5.6900	1.6568	2.4108	0.0000	1.0391	0.6642	0.3148	7.7480	2.9632	5.7054	2.0527	1.2411	1.2953	2.2668	2.9190	9.0332	0.3771	2.2097	0.6995	0.3278	5.3798	0.0000	2.6019	2.5073	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	0.0000	6.0670	89.7805	4.2215	6.1226	1.6915	0.0000	0.9000	0.0000	1.4771	5.4439	69.4253	5.7173	5.7288	2.2645	2.2213	0.0000	0.6182	0.1699	0.0978	6.3374	3.5804	5.7411	1.6111	0.5116	0.8539	2.3741	2.5776	13.5593	0.0983	2.4467	0.2329	0.4158	5.5929	0.0000	2.4101	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	1.2899	6.4197	98.9946	5.3194	5.7580	301.1499	5.4436	1.6325	0.0000	1.7969	5.5031	78.5965	6.8244	5.7855	3.5105	2.6190	0.0000	1.0598	0.5967	0.2462	7.8584	5.6103	5.7928	1.6411	0.6191	1.2935	3.1070	3.9374	5.7262	0.4325	2.3196	0.6102	0.4672	5.7773	0.0000	2.6878	0.7509	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	1.6003	5.5687	65.1446	4.2355	5.5072	2.1698	5.4233	0.9356	0.0000	1.4312	5.1850	66.5544	5.6020	5.5196	1.6139	2.3043	0.0000	1.0713	0.7133	0.3630	6.9655	2.9433	5.5235	1.8903	1.4335	1.2071	2.1278	2.6296	9.6185	0.3785	2.3184	0.7739	0.3811	5.3106	0.0000	2.5276	1.8292	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	1.4426	5.5059	114.1642	7.6633	5.1277	1.6286	5.3338	0.8254	1.5222	1.6046	5.2293	61.5762	5.1393	5.2567	1.6279	2.3130	5.7198	1.0553	0.6775	0.2634	5.4222	2.7389	5.2664	1.8538	1.0996	1.1523	2.1629	2.8352	8.8947	0.4818	2.2751	0.7392	0.2889	5.1576	0.0000	2.3799	1.4577	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	1.2589	6.2133	83.5497	5.0663	5.5726	2.2372	6.9830	0.9596	0.0000	1.5858	5.3848	65.5595	5.7808	5.5695	1.7796	2.1478	0.0000	0.9531	0.5427	0.2415	7.5232	3.0861	5.5770	1.7632	0.7645	1.0968	2.3066	2.5058	10.0873	0.3723	2.0397	0.5891	0.3299	5.4159	0.0000	2.2663	2.2686	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	1.5699	4.8306	101.9884	6.8408	4.0160	2.0527	3.4488	1.0773	0.8856	1.6159	4.5220	75.7547	5.0221	4.2991	1.6039	2.3354	0.0000	1.2702	0.7681	0.6799	6.2074	3.0756	4.3076	1.8538	0.8377	1.3369	2.2382	3.1917	7.7310	0.4341	2.4609	0.8940	0.3943	4.2379	0.0000	2.3878	2.5798	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	1.8069	5.4125	115.4119	26.7019	4.1287	2.5278	7.7892	1.5128	0.8461	1.8199	5.3866	60.0751	4.7796	5.4033	1.3165	2.4651	3.9619	1.0695	0.7977	0.2886	5.5647	3.0826	5.4338	1.9358	0.6004	1.7166	0.8014	2.5972	12.6043	0.4573	2.3966	0.8585	0.2533	5.1839	0.0000	2.5265	1.8536	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	1.7164	5.5572	124.4078	5.9287	4.7520	3.5988	0.0000	1.1559	0.0000	2.1782	5.0751	89.8712	0.0000	4.8347	2.1228	2.1963	0.0000	0.5801	0.3572	0.1716	4.4894	3.5372	4.8347	1.8738	0.2243	0.7177	2.8319	2.1935	8.4840	0.2903	2.2496	0.4778	0.2584	4.9117	0.0000	2.2153	0.8404	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	1.5450	5.4572	91.3537	5.8110	4.9883	1.7328	7.7561	0.9122	0.7653	1.6032	5.0699	71.7574	6.0485	5.0444	1.6666	2.3077	3.9330	1.1383	0.6977	0.2826	5.9566	2.9398	5.0440	1.9479	0.7893	1.2492	2.2744	2.7348	8.9729	0.4829	2.3127	0.7456	0.3494	4.9980	0.0000	2.3795	1.6294	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	1.4791	6.1920	77.5306	4.5361	5.6030	1.7025	5.2333	1.0993	1.5406	1.6128	5.6996	68.7683	5.9229	5.8696	1.7494	2.2673	0.0000	0.9650	0.6162	0.2733	8.1654	3.1976	5.8739	1.9547	0.9761	1.0969	2.4149	2.8290	10.7862	0.4044	2.2639	0.6513	0.3316	5.6615	0.0000	2.3627	2.1646	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	0.0000	5.9561	55.9163	3.1688	6.3280	4.1025	0.0000	1.8349	0.1510	1.3619	6.3336	81.3139	4.7904	6.1720	1.7355	1.7785	8.5677	0.2489	0.1442	0.0998	12.4205	4.2446	6.2810	1.7398	1.2698	0.2484	2.6719	0.0000	10.7120	0.1335	1.9071	0.1469	0.6741	6.1985	0.0000	1.7785	3.0360	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	0.0000	4.6533	86.6324	6.6999	4.2765	1.8579	0.0000	0.7552	0.2835	1.4958	4.3544	65.7397	5.7532	4.3809	1.4130	2.3841	5.3670	1.0779	0.4515	0.4835	5.6188	2.5377	4.3898	1.9172	1.8017	1.4376	1.9179	2.5351	12.8268	0.1901	2.3773	0.4903	0.3694	4.2737	0.0000	2.4074	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	1.2947	5.7588	82.4758	4.1929	5.5493	1.9561	0.0000	0.8890	0.0000	1.5778	5.5749	68.8733	6.1022	5.7114	2.1718	2.1023	0.0000	0.8861	0.3679	0.1282	6.1572	3.4588	5.7195	2.2286	0.9260	0.9131	2.5398	2.6186	6.5303	0.2347	2.0043	0.3970	0.3979	5.6245	0.0000	2.2308	3.8932	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	1.5102	5.2433	73.0176	5.1756	4.8922	1.7368	4.3501	0.8242	0.3645	1.6398	4.7649	65.9987	4.8558	4.9240	1.4823	2.3000	4.9083	1.0805	0.6064	0.2641	6.2378	2.6121	4.9316	1.8907	0.9548	1.2455	2.0197	2.7093	8.9774	0.3098	2.2357	0.6452	0.2975	4.7943	0.0000	2.4771	1.5939	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	2.0560	5.6407	67.7847	4.5532	4.8539	1.9295	5.7833	0.9003	0.6391	1.4065	5.0976	65.7128	5.1360	5.0356	1.5491	2.3266	0.0000	1.2020	0.6353	0.3707	6.3155	2.8031	5.0516	1.8824	0.9447	1.4036	2.0993	2.7445	8.7572	0.3119	2.1266	0.7044	0.3304	4.9541	0.0000	2.5308	1.8653	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	1.7211	5.2683	78.3991	5.7635	4.7498	2.1165	0.0000	0.6223	0.0000	1.4862	4.7066	59.9831	5.2185	4.8981	1.4183	2.3579	0.0000	1.2820	0.7444	0.3141	6.1119	2.3120	4.9079	1.9334	1.3283	1.4730	1.8140	2.6299	7.7798	0.4635	2.0593	0.8145	0.2559	4.7107	0.0000	2.6317	1.8818	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	1.5733	5.6231	71.2172	4.6801	5.1668	1.8358	0.0000	0.8297	0.0000	1.5218	5.1063	66.9869	5.4789	5.2913	1.5764	2.1894	0.0000	1.0591	0.6219	0.2966	6.5727	2.7126	5.2846	1.9092	0.9645	1.2382	2.1810	2.4515	9.7790	0.3396	2.1015	0.6916	0.2951	5.1137	0.0000	2.3995	2.2491	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	1.4382	5.5164	63.0225	4.0061	5.2537	1.8299	0.0000	1.1063	0.0000	1.3597	5.0799	69.4660	5.4985	5.2923	1.5972	2.2706	0.0000	1.0785	0.6686	0.3213	7.3311	3.0863	5.2993	1.9302	0.8199	1.2765	2.3083	2.7438	8.6360	0.2894	2.1790	0.7311	0.3602	5.1246	0.0000	2.4461	1.9066	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	1.5989	6.1270	70.0879	4.1292	5.6152	1.9892	0.0000	0.9552	0.0000	1.5709	5.3353	67.6343	6.4153	5.6887	1.7368	2.2375	0.0000	1.0726	0.6543	0.3650	7.4576	3.0768	5.6895	1.6570	1.0743	1.1522	2.4252	2.7507	9.1908	0.3406	2.1700	0.6930	0.3654	5.4509	0.0000	2.4229	2.1408	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	0.0000	6.4637	81.4279	5.8568	4.3555	2.0114	5.6800	0.7376	0.0000	29.3817	5.2882	62.3652	5.6063	5.0193	1.4979	2.2850	0.0000	1.3209	0.7461	1.0791	7.5908	2.6082	5.0290	1.8649	0.7551	1.7459	1.9461	3.5623	4.7767	0.4035	2.4398	0.8653	0.3727	4.9470	0.0000	2.3813	1.7155	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	1.2410	5.3799	85.7781	5.7574	4.8827	2.1551	6.0451	1.0228	0.0000	1.4369	4.7307	70.5180	5.4766	4.8865	1.5870	2.2411	0.0000	1.1918	0.6628	0.3783	5.7411	2.9737	4.8911	1.8902	0.6309	1.2953	2.2979	3.3261	26.4366	0.3046	2.2289	0.7825	0.3441	4.7965	0.0000	2.3195	2.0703	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	2.7694	5.1947	106.0675	6.8615	3.9625	2.0938	5.2451	0.8113	-0.0077	1.2235	4.7939	72.8517	4.6688	4.2958	1.6082	2.3238	1.9914	1.2844	0.6523	0.2535	5.6562	2.7560	4.3099	1.8140	0.5666	1.4492	2.1163	2.7921	7.9653	0.3305	2.2694	0.7645	0.3253	4.2942	0.0000	2.4426	1.9096	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	1.7299	5.6850	71.5018	3.9791	4.9593	1.8820	0.0000	1.0199	0.0000	1.5857	5.0291	72.3822	5.5454	5.0493	1.8622	2.1230	0.0000	1.0928	0.5003	0.2322	5.9051	3.2999	5.0690	1.7876	0.9955	1.2989	2.3856	2.4479	8.2388	0.2309	2.0004	0.5503	0.3728	4.9600	0.0000	2.2919	1.7139	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	1.8241	7.3106	25.9024	2.1266	8.9686	0.0000	0.0000	1.1781	0.0000	1.6143	6.1014	66.1842	0.0000	10.1324	1.3856	1.8022	0.0000	0.3614	0.2587	0.1785	16.4149	2.9238	10.1324	1.7647	0.0000	0.2226	2.5142	0.0000	0.0000	0.2388	0.0000	0.2587	0.3601	6.3626	0.0000	1.8022	0.0000	
