Reporting Period	Peer Group Description	Peer Group	UBPSE375	UBPSE365	UBPSE383	UBPSE358	UBPSK440	UBPSE369	UBPSE359	UBPSE372	UBPSE350	UBPSJA32	UBPSE345	UBPSJ250	UBPSJ249	UBPSE355	UBPSE373	UBPSJ243	UBPSE346	UBPSE349	UBPSE352	UBPSE364	UBPSE370	UBPSE381	UBPSE357	UBPSE361	UBPSE371	UBPSE351	UBPSK444	UBPSE360	UBPSE354	UBPSK443	UBPSK441	UBPSE377	UBPSE363	UBPSE353	UBPSE376	UBPSE379	UBPSE356	UBPSE374	UBPSE380	UBPSE362	UBPSE348	UBPSE347	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	0.4188	7.9548	0.0758	2.1540	20.8046	0.0000	5.8701	2.3235	0.4900	0.0158	0.0498	0.0032	0.0007	1.7090	0.0400	11.2594	67.6603	8.0210	0.5989	17.5719	84.7500	2.0993	0.1992	0.1949	0.1593	0.0013	5.1038	100.0012	94.1311	76.0701	2.0993	0.0155	8.7672	13.3435	88.7233	99.9999	1.3348	7.4720	2.5003	18.6940	67.1395	0.8834	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	0.4433	10.6691	0.0170	2.6601	20.4053	0.0000	6.1071	1.7126	0.9493	0.0000	0.0107	0.0000	0.0064	2.0141	0.0016	11.6046	58.8981	5.3682	1.2082	11.2224	84.8263	0.9696	0.0766	0.1951	0.4098	0.0006	4.8412	100.0000	93.8929	77.8211	0.9696	0.0000	15.5012	24.6742	88.3953	99.9999	1.0811	6.0481	1.3033	18.3815	58.1289	0.8295	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	0.4644	11.7635	0.0733	2.6636	18.8171	0.0000	7.1865	1.9826	0.6623	0.0005	0.0521	0.0001	0.0042	2.0303	0.0004	10.5221	68.6368	5.6410	0.5050	14.1468	85.8279	0.8886	0.1977	0.1888	0.3122	0.0000	4.2428	100.0004	92.8139	79.8184	0.8886	0.0025	12.4969	14.8573	89.4760	100.0000	1.9692	5.8878	1.1309	20.3584	68.0003	0.8548	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	0.4702	12.3933	0.0295	2.8668	20.8120	0.0000	7.3050	1.7531	0.8041	0.0002	0.0202	0.0005	0.0007	2.2389	0.0000	10.7678	66.5123	4.7443	0.7894	10.9997	86.0199	1.0575	0.1493	0.1691	0.2566	0.0030	4.1682	100.0000	92.6949	79.9685	1.0575	0.0004	14.9833	18.3370	89.2321	99.9998	1.7643	5.3231	1.3041	19.2215	65.7311	0.8569	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	0.7680	13.9294	0.5782	4.7263	10.7776	13.6024	7.4738	4.7780	0.0962	0.0395	0.3851	0.0033	0.0063	1.2033	0.0655	11.5545	70.1346	2.7521	1.7428	34.3128	80.1904	4.1340	0.0724	0.4169	1.2235	0.0194	3.7048	100.0053	92.5387	70.5997	4.1340	0.0107	2.5094	14.1822	88.3634	99.9999	1.1186	13.1488	4.3356	8.7058	70.5726	0.7006	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	0.5450	17.9891	0.1606	3.0051	17.4856	0.5537	6.5957	2.5777	0.3198	0.0343	0.1120	0.0013	0.0099	1.5571	0.0034	10.5197	69.3370	4.5400	0.7246	17.6644	84.7200	2.4555	0.1257	0.2782	0.5941	0.0086	4.5776	100.0086	93.4098	76.4705	2.4555	0.0144	7.9253	16.4512	89.4641	100.0000	1.6145	8.1838	2.7806	13.8235	69.0119	0.8598	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	0.3787	11.5133	0.0155	2.2693	21.1487	0.0000	6.7172	1.5323	0.9065	0.0000	0.0112	0.0093	0.0123	2.4860	0.0483	11.7482	61.5047	9.0677	0.9185	11.9918	85.0689	0.6017	0.1398	0.0820	0.1906	0.0000	3.4503	100.0000	93.2827	79.5710	0.6017	0.0000	10.9321	15.5188	88.2517	99.9994	1.3176	4.2163	0.8780	19.0706	60.8572	0.8222	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	0.4048	12.4896	0.0527	2.4741	22.2305	0.0000	6.8017	1.1756	1.8948	0.0000	0.0400	0.0093	0.0016	2.7955	0.0067	12.0551	57.7123	6.2431	1.6356	9.2022	85.0971	0.5776	0.0807	0.1078	0.1905	0.0036	4.0398	100.0000	93.1982	79.3702	0.5776	0.0000	13.5958	20.8105	87.9448	99.9994	1.0536	4.9454	0.7389	19.4624	56.9264	0.7877	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	0.5372	15.0323	0.1474	2.4626	19.9198	0.0000	7.9756	1.6154	1.5156	0.0011	0.1001	0.0138	0.0000	2.6486	0.0038	10.7014	62.4017	7.0027	1.9616	11.1760	86.3108	0.4907	0.2979	0.0777	0.1870	0.0000	2.9315	100.0000	92.0243	82.1681	0.4907	0.0000	13.2207	15.6360	89.2985	100.0000	2.1741	3.6649	0.6150	21.6201	61.9141	0.8416	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	0.4277	13.1866	0.0127	2.5578	21.7007	0.0000	7.5762	1.1711	1.5452	0.0000	0.0095	0.0000	0.0006	2.8091	0.0165	10.5193	62.5384	7.7999	0.9321	9.6811	87.0677	0.2769	0.1575	0.1066	0.1791	0.0000	3.6009	100.0000	92.4237	82.4907	0.2769	0.0000	15.6126	16.2754	89.4806	99.9994	1.7591	3.8423	0.5320	20.6048	61.6637	0.7952	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	1.9216	11.2166	0.9062	7.3521	4.5900	6.7353	9.4878	2.3142	1.8185	0.0334	0.4877	0.1717	0.1428	1.0483	4.5821	11.7095	53.7191	9.7086	6.0039	38.0787	77.3364	4.2621	0.0201	2.9164	0.7458	2.2475	2.5077	100.0153	90.5375	61.6590	4.2621	0.6242	1.0975	16.0119	87.6615	100.0000	0.6006	10.7125	5.1075	9.5451	53.8808	0.5559	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	0.5837	11.6565	0.0968	2.6655	19.0199	0.0000	8.2589	0.8534	1.5972	0.7757	0.0019	0.0128	0.0014	3.7029	0.1097	17.0788	46.2756	13.0221	2.3839	7.3455	78.0501	0.0846	0.1514	0.0523	0.1032	0.0000	2.5096	100.0480	91.7941	74.0646	0.0846	0.0000	12.0316	15.9568	82.9211	99.9999	0.8592	4.2081	0.1092	15.5279	46.5674	0.6300	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	0.3152	14.3318	0.2230	2.0918	22.4830	0.0000	7.4783	0.6583	2.4719	0.0000	0.1235	0.0031	0.0005	4.0751	0.0020	12.2165	54.1610	11.5885	2.9116	6.7296	85.8445	0.2178	0.0870	0.0523	0.0664	0.0000	3.2591	100.0000	92.5216	81.0897	0.2178	0.0000	13.1747	15.3265	87.7834	99.9999	0.7316	3.7802	0.3102	20.7970	53.4765	0.7712	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	0.3614	13.9876	0.0000	2.4223	21.3608	0.0000	8.5257	0.9418	2.2481	0.0000	0.0000	0.0000	0.0000	3.6869	0.0000	10.8843	61.1026	9.7626	1.3559	9.5429	87.2578	1.2849	0.4090	0.0272	0.1023	0.0000	2.3586	100.0000	91.4742	82.6352	1.2849	0.0000	12.5043	11.8201	89.1155	99.9998	1.8193	3.4346	1.4653	18.8546	60.3886	0.7139	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	0.3062	15.5915	0.0174	2.2157	22.8306	0.0000	7.8636	0.8391	2.2286	0.0000	0.0157	0.0001	0.0000	3.5448	0.0096	10.5351	59.1830	10.5234	1.7699	8.5767	87.5907	0.3097	0.2292	0.0596	0.1413	0.0000	2.2110	100.0000	92.1363	84.3334	0.3097	0.0000	15.8429	15.2492	89.4647	99.9999	1.4432	2.9467	0.6079	19.7485	58.3748	0.7992	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	0.8472	14.5328	0.1608	3.5090	26.7980	18.9568	6.6756	4.5961	0.2474	0.0001	0.1183	0.0000	0.0068	1.0853	0.0225	13.0284	69.8825	7.3465	1.8101	9.8309	80.3183	0.6935	0.1023	0.0387	0.0064	0.0116	3.9320	100.0762	93.3243	74.4654	0.6935	0.0018	9.6248	10.4307	86.9715	100.0000	1.6734	5.2086	0.8305	10.3778	69.7925	0.6651	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	0.8122	19.7422	0.2098	3.5897	23.2230	0.0000	6.4939	5.7923	0.0569	0.0125	0.1501	0.0004	0.0035	1.0002	0.0205	12.2989	72.5550	3.8283	2.7318	12.0366	79.3805	1.7084	0.0523	0.0855	0.1204	0.0130	4.2249	100.0030	93.5093	72.2893	1.7084	0.0027	6.9360	11.5820	87.6980	99.9999	1.5745	7.8416	1.9274	8.7833	72.3089	0.6679	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	1.0309	23.5468	0.4991	3.8946	15.7121	0.2219	6.0729	7.7625	0.0143	0.0820	0.3715	0.0022	0.0244	0.8240	0.1116	11.4033	71.9149	3.5753	3.8381	20.4435	77.5255	3.8501	0.0347	0.1215	0.3331	0.0125	3.2767	100.0032	93.9455	68.8852	3.8501	0.0005	3.0997	11.6149	88.5966	99.9999	1.0362	11.3639	4.0574	5.5171	72.1333	0.6233	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	0.7587	14.3709	0.0473	3.1126	30.8886	0.0000	6.8723	2.5504	0.3828	7.1639	0.0315	0.0709	0.0136	1.6782	0.0093	17.3283	59.6058	10.1694	2.6467	6.7322	77.7438	0.3134	0.1905	0.0006	0.0051	0.0000	3.4472	100.2296	93.2528	72.1426	0.3134	0.1112	6.1718	11.0864	82.5493	100.0000	1.2449	3.6635	0.4863	5.1221	59.4296	0.5830	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	0.7616	16.4566	0.0615	3.2166	27.2749	0.0000	6.1548	3.5085	0.2254	0.0001	0.0413	0.0000	0.0041	1.0554	0.0007	13.7492	68.5845	7.3300	2.8394	8.9848	80.7764	0.3050	0.0871	0.0246	0.0773	0.0203	3.6991	100.0000	93.7492	75.9614	0.3050	0.0000	11.9629	10.8629	86.0436	100.0000	1.5182	3.6666	0.3832	8.9271	68.0286	0.6133	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	0.7499	22.6660	0.0474	3.4867	23.1273	0.0000	6.4090	5.2380	0.0693	0.0044	0.0361	0.0011	0.0015	0.9893	0.0001	13.0805	71.7018	3.7714	3.3205	11.1903	79.6455	1.1165	0.0376	0.0687	0.0937	0.0230	4.1991	100.0002	93.5909	73.4173	1.1165	0.0000	6.9058	13.0151	86.9194	99.9999	1.6374	6.6899	1.3306	8.1863	71.2298	0.5860	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	1.1330	29.1015	0.1902	3.4695	16.1914	0.0000	5.8302	6.2775	0.0194	0.3122	0.1472	0.0013	0.0241	0.8919	0.0279	12.3141	72.8925	3.1776	4.9469	18.2040	78.0526	2.1831	0.0365	0.1383	0.7966	0.0301	4.2839	100.0080	94.2049	70.7393	2.1831	0.0000	3.5670	11.9260	87.6858	100.0000	1.2751	9.5569	2.4545	4.2385	72.5111	0.5997	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	0.6046	16.3347	0.0187	2.6049	36.6748	0.0000	5.9472	2.2471	0.4413	0.0066	0.0131	0.0027	0.0108	1.4895	0.0366	16.2341	66.6808	11.3217	3.5645	7.1294	79.9736	0.1291	0.1784	0.0000	0.0018	0.0000	3.6314	100.0001	94.0528	74.7718	0.1291	0.0000	6.0419	7.5467	83.7658	100.0000	1.2349	3.2465	0.2076	4.4397	66.1840	0.6304	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	1.0106	21.2403	0.6621	4.0743	15.7237	0.2219	6.1725	8.2819	0.0128	0.0613	0.4981	0.0025	0.0285	0.8017	0.2017	11.1390	71.6765	3.8943	3.3547	21.4456	77.1471	4.8232	0.0342	0.1188	0.2554	0.0079	3.0822	100.0033	93.8392	67.4535	4.8232	0.0007	2.9930	11.4217	88.8609	99.9999	0.8799	12.1233	5.0075	6.0718	72.0520	0.6452	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	0.9347	12.6361	0.3343	3.7873	26.0981	18.9568	7.1541	5.6940	0.2701	2.8124	0.2557	0.0002	0.0093	1.1051	0.0611	12.3311	70.6856	7.3847	1.1099	10.7399	79.6306	1.0940	0.1224	0.0521	0.0311	0.0033	4.2236	100.1487	92.8558	72.7628	1.0940	0.0035	7.9943	10.0203	87.6688	100.0000	1.8198	6.7532	1.2868	11.8364	70.9532	0.7106	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	0.8946	16.5437	0.6123	3.7027	23.4407	0.0000	6.5972	6.5886	0.0661	0.1039	0.4314	0.0005	0.0132	1.0289	0.0860	11.5414	73.2050	3.9793	2.4256	13.1737	79.0177	2.6736	0.0781	0.1140	0.2205	0.0015	4.3023	100.0000	93.4097	70.7798	2.6736	0.0058	7.1293	10.8764	88.4521	100.0000	1.5084	9.5252	2.9890	9.5757	73.2080	0.7691	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	1.7783	11.8188	0.6968	5.0131	21.0689	0.0000	9.7114	3.3193	0.2519	14.3212	0.2228	0.2244	0.0199	2.1539	0.0819	25.4893	48.0948	8.8088	0.8437	5.8429	66.6980	0.7386	0.2243	0.0053	0.0123	0.0000	3.1656	100.0000	90.8614	57.7022	0.7386	0.3617	6.6203	21.7486	74.1160	99.9999	1.3303	4.6981	1.1102	6.8267	48.6321	0.5313	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	1.9333	13.6198	0.3419	6.2803	7.0186	5.4286	10.4856	2.4921	0.0314	0.0276	0.1607	0.0085	0.0044	2.1227	0.0780	22.8778	52.9559	4.0212	2.0518	25.4701	64.7772	2.5867	0.0305	0.3702	1.2592	0.0201	2.3173	100.0031	89.6136	57.2707	2.5867	0.0109	2.4619	16.8922	76.9513	99.9999	1.1104	8.1224	2.6785	6.5733	52.8801	0.5481	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	5.3981	5.6398	0.5394	13.1276	2.6983	1.1619	19.9021	1.9794	0.2960	2.0832	0.1816	0.0092	0.0269	2.2815	1.0544	35.5009	34.8568	6.1311	1.4230	25.1767	48.0067	1.7055	0.0191	0.6997	0.3693	0.2546	1.4043	100.3357	81.3147	43.3162	1.7055	0.1375	0.9561	24.4015	64.2774	99.9999	0.7060	5.2334	1.9015	4.7965	34.6735	0.3498	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	0.7840	21.1428	0.1985	4.0133	10.7936	8.2746	7.5881	2.5706	0.1374	0.0441	0.1239	0.0009	0.0033	1.5778	0.0151	12.8728	60.3989	3.5955	1.6919	21.8410	77.1360	2.1534	0.1050	0.3399	0.9260	0.0039	2.5388	100.0012	92.4450	70.9203	2.1534	0.0191	4.8676	19.7264	87.1081	99.9999	1.5727	6.8086	2.2929	8.8294	60.1063	0.7177	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	3.0724	6.4146	0.4525	10.8106	1.6966	16.5200	12.4812	1.7068	1.5218	0.0422	0.1545	0.0866	0.0397	0.9991	2.6932	23.4320	31.7642	15.2023	4.9329	19.6486	60.3681	1.5806	0.0103	2.1269	1.0221	1.1905	2.4291	100.0066	82.6778	42.9623	1.5806	0.3615	0.6159	15.7395	71.0084	100.0000	0.4340	8.5008	2.2952	9.8238	31.6548	0.2949	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	0.9770	11.2857	0.2669	3.9138	12.3617	0.0000	8.1846	1.4658	0.9265	0.0119	0.1852	0.0000	0.0000	2.5323	0.0040	21.8183	49.0932	16.1161	0.6618	10.7300	68.3594	0.8582	0.1186	0.0813	0.5227	0.0000	1.8805	100.0000	91.8164	64.5325	0.8582	0.0000	10.9718	15.9769	78.1470	99.9998	1.1348	3.8892	1.2185	14.2781	48.6572	0.6588	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	5.6735	0.0000	0.0000	12.3794	4.1927	0.0000	13.7086	5.0642	2.1801	0.0000	0.0000	0.0000	0.0000	1.1213	0.0000	8.5939	40.7658	20.8410	0.0000	19.9779	75.8236	3.2001	0.0000	0.0000	4.8445	0.0000	0.4555	100.0000	86.2913	72.1680	3.2001	0.0000	0.0000	23.1032	91.4060	100.0000	0.2078	13.5644	3.2001	51.1974	40.1668	0.5990	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	2.6081	0.0000	0.0000	4.3244	37.5032	0.0000	9.2118	0.0000	3.9859	0.0000	0.0000	0.0000	0.0000	4.3308	0.0000	11.9374	60.7476	18.4545	0.1309	0.0000	75.0482	13.2333	0.1210	0.0000	10.4061	0.0000	0.0000	100.0000	90.7881	61.8149	13.2333	0.0000	0.0000	8.6510	88.0625	100.0000	0.4353	15.4469	13.2333	37.5449	59.5656	1.1819	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	1.5321	16.3033	0.0000	5.3231	27.8753	0.0000	11.8802	3.9458	6.5104	0.0000	0.0000	0.0000	0.0000	5.7233	0.0000	14.4313	72.5361	6.0854	0.0000	7.9261	80.0906	30.6607	0.2070	0.2181	0.0000	0.0000	0.0000	100.0000	88.1197	49.4297	30.6607	0.0000	0.0000	4.5552	85.5686	100.0000	0.6266	24.5297	30.6607	27.9856	70.9685	1.5676	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.1952	0.0000	0.0000	0.4793	0.0000	0.0000	1.6348	0.0000	5.0670	0.0000	0.0000	0.0000	0.0000	0.1489	0.0000	13.0252	29.1957	63.4699	0.9359	0.0000	80.4791	0.0000	0.0000	0.0141	6.3003	0.0000	0.0000	100.0000	98.3651	80.4791	0.0000	0.0000	0.0500	0.0000	86.9747	100.0000	1.0065	6.3003	0.0000	80.4290	28.8921	0.3036	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	1.0070	0.0000	0.0000	5.8307	0.0115	0.0000	8.8694	1.3827	8.1798	0.0000	0.0000	0.0000	0.0000	1.7307	0.0000	15.7840	67.1220	11.9506	0.0000	0.0000	47.2954	0.0000	0.0000	0.0000	34.5306	0.0531	0.0600	100.0000	91.1305	47.2354	0.0000	0.0000	0.0000	5.3391	84.2159	100.0000	1.3079	35.7915	0.0000	47.2238	65.6077	1.5142	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	0.4201	0.0000	0.0000	0.6389	77.0282	0.0000	0.9481	3.2488	0.0000	0.0000	0.0000	0.0000	0.0000	0.1326	0.0000	6.3472	57.2485	28.9865	0.0000	0.0000	82.3298	0.0000	0.1548	0.0243	7.6538	0.0000	3.1005	100.0000	99.0518	79.2299	0.0000	0.0000	0.0000	13.4552	93.6527	100.0000	0.0216	11.5665	2.4366	2.2016	56.6101	0.6384	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	0.8685	0.0000	0.0000	2.9353	30.3678	0.0000	3.5726	3.4203	10.8469	0.0000	0.0000	0.0000	0.0000	0.3707	0.0000	11.1635	72.3672	3.7593	0.0000	0.0000	77.4486	29.0720	0.0850	0.0057	7.0988	0.2828	0.0000	100.0000	96.4273	48.3766	29.0720	0.0000	0.0000	10.0372	88.8364	100.0000	0.1814	27.6679	29.0720	47.0807	71.5009	0.8662	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	1.6627	0.0068	0.0000	3.3180	5.8962	0.0000	5.4435	0.0000	10.9560	0.0000	0.0000	0.9650	0.0000	0.2237	2.6788	12.9697	48.0124	19.3007	0.1674	0.0267	74.0937	0.1667	0.1890	0.0000	8.5948	0.0000	1.4398	100.0000	94.5564	72.4871	0.1667	0.0000	0.0000	17.8496	87.0302	100.0000	0.7475	12.3780	0.1667	66.7240	46.2826	1.7297	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	1.3658	0.0000	0.0000	4.1764	25.4448	0.0000	7.6388	0.0000	5.3824	0.0000	0.0000	0.5163	0.0000	0.2775	0.6375	12.4349	58.8408	28.4382	0.0000	0.0000	81.9883	16.8668	0.0000	0.0000	3.5732	0.0000	0.0000	100.0000	92.3611	65.1214	16.8668	0.0000	0.0000	0.5695	87.5650	100.0000	2.6685	11.6291	16.8668	56.5435	57.9707	0.8700	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	1.0225	0.0000	0.0000	5.0994	13.5768	0.0000	10.9763	10.8421	5.2451	0.0000	0.0000	0.0000	0.0000	5.5165	0.2738	12.8072	40.9613	27.3251	1.5187	1.1070	63.0068	1.2802	0.0000	0.2354	12.0472	0.0000	1.2865	100.0000	89.0236	60.4401	1.2802	0.0000	0.9899	14.9864	87.1927	100.0000	0.3603	14.1470	1.2802	46.0465	39.9481	1.0131	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	0.8228	0.0000	0.8383	4.4328	8.2317	0.0000	5.9854	5.6822	2.5080	0.0000	0.3416	0.2583	0.0000	0.2793	0.0000	10.2547	40.4099	33.6016	0.0000	47.7262	79.1585	8.2225	0.0021	0.2916	4.0816	0.0000	0.0252	100.0000	94.0145	70.9108	8.2225	0.0000	0.0000	17.6780	89.7452	100.0000	1.0126	18.0116	8.2225	23.1753	40.2268	0.5247	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	2.4047	13.3686	0.0000	7.0691	21.5981	0.0000	7.7830	7.2143	4.0407	0.0000	0.0000	0.0000	0.0000	0.0024	0.0000	12.5036	58.9589	13.7909	0.0000	0.0000	74.2699	15.9680	0.0000	0.1082	3.6071	0.0000	0.0000	100.0000	92.2169	58.3019	15.9680	0.0000	0.0000	16.6901	87.4963	100.0000	0.7115	17.9839	15.9680	39.3031	57.6949	1.2639	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	1.2296	0.6437	2.2800	4.2754	21.5370	0.0000	5.1632	0.9978	17.2767	0.0000	1.0823	0.0000	0.0000	0.1914	0.0652	10.0771	46.3878	18.3204	0.0000	0.7856	68.8260	20.3304	0.2798	0.0014	18.8039	0.0359	0.2050	100.0000	94.8367	48.2905	20.3304	0.0000	0.0003	12.6418	89.9227	99.9999	0.4164	23.1587	20.3304	45.6542	46.5616	0.9085	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	0.5559	14.1576	0.0944	2.9793	19.4423	3.5575	6.9125	2.3842	0.6153	0.0122	0.0635	0.0003	0.0126	1.9103	0.0130	11.3357	65.8203	5.7986	1.1280	13.3639	83.9964	1.4189	0.1132	0.1888	0.3500	0.0410	4.1168	100.0000	93.0937	77.0164	1.4189	0.0181	9.4644	15.4521	88.6484	99.9999	1.4535	6.5489	1.6857	15.6133	65.3681	0.7977	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	4.0418	11.7292	1.5277	5.1295	33.1709	1.8090	7.4657	0.8724	0.1391	0.0398	1.2641	0.1164	0.1261	1.2429	15.3731	15.6152	81.1679	11.6466	0.9052	7.7637	63.3911	27.9583	0.0009	0.0012	0.0817	0.0000	8.6063	100.0118	92.5460	26.1685	27.9583	0.6243	0.8845	2.0601	83.7604	100.0000	0.8496	18.7685	28.8797	0.5783	77.7622	4.6699	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	4.3554	13.5249	1.2184	6.5820	19.2454	0.0000	8.2162	2.3993	0.0136	0.0337	0.9694	0.0000	0.0747	1.4031	24.6529	15.7412	79.5045	13.9831	0.0501	6.7411	51.4450	20.8126	0.0000	0.0018	0.2001	0.0000	9.3751	100.0171	91.8008	21.2572	20.8126	1.2057	2.1469	0.6896	83.0529	100.0000	0.1563	18.8007	21.1509	0.4114	77.0304	3.4435	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	5.1753	0.0774	0.0000	3.5779	66.1970	0.0000	6.2512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5206	0.7668	16.2981	89.1490	6.1181	0.0000	0.0000	77.7596	15.1579	0.0000	0.0000	0.0000	0.0000	11.4851	100.0000	93.7487	51.1165	15.1579	0.0000	0.0000	1.0519	83.7018	100.0000	0.1526	23.2258	23.8829	0.0000	86.5786	2.5704	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	2.1369	0.2473	0.0000	4.2412	65.5431	0.0000	13.3927	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5117	3.8012	22.6141	76.7942	9.2820	4.5946	2.3565	71.3487	51.7896	0.0105	0.0066	0.0989	0.0000	0.8012	100.0000	86.6072	18.7578	51.7896	0.0000	0.9379	0.0000	77.3858	100.0000	7.6291	2.7969	51.7896	1.4624	72.7305	4.0636	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	3.4804	18.5687	2.9827	4.6674	36.0727	7.1334	5.5506	0.0000	0.3689	0.0746	2.5071	0.0108	0.2721	0.5744	11.5463	14.1405	81.8766	13.9256	0.3747	11.3905	70.6575	35.9804	0.0000	0.0000	0.0000	0.0000	1.9928	100.0153	94.4646	30.9008	35.9804	0.1751	0.0504	1.9985	85.6843	100.0000	0.0257	24.0278	35.9946	0.7988	77.7407	6.6430	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	5.8048	0.3229	0.0000	3.6085	11.8674	0.1028	7.4118	0.0000	0.0000	0.0000	0.0000	1.2376	0.0000	1.7291	19.7396	13.3279	81.3794	1.0772	3.6630	10.5183	59.7838	13.4223	0.0000	0.0000	0.0000	0.0000	36.9117	100.0000	92.5881	9.3469	13.4223	1.3436	0.0022	10.8573	85.3283	100.0000	0.8365	9.1172	13.4223	0.0583	76.9904	4.3889	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	0.5049	13.8992	0.0850	2.8714	18.8874	3.5340	6.9176	2.1099	0.6875	0.0108	0.0581	0.0004	0.0096	2.0188	0.0102	11.0540	65.6775	5.6780	1.0064	14.7356	84.7972	1.4229	0.1211	0.2132	0.3960	0.0239	4.2046	100.0057	93.0864	77.9522	1.4229	0.0158	10.5680	16.1255	88.9290	99.9999	1.4690	6.5605	1.7012	16.8209	65.1716	0.8237	
