Reporting Period	Peer Group Description	Peer Group	UBPSE573	UBPSE575	UBPSE561	UBPSE558	UBPSE555	UBPSE566	UBPSE576	UBPSE578	UBPSE581	UBPSE563	UBPSE577	UBPSE568	UBPSE570	UBPSE580	UBPSE560	UBPSE553	UBPSE556	UBPSE565	UBPSE579	UBPSE572	UBPSE559	UBPSE569	UBPSE571	UBPSE567	UBPSE554	UBPSE557	UBPSE564	UBPSE574	UBPSE562	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	57.2311	52.5158	3.2686	15.5052	2.6677	0.9037	69.8766	-22.9583	1.8268	0.1177	157.7740	-0.0137	46.9182	1.2740	3.7304	14.4810	61.7357	14.6062	0.5528	45.9426	9.8872	-0.1321	0.9755	59.2351	6.5874	3.2998	0.1746	4.7152	0.0568	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	63.1491	51.3521	1.0866	11.4530	3.3659	2.0947	51.6273	-10.0965	3.1239	0.0748	135.2563	-0.0345	41.5465	0.7564	1.6540	19.7987	64.9818	17.2818	2.3339	38.6675	5.3308	-0.2795	2.2663	10.9201	2.2542	2.5429	0.4085	10.9191	0.3303	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	53.4874	48.6054	1.3295	15.8214	3.1978	0.5318	61.1870	-18.2644	1.2112	0.0563	157.3848	-0.0100	42.8295	0.4907	1.6506	11.1589	69.3561	9.2406	0.3050	41.9500	4.8779	-0.0975	0.5469	14.7943	1.9045	2.3924	0.1344	3.9082	0.0349	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	58.9563	51.9950	1.3946	10.2937	4.4238	1.4492	67.6273	-25.6910	1.4976	0.0138	178.4471	-0.0201	41.2723	0.1382	1.9241	15.7401	64.7477	15.3459	0.8228	39.9856	5.1545	-0.1926	1.1206	14.9636	2.4308	2.2544	0.1384	6.1389	0.0728	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	70.3472	59.0293	1.5306	16.6001	11.1106	3.1946	53.8199	6.2185	1.8340	0.0898	95.8595	-0.0800	60.0384	1.0339	2.1546	32.4753	54.4745	7.9726	0.8000	58.0785	17.1481	-0.8914	1.9599	20.7471	12.6520	4.4961	0.1596	11.3178	0.0697	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	33.5283	27.5076	2.0608	6.5851	2.1633	1.4537	50.9891	-24.3393	0.7523	0.0527	580.6101	-0.0312	26.6498	0.5918	2.6410	12.1380	51.5205	10.0915	0.1604	25.5284	6.6623	-0.3374	1.1213	33.1911	5.9195	0.7427	0.0713	6.0207	0.0186	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	68.4847	64.8023	6.0456	9.9093	9.7177	0.0000	62.6139	-6.2713	0.0000	0.0000	110.4689	0.0000	56.3425	0.0000	6.2325	27.4306	49.6714	24.0814	0.0000	54.1485	14.2472	0.0000	2.1940	8.4649	12.8819	1.3652	0.0000	3.6824	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	61.7580	54.2932	1.8493	14.0082	5.1372	1.5073	65.0495	-16.6215	0.6542	0.0038	145.2515	-0.0278	48.1185	0.0401	2.1738	22.6365	58.2309	14.3690	0.4747	46.5171	9.1166	-0.2812	1.2529	11.1639	5.4090	2.8564	0.0644	7.0956	0.0466	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	56.7164	48.3087	1.4867	10.2440	4.8654	0.3482	60.0737	-21.9167	3.4129	0.0114	175.8670	-0.0032	37.7572	0.1075	1.8591	20.4169	59.8668	16.6291	2.7513	35.3718	5.1642	-0.0312	1.8807	9.3348	2.7383	1.8962	0.4122	7.7414	0.3454	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	40.1591	38.8466	0.0000	7.8999	5.4874	2.0802	65.8427	-37.9461	12.5147	0.2569	262.2721	-0.0188	27.8965	2.1108	0.0000	11.0628	49.8318	10.7623	10.4039	27.2428	3.2144	-0.2485	0.6536	6.1850	2.8290	0.3854	1.0465	1.3125	0.7896	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	65.6774	58.9504	7.1036	6.8407	4.5474	6.1560	61.1597	-6.7927	1.5403	0.1390	122.4728	-0.1592	54.3669	1.5403	8.2066	35.1148	45.5128	13.5907	0.0000	53.3043	23.3929	-1.8557	1.0626	15.3751	22.5246	0.8682	0.1390	6.7269	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	46.3904	39.8279	1.8650	12.1664	2.2761	2.0940	74.0046	-40.3698	3.7033	0.0043	266.0707	0.0007	33.6348	0.0361	2.5112	6.9243	71.4455	13.7967	3.6672	31.6178	3.6724	0.0095	2.0169	20.3679	1.3616	2.3108	0.3878	6.5624	0.3835	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	62.2295	51.0621	1.2858	10.3878	4.1463	1.0025	59.4459	-16.6129	1.5918	0.0411	150.3163	-0.0094	42.6095	0.4120	1.7615	17.6125	66.1205	18.8405	0.6934	39.5142	4.9072	-0.0914	2.5461	11.9115	2.5905	1.9002	0.1638	10.4136	0.0748	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	65.7981	53.4919	2.0018	13.8103	8.0539	1.1142	63.5144	-10.8066	1.9545	0.1034	126.2739	-0.0157	52.9908	1.0448	2.5876	22.8738	61.8807	17.1980	0.7590	48.3458	12.4560	-0.1511	4.1166	14.4393	7.2338	4.6950	0.1973	11.5079	0.0768	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	63.5716	51.9670	0.8391	13.9676	3.2664	0.5963	58.2163	-12.5340	0.6783	0.0040	133.4365	-0.0042	45.4734	0.0360	1.2960	13.3824	72.8270	19.3678	0.4505	42.1956	4.0917	-0.0345	2.7084	12.9734	1.2314	2.6518	0.0782	11.0809	0.0535	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	61.6001	51.7167	1.5914	12.7289	5.2647	1.1668	59.2792	-14.3449	0.5651	0.0014	143.5811	-0.0068	44.9345	0.0139	2.2021	17.6074	65.3028	20.5669	0.2905	41.5211	7.2083	-0.0595	2.6991	13.6669	3.3382	3.4431	0.0613	8.9671	0.0334	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	66.7351	53.9123	1.4454	14.0674	7.6095	0.7281	54.1341	-1.0671	1.1308	0.0112	104.8772	-0.0024	52.9147	0.0996	2.1670	25.7126	59.8676	19.9787	0.7964	49.0161	12.8403	-0.0177	3.6203	9.3797	6.7711	5.6385	0.1267	12.6822	0.0885	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	59.6582	50.6978	1.1970	8.3262	4.3535	0.9241	60.2074	-20.1956	2.2870	0.0011	162.3354	-0.0063	39.5245	0.0124	1.7071	23.0085	61.7658	17.3547	2.1027	37.2247	2.8189	-0.0541	1.9627	12.2939	1.5073	1.0288	0.2717	8.3103	0.2519	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	62.4240	52.3366	3.6542	10.5494	9.1714	5.2478	53.0552	-0.6130	9.0053	0.0842	132.4468	-0.1627	52.4422	0.8197	4.3039	29.3295	56.3035	11.0732	8.1856	50.2579	16.3485	-1.7848	2.1843	11.7781	13.0318	3.3167	0.8464	10.0873	0.7622	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	61.5359	47.9462	2.0835	12.1536	5.4471	1.3834	56.2571	-10.2513	0.7126	0.0104	143.4794	-0.0178	46.0205	0.1087	2.4670	23.5192	61.0244	8.9053	0.3755	41.7577	7.5771	-0.1616	4.2266	16.5058	5.4347	2.0137	0.0686	13.6562	0.0334	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	69.7972	57.6240	1.3946	9.7219	9.5512	1.3442	56.0212	2.0750	1.2037	0.0476	98.9420	-0.0198	58.6388	0.4735	1.7291	36.2378	48.2082	11.6417	0.4412	56.3895	22.2532	-0.2042	1.9539	16.8135	15.6941	5.2623	0.1143	11.7378	0.0371	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	63.7233	53.7338	0.6917	10.8974	5.4145	0.6653	65.5423	-18.4237	3.0267	0.1200	145.0452	-0.0022	46.0683	1.2627	0.8239	19.3845	63.8467	15.3090	0.7291	42.9814	3.9487	-0.0217	2.7275	13.4325	2.6502	0.9558	0.3075	9.0407	0.0766	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	40.7634	39.5810	0.0000	2.3327	0.1278	0.0000	76.2799	-57.3384	0.0000	0.0000	402.7126	0.0000	18.9415	0.0000	0.0000	0.9891	46.8787	21.5335	0.0000	18.8096	0.0000	0.0000	0.1318	3.2359	0.0000	0.0000	0.0000	1.1824	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	59.7861	49.9293	0.8410	9.7703	3.6371	0.3027	63.1918	-23.0612	0.5807	0.0121	170.9728	-0.0010	39.6124	0.1110	1.0678	15.2513	67.8568	14.6779	0.2381	37.1327	2.5476	-0.0098	1.9927	12.7401	1.0791	1.2364	0.0597	9.2247	0.0250	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	64.3656	53.4205	1.2794	12.0048	5.3919	2.5736	57.3322	-11.9065	1.3500	0.0000	129.3639	-0.0436	45.3958	0.0002	1.5042	21.4586	63.4775	20.3148	1.0815	41.8310	4.3409	-0.4438	3.2548	9.2799	2.0442	2.0164	0.1433	10.4734	0.1174	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	58.0044	48.2137	0.7611	8.5326	3.7348	0.4206	60.0273	-22.7489	1.2717	0.0165	176.0697	-0.0039	37.0101	0.1724	1.0869	20.6092	64.3820	16.2891	0.8543	34.2269	5.5379	-0.0342	2.3402	12.9462	2.8309	2.4048	0.1303	9.2141	0.0886	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	57.7800	51.1244	0.9769	10.0119	5.9227	0.9826	65.9538	-24.1042	0.7955	0.0123	188.0407	-0.0464	41.2944	0.1407	1.3882	16.0430	65.2165	14.8207	0.3409	39.5533	6.9771	-0.3641	1.2837	10.1316	2.0587	4.2335	0.0863	6.2539	0.0382	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	54.8866	41.9993	0.5655	11.3246	2.0463	1.9664	55.6224	-17.2659	0.7930	0.0076	156.1084	-0.0183	38.1531	0.0725	0.8551	8.5745	76.4871	12.6360	0.4562	33.8884	3.2155	-0.1653	3.3247	18.9702	0.6276	2.3660	0.0861	12.0192	0.0518	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	46.2497	39.5531	1.9077	13.6805	5.4654	1.9467	49.2533	-12.9465	0.8142	0.1046	184.5210	-0.0367	36.3068	0.7747	2.3734	16.0457	48.3207	15.0483	0.0394	33.4565	7.5331	-0.2390	2.8503	339.6300	5.7203	1.8128	0.1088	6.6965	0.0041	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	71.2704	58.1587	1.0598	13.9944	9.3916	1.2664	57.7707	2.6159	0.3183	0.0228	98.0527	-0.0204	60.3867	0.3183	1.2405	25.6924	60.4237	8.6196	0.0000	58.4478	17.3778	-0.1538	1.9388	17.1095	9.7491	7.6287	0.0228	13.1116	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	66.1980	55.4347	1.0046	17.2602	5.5489	1.8900	58.0715	-5.3083	0.4593	0.0135	113.0170	-0.0254	53.1003	0.1407	1.2365	17.3177	67.5951	9.1001	0.1359	50.7890	10.3304	-0.2425	1.8138	15.3662	4.3282	4.4149	0.0499	9.8824	0.0191	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	62.2034	56.8574	2.1184	14.1319	4.6783	10.0526	71.1947	-22.7455	0.0591	0.0023	158.3715	-0.1309	47.1960	0.0244	2.8974	15.4881	63.2297	18.8766	0.0020	45.3733	10.1423	-0.9217	1.5945	11.8884	4.4398	5.4198	0.0052	5.0034	0.0002	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	61.9588	53.0026	1.8929	11.0912	5.9713	2.5943	61.4948	-14.3256	0.9326	0.0143	157.6560	-0.0406	46.2973	0.1587	2.2190	17.3368	63.1950	14.2940	0.5111	44.3578	7.4663	-0.4112	1.4493	11.4687	4.9608	2.0633	0.1057	7.1674	0.0661	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	58.4549	50.7042	1.5029	9.6700	4.5357	1.8676	60.7122	-16.5705	1.7607	0.0748	140.4164	-0.0303	43.7826	0.7865	1.6716	18.3490	62.7402	11.0539	0.7695	41.8167	7.3667	-0.3535	1.7999	19.8405	4.4005	2.5320	0.1501	7.9007	0.0571	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	56.7100	45.9917	1.2848	10.0794	2.9453	1.3070	63.3524	-25.2285	0.9600	0.0082	185.3288	-0.0114	38.2478	0.0925	1.5302	10.0411	76.3594	17.8229	0.7147	34.3576	3.9694	-0.1062	3.4511	13.2304	1.1750	2.2762	0.1070	10.1109	0.0770	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	68.4615	55.7025	0.9704	14.1053	8.1716	1.7236	60.5212	-5.7970	2.9589	0.0679	119.1427	-0.0199	54.8848	0.6968	1.3415	27.4508	56.6558	15.2140	1.7711	50.9026	14.1182	-0.1858	3.7098	13.0089	8.1083	4.7394	0.3150	12.2781	0.1911	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	54.8992	47.2968	0.9718	10.8364	4.7875	1.0974	59.1566	-20.1471	0.5554	0.0007	170.8411	-0.0055	38.6701	0.0064	1.4502	17.0446	64.6663	16.9166	0.3166	36.9495	5.5580	-0.0472	1.3078	11.1578	2.2120	3.0342	0.0652	7.1430	0.0414	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	66.0088	60.2189	1.2548	20.1503	3.9977	0.9416	71.1059	-18.3088	3.2109	0.0484	139.1725	-0.0047	52.7970	0.5002	2.1071	10.3722	72.9428	13.4444	2.7106	51.4793	8.8186	-0.0444	1.3176	16.0631	2.0223	6.7962	0.3519	5.7899	0.3034	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	66.1855	52.0200	1.3374	12.6740	8.5987	0.6432	57.1712	-3.2446	1.3185	0.0355	109.8568	-0.0145	53.9032	0.3595	1.5995	25.1003	61.2520	15.0181	0.7523	49.5907	11.8665	-0.1630	3.6466	17.5893	7.1382	3.6723	0.1245	12.8752	0.0683	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	60.4514	50.5338	0.4601	7.0725	9.4158	1.8791	59.0477	-10.1874	2.7236	0.4164	125.5233	-0.0747	48.8603	2.7236	0.6084	31.8396	45.9308	17.2558	0.0000	46.3891	21.6261	-0.5319	2.4711	27.8113	20.9516	0.6744	0.4164	9.9176	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	52.0002	38.6530	1.0779	7.5175	7.4954	0.4997	51.7309	-8.8887	0.9266	0.0876	201.1801	-0.0186	42.8422	0.9266	1.0971	21.5389	66.5893	9.7693	0.0000	39.5476	8.2662	-0.1991	3.2945	20.3862	6.1439	2.1222	0.0876	13.3472	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	58.8687	51.5550	1.2217	11.0345	5.4072	0.6859	61.5363	-16.7846	1.1484	0.0206	145.0274	-0.0055	43.5483	0.1833	1.5648	20.2648	58.7937	17.8799	0.5524	42.2840	5.6165	-0.0571	1.0272	10.2827	3.8620	1.5098	0.1190	6.7594	0.0555	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	51.9473	41.2263	0.6711	11.1018	3.3908	0.5010	57.8684	-20.0124	0.7984	0.0099	171.1443	-0.0053	36.6735	0.0969	0.8701	9.1941	74.6000	15.9881	0.3937	33.1767	4.5281	-0.0444	2.7258	17.0934	1.5382	2.5523	0.0914	9.6127	0.0467	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	61.1065	50.7996	1.2210	11.6727	5.1375	0.1754	54.6268	-9.6059	1.5302	0.0049	128.2353	-0.0025	45.1198	0.0490	1.3985	22.1683	62.5036	17.0246	0.9987	42.2416	8.3072	-0.0224	2.3422	13.0335	3.9913	3.5047	0.1641	9.7444	0.1151	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	59.0578	53.7096	0.9699	10.6407	7.7590	1.3676	64.6257	-20.2435	0.1894	0.0012	164.8800	-0.0147	44.3281	0.0115	1.3883	20.3477	59.9575	20.0859	0.0279	42.9458	7.2248	-0.1376	0.9456	10.0324	3.8249	3.0105	0.0201	4.5709	0.0027	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	46.1274	28.4592	0.8588	8.8270	2.5579	1.7547	47.4705	-15.5228	0.5897	0.0292	442.0463	-0.0229	31.9319	0.2611	1.2973	8.0777	73.1419	9.2392	0.1796	26.8684	3.1952	-0.2080	5.2122	40.4320	1.7794	1.4157	0.0715	17.0201	0.0255	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	68.4470	61.4000	0.5785	11.6886	8.8172	0.9220	65.1263	-11.8590	2.4719	0.1366	124.1740	0.0011	53.2672	1.4362	0.5951	37.4388	51.8440	14.1121	1.0357	51.6215	16.5727	0.0125	1.6457	18.6007	10.4179	6.1547	0.2305	7.0469	0.0938	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	49.3779	49.0256	16.6224	2.4136	6.4519	0.0000	90.5187	-43.7117	6.3775	0.0000	193.3871	0.0000	46.8069	0.0000	16.6224	24.3811	42.0728	43.5736	6.3775	46.8069	18.2307	0.0000	0.0000	6.5303	4.0306	14.2001	0.4779	0.3522	0.4779	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	63.9001	49.7754	1.1391	13.9766	5.8887	1.1259	57.1898	-7.8723	2.0830	0.0005	119.9240	-0.0222	48.9446	0.0056	1.3569	22.1507	61.8713	12.0287	2.0117	44.3905	8.0534	-0.2028	4.1506	14.3892	4.5244	3.0764	0.2289	13.3743	0.2217	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	59.4139	53.4286	1.9096	16.5740	2.8771	1.3234	69.3786	-22.4556	1.9766	0.0694	171.3320	-0.0278	46.8236	0.6514	2.5312	11.5091	68.2718	10.8525	0.8689	45.6275	6.2248	-0.2832	1.0698	14.8497	3.0865	2.8311	0.2350	5.4969	0.1033	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	69.0705	56.4414	0.8508	14.3537	9.8834	0.8325	59.7495	-3.0083	1.8778	0.0006	110.9858	-0.1123	56.5711	0.0066	1.1714	33.2969	52.0110	18.7934	1.7385	52.0440	15.7664	-1.0821	3.9995	8.3946	10.6675	5.1185	0.2314	12.1392	0.2234	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	62.3585	49.9867	1.3558	10.0826	3.0843	1.6609	58.7932	-20.9220	1.9786	0.0927	163.5015	-0.0104	37.7480	0.8893	1.9167	17.0662	68.6237	13.0223	0.7200	34.5342	2.4205	-0.0762	2.8232	14.0907	1.1349	1.0621	0.2097	11.9668	0.0783	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	63.4031	54.7993	3.0188	14.1182	4.3087	1.0533	65.5328	-17.7986	1.7212	0.0000	150.7177	-0.0055	47.9499	0.0000	3.6521	14.1124	64.5518	24.5568	1.1841	45.4849	9.4149	-0.0467	2.1036	10.0027	2.7493	6.3060	0.1907	8.2796	0.1218	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	70.3487	54.2022	1.1793	9.2599	12.0091	2.3562	47.9685	11.4975	1.9545	0.0703	84.4922	-0.0418	60.0174	0.6524	1.4699	43.3225	38.7878	10.5867	0.7171	55.1954	21.5974	-0.3265	4.0719	9.5614	17.2706	3.2038	0.2313	15.4442	0.0953	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	54.5650	39.1801	0.0000	6.2738	9.7861	1.5124	36.8272	8.9413	1.6035	0.1629	84.5571	0.0075	45.7685	1.6035	0.0065	44.7153	30.9976	9.6839	0.0000	39.9246	22.8113	0.0575	5.8439	15.7782	21.1697	1.6416	0.1629	15.3849	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	62.7084	59.9070	0.0000	33.0238	1.8059	32.4592	67.7463	-17.6447	25.3124	0.0000	135.2179	-0.5780	50.1015	0.0000	0.0000	4.9620	81.9227	13.9485	25.3124	48.9827	6.2553	-2.7455	1.1188	11.0993	2.0916	4.1636	5.3289	2.8013	5.3289	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	60.4899	22.4331	0.0000	0.2870	4.7950	0.0000	17.5645	18.9216	0.0000	0.0000	48.1402	0.0000	36.4861	0.0000	0.0000	76.4968	11.8429	0.0000	0.0000	14.3223	23.0571	0.0000	22.1638	27.0976	23.0571	0.0000	0.0000	38.0568	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	69.2539	59.3187	3.9018	12.9064	6.5465	7.3891	48.1024	5.9985	3.8272	0.1042	89.9479	-0.2025	54.1009	0.8194	4.0742	23.0331	57.1864	17.5701	3.0077	50.6341	12.0553	-2.0492	3.4668	2.7069	3.4566	8.5987	0.3907	9.9351	0.2864	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	68.5446	56.9088	2.7502	8.4948	17.0385	4.6995	54.1568	5.8635	3.5213	0.3860	96.5773	-0.0999	60.0204	3.5213	3.4645	50.5112	28.3249	14.5814	0.0000	56.7363	22.2030	-0.7209	3.2840	9.1653	18.3251	3.8778	0.3860	11.6357	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	70.6836	58.6848	2.4508	9.9039	11.4216	0.5902	51.6829	7.5435	1.1688	0.0947	84.1798	-0.0054	61.8088	0.8874	2.8749	39.6275	43.2825	18.3753	0.0000	59.6988	24.8613	-0.0465	2.0130	12.1368	20.0751	4.3567	0.1252	11.7453	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	56.7208	50.9689	24.3824	6.1439	3.9831	0.7395	38.7113	10.3571	0.0559	0.0055	89.5247	-0.0038	49.0685	0.0559	24.9727	12.3584	46.7828	37.8535	0.0000	48.3188	6.5209	-0.0385	0.7496	11.4320	4.1088	2.4120	0.0055	5.7518	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	58.8827	44.5743	11.3604	7.6061	4.1286	0.5898	42.6058	1.2567	7.8279	0.5959	106.5351	-0.0016	43.8625	7.5738	12.2933	33.5054	32.6350	17.3654	0.2540	38.9190	6.8204	-0.0111	4.9434	6.7870	4.7919	2.0284	0.8240	14.3083	0.2281	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	65.9339	51.0524	0.3699	11.8801	13.7586	6.2022	51.9071	0.1794	3.9534	0.0410	121.0497	-0.2778	52.0866	0.4181	0.7453	42.1964	43.0985	8.9102	3.5353	45.9515	10.9933	-1.9700	6.1350	7.6202	9.1902	1.8031	0.5015	14.8814	0.4604	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	66.4824	66.3390	0.0000	7.8091	8.8273	0.7758	64.8728	-11.2876	8.0806	0.9489	121.0649	0.0226	53.5852	8.0806	0.0000	39.2874	38.7815	0.0000	0.0000	53.5703	26.6360	0.1925	0.0148	5.0520	18.9307	7.7052	0.9489	0.1434	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	68.2947	63.3504	9.3882	7.6900	5.9535	0.8968	77.4865	-20.9258	2.2738	0.1922	136.9970	-0.0169	56.5607	2.2738	12.7778	34.8402	41.5279	20.1834	0.0000	55.0125	27.0842	-0.2009	1.5481	26.4241	26.7210	0.3632	0.1922	4.9443	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	61.0191	54.3575	0.7860	6.1714	14.5415	2.6418	72.2737	-22.0792	5.1319	0.5812	143.9874	-0.0367	50.1945	5.1319	0.7860	35.7962	45.9476	2.0369	0.0000	47.1109	15.5297	-0.3243	3.0836	24.5089	14.6985	0.8311	0.5812	6.6616	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	72.6578	56.1541	1.6116	8.6714	14.0150	4.0133	46.2320	14.1677	5.8475	0.0588	81.1103	-0.0870	60.6763	0.5730	2.0656	44.3293	35.9835	15.9058	3.2343	56.0682	19.2853	-0.6309	4.2247	4.7206	16.1480	2.3556	0.8119	16.0823	0.4083	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	69.7574	52.9579	2.4439	10.0795	11.3745	1.1435	50.5076	10.4467	1.5602	0.0988	85.4505	0.0001	61.1797	0.9010	3.3940	41.6207	35.8631	16.9104	0.0472	54.2722	21.3714	0.0025	5.5175	6.8961	14.7726	4.0632	0.1927	14.8245	0.0075	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	77.0262	62.7298	7.1568	7.3575	17.6717	0.0063	50.7070	16.4220	1.1067	0.1318	80.4687	0.0000	67.1291	1.1067	9.6972	47.8827	29.0167	27.7433	0.0000	63.4247	21.9408	0.0000	3.7043	4.9682	19.3257	2.6151	0.1318	14.2964	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	67.5131	48.5762	4.5817	7.5343	12.8850	9.8609	44.0148	12.2285	4.5550	0.4401	82.0146	-0.0935	56.2434	4.1694	6.5950	47.4094	33.1617	16.1982	0.3856	51.8203	20.5343	-0.5686	4.4231	13.9664	18.4531	2.0811	0.4898	18.9369	0.0496	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	64.9007	43.4634	0.1869	7.7788	11.2833	3.3045	33.4264	18.6710	1.2034	0.1561	65.3864	0.0031	52.0974	1.2034	0.2820	52.6855	30.0114	7.6433	0.0000	43.7787	24.0260	0.0032	8.3187	5.9124	19.7868	4.2392	0.1561	21.4372	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	67.3843	49.6040	1.3999	8.0381	11.5743	2.2906	38.8258	18.3865	2.6291	0.5556	79.5043	-0.0608	57.2124	2.4549	1.6071	46.9418	36.1824	10.9279	0.1742	52.1514	23.7894	-0.3795	5.0609	8.1696	21.5132	2.2761	0.5802	17.7803	0.0245	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	72.5358	56.3045	0.4152	9.8786	10.6629	0.0449	51.8602	6.4744	0.7177	0.0552	85.5667	0.0000	61.2768	0.4769	0.5613	44.2250	42.1254	8.9301	0.0794	57.1900	25.3467	0.0000	3.8760	19.8154	20.9126	4.1173	0.0823	14.5931	0.0084	
