Reporting Period	Peer Group Description	Peer Group	UBPSE622	UBPSE589	UBPSM042	UBPSM032	UBPSM030	UBPSM036	UBPSM031	UBPSM037	UBPSM028	UBPSM038	UBPSE602	UBPSM033	UBPSM026	UBPSM039	UBPSE590	UBPSE623	UBPSM034	UBPSM027	UBPSM029	UBPSE624	UBPSM035	UBPSE621	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	-1.2566	10.9689	100.0000	0.6130	14.8801	0.0079	6.2721	-1.8123	24.3530	33.2679	69.8874	0.0000	28.1094	0.2083	0.0015	-0.2800	2.9086	22.3063	17.5180	21.6152	0.4105	-0.0140	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	-1.6106	6.4953	100.0000	0.0341	5.2655	0.0736	0.8186	-1.8437	27.4018	27.8048	66.2751	0.0540	31.0538	0.0349	0.0136	-1.2195	1.2102	38.2106	16.1424	36.8510	0.0216	-0.2479	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	-0.5143	6.5905	100.0000	0.0490	9.5018	0.0118	3.3392	-1.5920	49.4423	25.3145	71.3922	0.0623	24.5484	0.0909	0.0015	-0.0735	1.5252	13.6350	10.0672	24.4000	0.0127	-0.0619	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	-0.6942	10.4467	100.0000	0.0000	8.6708	4.2027	3.4436	-1.9344	21.6444	10.8681	57.5425	0.0000	19.2490	0.4685	0.6463	-0.0464	2.0332	34.4810	11.5620	44.4075	0.0000	-0.1779	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	-1.1880	7.1619	100.0000	0.0384	7.2661	1.3003	2.6994	-1.6824	14.1626	39.0531	70.1798	0.4028	30.1609	0.2175	0.1395	-0.3239	2.1114	20.1751	29.8401	15.9426	0.0113	-0.1345	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	-0.9286	15.5799	100.0000	0.0000	0.0852	0.0000	0.0000	-2.9070	11.4517	27.9313	64.4980	0.0000	27.2358	6.7541	0.0000	0.0613	18.6935	13.2670	56.5024	62.9221	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	-1.8130	9.9049	100.0000	0.0000	0.0000	0.0000	2.4904	-3.6744	40.0723	0.0000	40.3572	0.0000	6.8967	1.7685	0.0000	-2.7970	0.0000	54.6529	2.7841	14.8612	0.0000	-1.5903	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	0.0000	5.1497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	80.2428	88.5378	0.0000	72.1905	14.3203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	-2.4419	8.6051	100.0000	7.7251	7.5896	1.0703	17.7862	0.3770	7.5402	63.3177	59.5547	0.2694	40.5955	1.1448	0.5566	-1.8152	0.6388	15.7126	41.6399	23.0134	0.0274	0.0006	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	0.1598	11.1791	100.0000	0.8293	7.2257	0.0257	5.3025	-2.8688	10.6592	66.5046	62.9274	0.0000	50.9056	0.0917	0.0023	-0.7532	0.4508	32.2812	43.2253	23.3989	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	-0.8925	3.1578	100.0000	0.6202	14.4108	8.8307	5.3750	0.0087	8.4451	38.0961	67.1026	0.0000	29.7211	0.1546	1.7967	-0.0460	1.8253	14.8611	31.5584	20.0883	0.0846	-0.0041	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	-0.5217	1.3599	100.0000	0.0000	49.1462	0.7935	5.5072	-2.3678	8.1076	34.4251	46.8202	0.0000	19.7013	0.5925	0.6417	-0.0325	0.0000	10.6850	25.7602	22.7780	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	9.1717	11.5963	100.0000	0.3644	35.6397	0.1590	2.6312	-1.3339	15.2288	46.5354	60.5500	0.0000	32.4382	2.3508	0.0072	-0.0074	11.3973	22.2293	12.3499	27.6742	0.0000	-0.0203	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	-1.7228	6.6047	100.0000	0.0000	2.4058	0.0000	5.8777	-2.8761	25.3044	37.1498	70.9027	2.5281	31.2742	1.5038	0.0000	-1.9735	4.7222	30.0352	29.1262	17.4137	0.0000	-0.2089	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	2.8318	12.0295	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	91.1657	54.6427	78.2753	0.0000	42.9115	0.2051	0.0000	0.1925	0.0000	0.0000	8.8342	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	-1.9302	1.9200	100.0000	0.0000	50.0151	0.0000	11.8742	-3.0623	1.0479	55.5938	67.8701	0.0000	47.6362	0.1097	0.0000	-0.1945	2.7399	11.1473	23.1754	45.4665	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	-1.4102	10.9294	100.0000	0.0000	16.8014	0.0000	0.0000	-3.1212	56.4645	41.9128	77.4343	0.0000	34.6552	1.0135	0.0000	-0.3191	0.0000	0.0000	26.7340	43.5354	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	-0.9516	10.4446	100.0000	0.0000	6.2917	0.0844	3.6935	-2.0320	15.0955	37.9582	60.5864	0.0000	25.2404	0.2052	0.0143	-0.6285	0.8991	28.0594	31.2748	13.9638	0.0000	-0.3779	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	-0.0426	8.9027	100.0000	0.0000	9.6885	0.4943	5.4415	-1.7272	27.1267	31.3030	59.3438	0.0000	23.3170	0.2116	0.0711	0.0024	1.0541	5.5869	25.3677	7.9189	0.0566	-0.1136	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	0.0000	9.8250	100.0000	2.5513	16.2499	0.0000	5.6885	-2.3708	20.8370	67.0701	58.4578	0.4666	36.3922	0.4421	0.0000	0.0000	4.5156	5.4666	42.9863	2.1974	1.2376	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	-0.4204	5.6649	100.0000	1.0951	16.9189	0.0000	2.6154	-1.9682	7.9258	47.2853	61.1595	0.0000	38.3759	0.0903	0.0000	-0.5718	0.0000	31.3048	40.1398	45.4762	0.0000	-0.0001	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	-0.4899	9.9808	100.0000	0.0000	1.1857	0.0161	1.4719	-1.3897	13.9159	56.6058	71.8093	0.0000	42.5696	0.2835	0.0030	0.0046	2.8227	43.2955	37.2918	24.7712	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	-1.6736	7.3376	100.0000	0.0000	12.3287	0.1631	0.4451	-2.2767	16.4267	48.6342	71.1676	0.0000	40.4189	0.9365	0.0468	-0.3833	0.4004	31.9909	38.2446	31.6159	0.0000	-0.0034	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	0.0000	3.0128	100.0000	0.0000	1.5278	9.6601	8.5368	1.1920	10.3763	42.9812	81.3357	0.0000	39.0664	0.0765	0.9439	0.0000	4.1837	16.7018	28.0890	21.5171	0.1290	-0.0673	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	-1.0219	9.9926	100.0000	0.0000	5.8590	5.1565	7.3505	-2.0144	11.0546	45.8275	76.2846	0.0000	35.6817	1.1557	0.2978	-0.3800	1.1325	29.1214	40.3251	9.6044	0.0000	-0.0477	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	-1.5416	3.7602	100.0000	0.1620	6.4674	7.6941	2.1117	-0.3641	16.2050	42.6386	78.1039	0.0362	33.4329	0.1881	0.8447	-0.3253	5.0325	19.8610	27.9412	9.1602	0.1712	-0.0566	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	-1.2615	8.1422	100.0000	0.9589	13.9322	0.4853	8.3650	-2.4073	17.2386	45.0915	73.6264	0.0301	38.1260	4.1646	0.0408	-0.4399	2.3041	28.6417	28.0436	24.8818	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	0.1916	6.0747	100.0000	0.0000	10.9997	0.1294	0.7752	-2.5414	26.4268	52.8190	70.8390	0.0000	40.8030	0.3675	0.0119	-0.0021	7.4689	27.0379	27.1617	33.4350	0.0000	-0.1165	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	-0.8074	9.7135	100.0000	0.0000	28.7592	0.1571	12.8732	-1.4104	42.6584	10.4965	76.9480	0.0000	8.6344	0.3127	0.0134	-0.2565	8.2156	6.0747	1.2614	1.6138	0.0000	-0.0425	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	0.9806	16.3803	100.0000	0.0000	17.5054	11.1798	3.2977	-2.7855	8.1355	47.6405	64.3663	0.0000	34.5664	1.5057	6.1664	0.0748	10.7152	25.4786	23.6873	9.5273	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	-3.2197	2.5092	100.0000	0.0000	0.7385	10.9137	0.0000	-1.3666	11.5197	60.4378	31.7476	0.0000	19.7918	0.0000	7.7299	-2.5852	0.0000	14.0414	62.7865	0.8814	0.0000	-0.0843	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	2.2893	7.0381	100.0000	2.3985	13.0928	0.2742	4.2506	-1.8255	16.9913	55.6423	70.3306	0.0000	40.5290	0.4736	0.0484	0.0337	0.1384	16.0858	46.7679	28.3258	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	-1.3639	9.6644	100.0000	10.7690	7.9833	8.2836	18.5335	-0.1423	0.2321	41.9247	34.1821	0.0000	11.6669	0.0000	0.0445	-10.4709	1.8638	30.2095	21.8690	5.0410	0.2558	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.0000	4.0511	100.0000	0.0000	3.2221	4.3442	2.7330	-2.1831	23.8303	41.4928	75.9442	0.0000	37.1660	0.0379	0.6618	0.0000	7.3440	26.4941	32.0319	35.9728	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	-2.1497	5.2987	100.0000	0.1716	9.1365	0.3827	7.9339	-1.6961	6.5747	28.1970	66.2304	0.2746	27.9265	0.0013	0.1147	-2.3702	3.6657	18.4247	42.5849	24.0816	0.2592	-1.0013	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	-4.5028	5.3699	100.0000	0.0000	18.9473	0.0830	1.9167	-1.9997	3.3601	59.9028	59.8201	0.0000	50.6318	2.7839	0.0389	-3.2286	0.0000	30.7898	44.9028	50.5227	0.0000	-0.4013	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	-1.0611	7.5653	100.0000	0.0150	7.9284	0.7607	4.2581	-1.8001	10.3844	28.8360	74.1720	0.0000	26.2319	0.0899	0.0677	-0.1193	6.3529	24.2654	23.9419	19.5670	0.2329	-0.1454	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	-1.8568	13.8903	100.0000	0.5033	4.9821	8.1518	0.7816	1.8908	25.9773	26.8813	67.8353	0.0000	21.1951	0.1837	0.1142	-0.3667	5.7324	37.8618	16.0093	10.0916	0.0000	-0.0769	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	-6.1803	0.9768	100.0000	0.0000	2.5628	0.0458	0.0000	-0.5640	1.8716	56.8194	87.2225	0.0000	51.6680	0.4395	0.0037	-0.0686	2.3222	77.8634	15.3340	25.2623	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	-0.8301	8.4927	100.0000	0.3868	4.9904	0.4070	1.4497	-1.9051	14.9052	55.1307	71.9648	0.0000	41.2027	2.1251	0.0129	-0.0447	0.0943	20.4745	30.7010	12.1038	0.0161	-0.1826	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	-2.2537	15.9882	100.0000	0.0000	1.1018	0.0000	0.0000	-2.4869	44.0909	55.9485	72.7343	9.5359	41.5103	0.0000	0.0000	-0.0590	0.1011	0.0001	45.1698	9.9061	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	1.0909	7.0508	100.0000	0.0000	14.5826	0.0000	7.0517	-1.8451	0.4570	85.4216	70.4942	0.0000	62.6098	0.0728	0.0000	0.0099	3.6073	68.5966	3.2057	6.4142	2.4988	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	-1.2655	8.4628	100.0000	0.0058	9.6271	0.9232	1.5652	-1.5237	14.9086	33.1511	66.7380	0.0000	27.0887	0.0380	0.1440	-0.8211	5.3959	20.1557	32.2547	18.1967	0.0242	-0.1014	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	0.0000	5.4303	100.0000	0.0000	8.4119	15.3793	0.2517	8.3619	8.4776	45.4525	75.8853	0.0000	34.6577	2.3685	3.9237	0.0000	0.0000	1.8614	65.5598	43.4887	0.0577	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	-1.6116	13.8793	100.0000	0.5927	4.1020	0.5572	2.0513	9.4127	18.0567	13.1179	60.6248	0.0417	10.2859	0.0000	0.0033	-0.1876	1.3362	38.3570	34.9047	16.2618	0.0000	-0.0167	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	-2.1502	4.1061	100.0000	2.3335	4.0658	0.1218	0.0000	-1.2365	46.7221	51.3800	68.8883	0.4921	52.9026	0.0000	0.0330	-0.6843	0.0000	2.3863	43.8779	45.2491	0.0000	0.0373	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	-3.2521	15.3530	100.0000	0.0000	2.7753	0.0000	1.5098	-1.9471	28.4094	39.9180	59.4259	0.0000	33.8773	0.0368	0.0000	-1.6506	1.4600	37.4698	28.1466	34.0333	0.2287	-0.0734	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	-1.3088	10.6789	100.0000	0.0145	10.8563	0.2747	1.7439	-2.1132	20.3819	31.7061	67.3571	1.1905	23.1091	1.5972	0.0358	-0.9129	1.5798	9.7253	37.7027	14.0358	0.0111	-0.2469	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	0.0000	2.2850	100.0000	0.0943	6.1358	5.9906	0.9880	-1.2978	16.8026	37.4691	76.5344	0.0000	30.7986	0.8534	0.5798	0.0000	0.2339	30.4915	39.2630	19.5671	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	-0.1749	6.2853	100.0000	0.0000	9.0529	0.0050	17.9568	-2.3246	0.0094	33.3206	20.8343	0.0000	6.5057	0.0000	0.0046	-5.0710	0.0088	36.8176	36.1491	5.3700	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	-0.1688	7.6570	100.0000	1.7843	5.9976	2.3956	8.8897	-2.2475	13.6600	63.3929	74.5527	0.0000	48.3096	0.6352	0.0295	-0.5788	9.3154	14.7159	43.1493	14.4552	0.0919	-0.0191	
6/30/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	-1.2919	9.1921	100.0000	0.0000	0.0000	0.3036	0.0000	-1.3281	1.3405	39.3153	68.4372	0.0000	19.9469	0.0000	0.0440	-3.8546	16.0788	20.5309	61.7459	9.6401	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	-3.4707	4.2909	100.0000	0.1773	17.8114	0.7496	3.5659	-1.6417	27.0039	42.3176	66.7004	0.0000	30.4504	0.3387	0.0243	-0.6312	1.7240	4.8054	22.9318	7.6970	0.0000	-0.0482	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	-2.8749	14.3720	100.0000	0.0000	9.3841	0.0561	1.2925	-2.0637	15.6052	28.2197	54.7777	0.0000	30.8993	1.9153	0.0115	-3.4907	0.0000	44.6898	28.9720	51.6781	0.0000	-0.4667	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	1.6907	31.5262	100.0000	0.0000	0.2093	12.7364	0.2114	-0.6925	15.0165	0.0000	0.0000	0.0000	0.2137	0.0000	3.7742	-0.0177	6.8479	42.9216	0.6673	3.5901	0.2333	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	1.6907	31.5262	100.0000	0.0000	0.2093	12.7364	0.2114	-0.6925	15.0165	0.0000	0.0000	0.0000	0.2137	0.0000	3.7742	-0.0177	6.8479	42.9216	0.6673	3.5901	0.2333	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	42.7631	100.0000	0.0000	0.0000	1.6486	0.0000	-0.6688	6.7454	0.0000	0.0000	0.0000	0.4488	0.0000	0.1301	0.0000	0.0000	91.6059	0.0000	1.0491	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	49.8037	100.0000	0.0000	0.0000	6.6662	0.0000	-0.5588	29.2570	0.0000	0.0000	0.0000	0.1122	0.0000	1.6216	0.0000	10.6376	52.4727	0.0000	20.0824	0.9661	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	60.1521	100.0000	0.0000	4.0354	0.0000	2.3966	-0.8074	0.0000	0.0000	0.0000	0.0000	1.2967	0.0000	0.0000	0.0000	14.7846	72.1360	5.3669	33.3333	1.2802	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	65.7685	100.0000	0.0000	0.0000	0.0000	0.0000	0.0052	0.0000	0.0000	0.0000	0.0000	0.3360	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	1.5795	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	49.0864	100.0000	0.0000	0.0000	3.4201	0.0000	-1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.1133	0.0000	0.0000	96.5798	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	15.1898	65.9696	100.0000	0.0000	0.0000	85.0335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	17.3030	0.6007	0.0000	14.9664	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	7.0622	100.0000	0.0000	0.0000	14.7631	0.0000	-0.6305	35.7868	0.0000	0.0000	0.0000	0.0000	0.0000	9.6090	0.0000	11.6328	37.5846	0.2326	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	100.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.6570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	6.9752	100.0000	0.0000	0.0000	0.0000	0.0000	-0.7509	8.1967	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	40.1639	51.6393	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	13.9691	100.0000	2.7085	0.0000	0.5713	0.0000	-2.1524	0.0000	0.0000	0.0000	0.0000	3.6620	0.0000	0.4991	0.0000	39.6999	54.9732	0.0000	52.9510	2.0468	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	17.0119	100.0000	0.0000	0.0000	24.2624	0.0000	-0.5400	36.2872	0.0000	0.0000	0.0000	0.0000	0.0000	10.8171	0.0000	0.0000	39.4502	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	-2.0202	28.3074	100.0000	0.0000	0.0000	24.9189	0.0000	-0.3172	25.0635	0.0000	0.0000	0.0000	0.1243	0.0000	12.7363	-0.0025	0.0000	50.0175	0.0000	0.2479	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	-0.8373	17.2140	100.0000	0.0000	0.0000	35.0827	0.0000	-0.6097	0.0000	0.0000	0.0000	0.0000	1.2004	0.0000	27.6407	-0.2774	0.0000	61.7393	3.1779	1.5255	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	12.3256	100.0000	0.0000	0.0000	66.4073	0.0000	1.5697	32.5894	0.0000	0.0000	0.0000	0.0000	0.0000	28.2976	0.0000	0.0000	1.0032	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	80.3694	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	14.6177	100.0000	0.0000	3.5597	9.4610	10.6623	-1.4178	49.1676	0.0000	0.0000	0.0000	0.0000	0.0000	8.2080	0.0000	1.8810	13.4853	11.7827	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Utah	UTNDT	-2.1878	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0533	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	71.4938	100.0000	0.0000	0.0000	25.5147	0.0000	-0.5549	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.8510	0.0000	22.7823	51.7029	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	8.0886	100.0000	0.0000	0.0000	2.6893	0.0000	-2.2562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0137	0.0000	56.9475	40.3630	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	41.5456	100.0000	0.0000	0.0000	0.2004	0.0000	-0.4995	0.0000	0.0000	0.0000	0.0000	1.4447	0.0000	0.0029	0.0000	0.0000	99.7995	0.0000	99.7995	0.0000	0.0000	
6/30/2018 11:59:59 PM	Bankers banks	301	0.1521	29.6850	100.0000	0.0000	7.3754	0.6955	2.2845	-1.8534	6.5344	31.5822	53.3314	0.0000	22.0638	0.2564	0.0612	-0.0162	1.3384	49.4928	32.1428	38.4691	0.1358	-0.0251	
6/30/2018 11:59:59 PM	Bankers banks	BKR	0.1521	29.6850	100.0000	0.0000	7.3754	0.6955	2.2845	-1.8534	6.5344	31.5822	53.3314	0.0000	22.0638	0.2564	0.0612	-0.0162	1.3384	49.4928	32.1428	38.4691	0.1358	-0.0251	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	-2.3461	8.8704	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.7601	13.5934	81.8597	0.0000	13.9723	0.1057	0.0000	-0.1781	0.0000	0.0000	93.2398	63.3411	0.0000	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	-1.3046	14.5019	100.0000	3.4995	4.8840	4.3294	1.3301	-2.0423	3.4702	63.9017	76.5777	0.0000	51.6732	1.5812	0.0478	-0.0295	0.0000	32.2752	49.5469	20.3825	0.6643	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	-0.1522	8.4384	100.0000	0.0000	0.0000	31.6892	0.0000	-1.7421	0.5412	0.5076	80.9775	0.0000	1.6390	0.0000	0.3431	-0.0161	0.7602	48.6984	18.3107	25.2136	0.0000	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	-4.8799	15.5322	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	82.0139	0.0000	0.5723	0.0000	0.0000	-0.4814	0.0000	0.0000	100.0000	38.4240	0.0000	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	0.0000	22.1782	100.0000	0.0000	37.4731	0.0000	10.2150	-2.3357	3.6968	17.9281	62.2872	0.0000	10.7057	0.0000	0.0000	0.0000	0.0000	6.8799	41.7350	12.2056	0.0000	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	0.0000	71.4909	100.0000	0.0000	0.0000	0.0000	0.0000	0.1697	0.0000	0.0000	13.3604	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	49.8785	50.1214	0.0000	0.0000	-0.0012	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	-1.2484	4.6223	100.0000	0.3706	10.3620	0.2712	4.3105	-2.1061	22.6364	39.7549	72.4569	0.0269	38.3392	0.3022	0.0356	-0.2138	2.4218	19.8406	25.0163	41.5547	0.0396	-0.0698	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	-1.4171	3.5065	100.0000	0.6715	20.7185	0.2104	7.8019	-2.2249	12.0517	43.5337	70.1543	0.2352	38.4429	0.4766	0.0228	-0.4667	1.4419	10.8010	29.9385	40.4943	0.0878	-0.0072	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	-0.9424	9.7917	100.0000	0.4256	7.0969	0.0001	1.3587	-2.1283	26.1021	27.0830	67.6506	0.0301	26.4154	0.0832	0.0000	-0.0399	0.8026	21.9541	23.3969	27.6636	0.1234	-0.1449	
6/30/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	-0.4224	8.0852	100.0000	0.2114	5.0266	0.0063	1.1775	-1.7610	36.8298	17.0056	59.4619	0.0005	23.6430	0.0186	0.0014	-0.0613	0.5984	24.4781	17.4621	40.6218	0.1198	-0.1049	
