Reporting Period	Peer Group Description	Peer Group	UBPSE174	UBPSE212	UBPSE154	UBPSE193	UBPSE204	UBPSE221	UBPSE135	UBPSE141	UBPSE214	UBPSE156	UBPSE183	UBPSE157	UBPSL126	UBPSL129	UBPSE148	UBPSE142	UBPSE194	UBPSE211	UBPSE165	UBPSE168	UBPSE176	UBPSE182	UBPSE132	UBPSL128	UBPSE149	UBPSE027	UBPSE202	UBPSE137	UBPSE170	UBPSE208	UBPSE155	UBPSE163	UBPSE173	UBPSE134	UBPSL121	UBPSE192	UBPSE213	UBPSE169	UBPSL119	UBPSE144	UBPSE190	UBPSE209	UBPSE152	UBPSE166	UBPSE184	UBPSE164	UBPSE179	UBPS7316	UBPSL123	UBPSE200	UBPSE223	UBPSE216	UBPSE143	UBPSE145	UBPSE161	UBPSE139	UBPSE175	UBPSE185	UBPSE153	UBPSE220	UBPSL120	UBPSE198	UBPSE201	UBPSE136	UBPSE203	UBPSE146	UBPSE189	UBPSE215	UBPSE138	UBPSE186	UBPSE172	UBPSE162	UBPSE180	UBPSL125	UBPSE195	UBPSE210	UBPSL118	UBPSE147	UBPSE191	UBPSE167	UBPSE181	UBPSE151	UBPSL124	UBPSE133	UBPSE222	UBPSL127	UBPSL122	UBPSE196	UBPSE219	UBPSE187	UBPSE140	UBPSE217	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	-3.2689	0.0000	0.8022	17.9470	-3.9802	-11.1283	0.9647	0.0481	16.4832	-3.7370	46.4068	-2.3888	8.7130	0.0000	25.5780	-0.9879	15.6929	-6.0847	0.0000	-1.4032	-5.7245	-14.0387	-1.0790	0.0000	0.3834	11.2935	10.2473	0.0000	2.0836	0.0000	1.7146	10.8548	15.7968	38.5913	-2.7377	73411.4281	151.2486	0.0000	123.2490	0.0000	3.5735	7.9800	-1.0691	102.4932	0.0000	-0.9649	10.1098	6.1909	6.7456	8.2861	127.5857	0.0000	10.2415	73424.4767	0.0000	1.7001	9.1496	730.4059	0.6800	-43.6033	-3.2500	11.2749	26.6927	-10.5532	6.9501	-7.7001	-6.9717	6.2246	507.2261	12.6951	42.0415	-0.8148	25.8763	-38.4857	-0.9621	47.1733	29.9373	40.5141	0.0000	15.9830	28.0534	-0.6235	-1.8595	9.2309	5.3665	-100.0000	-1.1723	-9.4587	27.6655	-0.2704	0.7291	5.4421	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	-2.3864	0.0000	7.4149	3.3663	7.8900	-17.3100	2.8742	2.1964	0.0310	-3.6618	3.4263	0.7969	3.9956	1337.7824	4.7102	-0.1482	0.0000	-19.2431	0.0000	0.5545	0.7723	2.6475	1.7082	6405.2215	-2.0357	7.7634	18.0513	0.0000	0.4370	0.0000	-9.1093	57.7154	11.0556	3.1637	16.5801	-14.6918	-2.4096	0.0000	8761.7943	0.0000	-3.6217	8.6210	0.5879	0.0000	0.0000	-3.6755	12.1388	9.0328	8.7468	9.3414	15.5545	0.0000	3.0876	6.3848	0.0000	1.9204	1.0951	-22.2239	0.2359	-9.4209	-3.4919	15.7216	13.7271	3.9689	7.7495	30.5346	56.0417	8.9922	50.8492	8.0019	6.6795	-0.3062	34.5526	0.0000	-6.6561	11.9051	8312.9038	0.0000	0.0000	1.6007	0.4057	0.9315	0.0000	31.0478	27.9530	11.2009	0.6143	197.8697	-8.2267	2.9135	1.5908	8.9705	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0902	0.0000	-2.7521	-0.1050	-1.0563	1.9183	0.0000	0.8007	27.2976	-4.1892	3.7901	-0.8575	0.0000	0.0000	19.6829	-21.7397	0.0000	-15.2433	0.0000	-0.4817	10.3802	0.0000	0.6846	0.0000	-2.3962	2.1191	2.4086	0.0000	-0.2760	0.0000	-7.3365	7.4418	-22.4203	2.9427	-3.9243	-20.6557	0.0000	0.0000	-100.0000	0.0000	-0.5494	-0.2794	-0.4621	0.0000	0.0000	-4.8989	2.0856	0.7340	1.6488	-0.2668	73.9512	0.0000	-0.5656	-8.0109	0.0000	0.5124	0.9021	43.9781	-0.7076	-15.4589	-7.6238	3.9678	-8.6808	-11.0343	-1.4852	-18.5967	-24.0180	0.8991	321.9251	1.9668	-2.3700	-1.2846	0.0000	0.0000	-8.2824	0.0000	-100.0000	0.0000	0.0000	118.5617	-1.0803	0.2279	0.0000	0.0000	-4.0470	0.0000	-0.6361	7.4454	14.5625	-6.3648	-6.4100	1.1458	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	-1.6075	0.0000	1.1363	-18.6750	6.2375	-7.2221	-5.2305	0.9256	13.6408	-7.7998	-9.9823	1.0577	0.0000	0.0000	-6.3191	10.5011	0.0000	-18.2189	0.0000	-0.1421	-9.1001	-10.8889	0.8749	0.0000	-0.3425	10.0704	6.6785	0.0000	0.9292	0.0000	-2.7881	143.5146	338.5082	9.9910	2.8382	94.1589	-1.4192	0.0000	1047.3666	0.0000	24.0723	9.7869	0.9504	-0.3717	0.0000	62.1584	9.2695	8.0127	8.4873	8.5108	645.4615	0.0000	-0.7267	4.5440	0.0000	0.4520	19.9069	-23.6320	0.4548	-32.9200	4.2730	7.8964	18.9906	-11.6627	-10.3114	-13.7691	-15.2471	5.7812	95.1100	10.8425	-3.2049	-0.3962	705.9140	0.0000	-6.3108	-46.8700	65.2381	0.0000	0.0000	18.2663	11.3017	2.8210	0.0000	-5.9274	-3.5167	0.0000	1.0761	1.5787	-16.2451	16.2266	0.7923	3.1527	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	-3.5181	0.0000	22.4432	-35.5238	4.8452	-5.7042	-100.0000	1.7513	15.5413	-3.6033	0.0000	2.5442	0.0000	0.0000	89.1428	-2.9041	0.0000	0.0000	0.0000	3.8746	0.0000	-100.0000	1.3676	0.0000	-5.1262	-2.2730	-2.1941	0.0000	2.4173	0.0000	-5.7564	0.0000	0.0000	-6.2402	1.1203	-2.3284	0.0000	0.0000	-94.8620	0.0000	9.0653	-2.3144	1.9284	0.0000	0.0000	0.0000	-4.6584	4.9729	2.6258	4.8257	0.0000	0.0000	-1.7255	145.9375	0.0000	1.7190	0.9623	0.0000	1.7928	0.0000	-4.0172	16.8742	19.5622	0.0000	-4.5521	-26.1068	9.7692	7.2121	0.0000	-2.2482	2.5210	-0.9832	49.8561	0.0000	5.5260	0.0000	-88.0530	0.0000	-100.0000	17.8631	-16.3535	10.3874	0.0000	8.6926	61.7617	0.0000	-0.3159	-15.6602	-12.9607	-0.8888	0.0000	6.7241	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	-5.5795	-44.7368	-4.3968	286.3369	12.9422	-23.0966	14.6888	-0.9306	16.9249	2.8760	-5.2447	8.0478	-2.6433	203.5709	-5.7426	-7.5662	0.0000	265.4320	-16.0000	-1.4564	-100.0000	7.0035	-1.2581	2.8380	0.5931	1.5062	-13.0914	0.0000	-0.1378	0.0000	-5.3011	44.7991	4.4117	0.1240	21.2560	1.7454	-11.8552	0.0000	0.0000	0.0000	-18.0411	5.1302	-1.2220	0.0000	0.0000	-50.0000	1.7380	2.8663	2.9755	1.8541	-100.0000	0.0000	-15.0814	10.9195	0.0000	-0.7089	-0.0796	-2.0229	-1.1887	-36.4037	-8.1662	19.5218	18.2606	-6.1164	5.3177	-2.7097	-9.8271	3.3680	-25.5721	1.9093	-7.0551	-0.7589	3.6368	-21.5563	-15.3411	-56.6058	0.0000	0.0000	0.0000	0.4364	-14.1739	-6.0273	0.0616	1.7309	-3.7674	0.2757	-0.8330	-3.4853	-9.8253	5.4266	1.1146	-2.6975	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	28.4470	-100.0000	95.9846	595.9195	-14.6117	41432180.4980	-1.0097	0.1523	155.9557	17.7610	-33.5434	-1.0430	-50.0000	0.0000	-29.7939	21.6585	0.0000	0.0000	0.0000	17.4212	-4.7895	-0.0500	0.2506	0.0000	-3.9559	-31.5502	-2.6047	0.0000	11.0914	0.0000	-6.9984	0.0000	0.0000	2.0800	2536.1617	6.6273	0.0000	0.0000	-50.8000	-13.5646	6.4212	2376.0588	17.0483	0.0000	0.0000	0.0000	7.8264	1280.3047	1729.4941	1012.8946	-9.9977	0.0000	-0.0803	34.7796	0.0000	0.1733	23.1643	-100.0000	135.8384	-50.0000	19.4087	-3.9144	53.0061	-23.7200	5.4751	-16.2365	32538928.5544	1405.7393	0.0000	2.8605	18.5442	17.8673	7.5992	0.0000	-10.1020	0.0000	-0.8064	0.0000	-31.4657	64.0531	-27.8540	12.6342	0.0000	1.5355	5.6357	-50.0000	17.1536	-53.5227	2.5078	20.3938	-0.4464	496.2427	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	0.0000	0.0000	3.5818	-0.5919	4.6818	-4.7464	-1.1764	2.7100	-1.5615	0.7844	13.9852	-0.0642	0.0000	-11.5005	27.6232	-0.8086	0.0000	-13.0599	0.0000	2.5467	-63.1554	-4.2735	2.4155	23.6405	2.1205	8.3722	51.8398	0.0000	0.9503	0.0000	8.2761	9.1839	-24.5351	5.2832	-4.5676	-23.6527	0.0000	0.0000	26.6794	0.0000	-20.2160	5.2704	2.3589	0.0000	0.0000	5.4857	8.0787	4.9624	5.0109	5.7805	-65.4573	0.0000	-5.0588	-6.1785	0.0000	2.6884	-1.6057	-3.9257	1.8508	-61.5442	2.1306	4.7107	4.7956	26.4352	4.0675	85.7647	2.3819	5.2558	-35.6760	8.3882	-11.4960	2.1301	12.9820	-64.3039	2.6634	11.2612	-16.5613	0.0000	-100.0000	10.8048	7.8475	3.0036	-29.1575	2.2563	-7.4389	24.3243	2.1454	15.4816	-20.4180	9.2758	1.7482	2.4843	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	-0.2365	-14.5454	4.5636	4.1928	2.6182	-5.8479	-1.1170	3.3850	0.4324	-1.8165	79.5788	-1.1758	0.0000	-4.1730	17.4390	-1.0270	96.1867	-10.4171	-10.1637	0.7358	-4.2650	-17.9317	3.0495	21.8239	2.4535	9.7750	3.9131	0.0000	1.6802	0.0000	2.1441	9.4403	-28.3895	-6.5833	-2.6968	9.4312	-13.5829	0.0000	2.3620	-2.3724	-7.0214	2.6130	0.6790	-0.0011	0.0000	10.1977	9.1234	2.9413	2.7217	2.6013	35.1125	0.0000	2.4393	-1.0888	0.0000	3.3655	0.0573	-48.5160	0.8576	42.1566	-3.1250	8.7513	8.1570	17.2707	0.1095	23.2544	-4.4966	3.1199	49.9467	9.7309	1.3702	0.3254	18.6290	0.0000	9.5085	28.2149	-28.6621	35.7217	-16.6590	2.4092	-8.6119	5.0401	0.0000	8.9069	43.3735	0.0000	0.4555	4.8057	7.0768	6.0534	1.4802	1.6006	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	-0.7530	25.2586	23.2540	31.5607	2.3204	-2.9893	0.0000	2.4471	26.1400	-4.4968	315.3846	0.9666	0.0000	0.0000	26.8191	1.7714	0.0000	54.6875	3.7332	4.5061	73.7815	0.0000	2.8975	0.0000	-3.3266	4.1742	-76.3490	0.0000	0.0551	0.0000	-53.8520	69.9342	-26.7716	-11.4637	5.9772	-2.9652	-1.7593	0.0000	84.6945	0.0000	27.5889	-1.1291	3.9584	0.0000	0.0000	-2.1428	3.0876	2.9416	2.9786	0.2472	1464.1274	0.0000	35.1133	-0.8359	0.0000	1.6296	5.4413	34.2350	0.7805	-74.6823	11.5647	9.5208	26.9545	14.8936	1.1982	54.9548	-0.6348	3.4036	50.3881	3.1543	1.0053	-1.9506	5.1029	0.0000	5.8645	17.5095	44.7229	0.0000	0.0000	11.6872	94.0236	0.5737	0.0000	-6.1596	2.2936	0.0000	4.1166	-5.1118	-20.2590	2.6153	-2.2610	-1.1652	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	3.8711	110.1693	3.8901	51.9694	2.3112	-8.0367	0.3412	1.6796	1.0377	-2.3865	-12.2139	0.8479	-17.6941	-62.7753	6.7650	1.2153	123.0259	-12.5707	196.1716	1.0078	-21.3086	323.4826	1.5543	-44.3772	0.2680	8.3260	134.9375	0.0000	0.9945	0.0000	-5.5373	-2.5344	-0.5640	1.7982	11.3618	6.2552	-16.2128	0.0000	130.1264	12.2678	-13.9333	6.8643	1.0401	-8.1197	0.0000	-14.0582	7.8788	6.2409	6.8980	6.0082	-10.0789	0.0000	-0.0060	-2.2640	0.0000	1.4325	2.1917	196.0772	1.6958	-4.3711	-2.5667	1.3195	10.5321	1.6879	1.9739	-0.8166	11.4867	6.4998	39.5001	8.5185	-1.3032	1.0402	12.2844	-31.4178	-0.6969	-22.5026	-14.4745	-3.7834	9.3164	1.1128	-0.3527	1.7641	-4.4008	0.6812	171.7391	-48.9331	0.9833	1.9923	-12.1711	5.2398	0.8876	3.9194	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	-1.8048	0.0000	6.2247	-9.3671	2.2380	-2.6918	-23.2142	2.2182	2.1858	1.3134	43.8292	7.2618	0.0000	30.4985	9.9017	-5.1364	0.0000	-28.2811	0.0000	0.3356	-48.1131	-39.0796	2.1598	-41.8300	1.1982	5.5699	-8.9342	0.0000	0.0867	0.0000	6.5034	-51.4095	-24.6602	3.1245	-8.9950	-43.0392	0.0000	0.0000	219.6313	0.0000	-1.2254	1.1811	0.3258	0.0000	0.0000	-12.7491	5.5037	0.5608	0.4415	0.8184	-63.9621	0.0000	-1.2285	-8.9543	0.0000	2.0925	41.1727	263.6927	0.7530	-32.9828	-5.6824	1.9968	5.2215	-3.7482	-2.3063	-0.4023	-6.9898	0.4172	144.3116	5.3802	-0.9291	0.7850	15.7011	0.0000	21.3973	-100.0000	-39.3097	0.0000	0.0000	7.9720	-13.7886	-0.4263	0.0000	-2.4561	13.8864	0.0000	0.4967	7.0635	26.9930	-3.1723	-1.3357	0.6356	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	-0.9345	0.0000	-2.5642	7.9154	6.8269	-9.1820	13.2517	4.3638	-3.5518	5.0949	2.1141	0.7302	1.6563	0.0000	3.3966	-2.3452	0.0000	-59.5296	40.0749	3.3024	-25.7423	16.8521	1.5809	0.0000	0.5873	6.3658	4.2505	0.0000	3.6048	0.0000	-0.8066	-100.0000	-14.5895	3.4079	-6.1661	631.1683	-100.0000	0.0000	0.0000	0.0000	-27.0483	7.8560	3.3177	0.0000	0.0000	19.8879	3.7863	4.9115	5.0622	4.8895	-19.5491	0.0000	-0.1324	-0.4065	0.0000	4.0401	-2.3569	-31.5252	2.0692	52.7446	-6.7812	9.7168	6.2432	3.4178	11.5800	-38.3202	-5.9334	4.9663	38.4917	6.2842	0.2348	0.4443	31.9878	0.0000	-1.0620	8.6206	0.0000	0.0000	0.0000	1.0573	4.6418	3.4634	0.0000	4.8349	-6.6538	7.2052	3.3998	5.0426	-13.6857	-9.8457	-10.2568	4.5627	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	-2.7234	-19.0563	5.2541	-1.0168	0.2899	1107.0327	0.4605	1.7520	-6.1022	4.6415	-3.5819	-1.0776	0.0000	71.2266	1.6721	-5.0419	73.5080	-21.3722	8.0489	0.4761	39.2502	2.6629	1.7566	-12.9921	-0.6199	4.9785	5.4996	0.0000	0.5608	0.0000	-1.7929	31.1446	-0.5383	2.1552	-2.5293	516.5344	-2.3420	0.0000	19.2955	-50.0245	1.1592	1.3969	0.5669	1.9011	0.0000	-1.4077	4.8479	1.8012	1.9190	1.9648	39.4234	0.0000	1.2329	20.1009	0.0000	1.2064	-2.2445	40.1205	0.8211	-28.8765	-3.6485	6.2392	26.0588	-12.9160	-2.7546	-2.4790	-6.3850	1.2179	46.5511	3.9271	-2.2287	-0.7076	5.0300	-11.1673	-3.5756	28.7370	-2.0671	13.3079	-66.7809	2.9620	13.3722	0.4275	-1.6645	2.3686	-2.3395	-33.3333	0.6021	3.5496	3.3721	0.7806	-0.6961	4.3181	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	-18.9797	-31.4792	4.6648	12.5926	6.5444	-20.0717	-1.3941	1.4909	66.3795	2.4831	49.2871	1.6819	-0.6521	0.0000	13.7849	-10.1464	0.0000	3.5294	-13.6894	2.2096	-48.5661	1.6238	1.0802	0.0000	-1.7476	6.2226	-17.1708	0.0000	3.3953	0.0000	-6.4110	0.0000	-1.4393	-0.2766	6.4361	12.5623	0.0000	0.0000	0.0000	0.0000	-30.6922	6.3467	2.3692	0.0000	0.0000	5.0746	6.2034	6.3031	6.3347	1.0414	-51.5569	0.0000	-20.2906	0.6316	0.0000	1.4868	-0.3755	0.0000	-2.7334	-35.7860	6.7234	11.6312	36.5294	5.9421	8.7394	19.2763	-19.2657	6.1430	0.0000	6.2888	16.1791	1.4348	16.9083	0.0000	1.2795	0.0000	0.0000	0.0000	0.0000	13.9322	-1.5322	-8.6433	0.0000	16.9257	0.3044	-8.4168	2.4184	1.5393	8.5859	13.9030	1.2759	7.9556	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	-0.3663	0.0000	2.9202	-26.7737	6.2357	-1.6274	0.0000	1.8145	2.6079	7.9437	96.9830	0.4010	0.0000	0.0000	0.2756	8.2660	0.0000	0.0000	0.0000	0.7621	-7.1040	0.0000	1.9417	0.0000	-1.7456	13.0239	3.9008	0.0000	1.5502	0.0000	3.4488	0.0000	-22.9323	11.6167	-20.3916	-16.6825	-11.1111	0.0000	0.0000	-40.3609	-1.6274	3.1675	0.8418	0.0000	0.0000	0.0000	13.2713	3.1879	3.3897	2.6836	-6.7597	0.0000	-0.3663	-19.1898	0.0000	1.7498	-1.5152	-70.7909	1.0607	-28.0701	-4.6915	4.2568	11.4620	4.7482	14.2433	-17.2716	-13.7717	3.1265	392.3809	13.1412	-8.7301	0.7515	8.8027	0.0000	-1.3929	0.0000	0.0000	0.0000	-57.7005	9.2995	26.0322	0.9194	0.0000	-4.0824	-19.3950	0.0000	0.8796	-7.2575	-11.7647	4.5262	1.4057	4.0558	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	-4.7111	-96.1440	2.9087	0.1801	-0.3693	-18.3268	12.7999	1.7791	3.8112	-1.6649	-5.1962	-0.5495	20.1247	-5.0709	7.0696	-1.5450	114.3153	5.4296	-33.5399	0.8564	-19.6205	61.5676	1.6614	-1.7682	-1.0510	4.7182	-10.4728	0.0000	0.8131	-81.5624	-1.4122	79.1412	-26.0769	-5.8959	-6.7857	1.1732	23.6033	0.0000	-39.0190	-20.9791	-5.7565	0.9983	0.6572	8.9190	0.0000	7.8766	4.8109	1.6856	1.6756	1.6715	-1.4051	0.0000	-0.7197	0.8436	-53.8522	1.7582	0.9649	-38.2876	0.9170	-24.0132	-1.6444	3.3914	10.9945	1.4666	-5.0765	-7.5617	-7.9063	1.2847	47.0016	4.7681	0.8558	0.5817	5.7978	-30.6825	7.4586	41.9816	-31.1167	-7.0100	-41.1965	1.1165	-4.7808	1.6677	-4.8044	2.8964	-13.6086	15.3865	0.6034	-2.5541	5.5473	5.0196	1.8789	1.8688	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	0.0000	0.0000	10.9084	-5.1154	-4.3301	0.0000	-0.6077	4.9935	10.6688	6.8773	-5.4700	0.5692	-25.3731	0.0000	20.2494	-4.9132	0.0000	-50.0000	0.0000	5.3850	-100.0000	-2.2766	5.7322	0.0000	2.3132	13.7264	6.1072	0.0000	1.5014	0.0000	-5.1266	23.3558	-62.8767	1.9689	-4.7534	-7.5519	-3.0002	0.0000	-91.8000	2.1072	-25.6687	2.8134	4.8050	0.0000	0.0000	0.0000	13.4393	8.7239	9.0934	10.8319	-100.0000	0.0000	2.3308	-3.7333	0.0000	3.6210	-4.5903	-1.5133	5.3482	-84.1241	2.3073	11.7875	35.6717	-0.8960	20.0140	42.3238	-12.4684	9.2508	120.3767	14.4529	-2.0627	2.6475	-11.5688	0.0000	11.2932	98.7392	-91.8000	0.0000	1.3307	0.8290	-9.5376	5.3560	0.0000	-2.9202	-14.3516	-22.1183	5.0640	3.5333	-14.7796	26.6920	3.5158	5.4120	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	-2.0447	0.0000	13.1757	-4.9068	-1.6956	-10.5650	-5.5341	1.7155	133.0282	-2.5495	16.5309	-1.4776	0.0000	0.0000	-3.7355	-7.3063	0.0000	-5.1781	-28.5714	0.3658	0.0000	-10.0111	1.0618	0.0000	1.4426	5.3706	4.3974	0.0000	1.1961	0.0000	2.2868	2.6773	-2.1729	-1.6194	-10.3045	-2.1915	-41.1510	0.0000	79.6230	0.0000	-0.6832	-0.2999	0.4088	-4.5454	0.0000	-0.1385	3.7440	-0.0453	-0.1010	0.1372	0.0000	0.0000	19.3044	6.3784	0.0000	1.7069	0.3772	-100.0000	-0.1944	97.2330	-1.6494	10.3287	3.8911	15.1754	-2.3428	1.5370	-10.0079	-0.2845	-100.0000	5.2748	-2.1636	0.3933	84.3823	-3.0474	13.6172	-26.7459	-11.7874	0.0000	0.0000	24.8445	3.2949	6.4982	-3.0867	10.0486	1.8397	0.0000	0.3805	0.8569	16.3257	1.3703	0.2734	2.9157	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	-2.6679	-3.0303	-0.9811	7.5225	18.9527	-24.1714	5.9713	2.3131	26.2588	10.5431	38.4988	8.6407	9.8728	-23.2142	2.0610	3.2818	0.0000	-100.0000	1.5873	-1.0454	-27.2181	0.4183	2.5646	88.2661	-0.6196	11.9087	216.6482	0.0000	1.2692	0.0000	-1.1478	53.3545	31.2092	-8.0601	-3.7589	9.5582	-3.3826	0.0000	0.0000	0.0000	-3.4644	8.4963	-0.7092	-94.2595	0.0000	0.3472	12.7026	4.3117	4.4417	4.6285	-16.9757	0.0000	-1.3696	-6.5406	0.0000	2.1850	-0.6131	0.0000	-1.5965	2758.6824	-4.4580	-6.3916	42.4208	-14.2291	21.6126	-23.9693	6.9878	4.2458	0.0000	12.0214	-13.8491	0.0665	0.0863	0.0000	26.7153	-63.5594	0.0000	0.0000	0.0000	-4.3722	16.7050	2.9626	0.0000	3.4406	0.9064	140.3641	-0.7364	-3.8869	-12.9365	21.8033	-2.8471	4.0503	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	-3.0984	0.0000	-0.1600	-2.5265	4.9219	72.3131	1.3026	1.4026	13.6798	-0.5758	39.0828	0.3364	-0.2777	-2.2497	1.0011	-21.3672	6.1410	-41.5001	0.0000	0.5521	0.0286	627.0685	1.6229	3.1775	-0.8638	9.5654	6.0505	0.0000	0.4217	0.0000	1.3046	2385.1986	-5.3357	0.6843	3.0811	266.2016	0.0000	0.0000	5.0458	-0.4043	32.0170	6.0700	0.4866	0.0000	0.0000	-5.2560	9.8293	5.8908	5.9403	6.1847	-100.0000	0.0000	1.4685	308.0936	0.0000	1.4330	2.6104	-17.6477	0.7891	308.1898	-2.5536	9.9961	22.4124	-9.4187	2.9271	-0.4523	11.0444	5.8332	97.8988	9.3875	1.1665	0.1893	4.1852	0.0000	37.6607	276.6815	-90.3007	70.3084	0.5442	-0.1562	-0.1220	0.0258	0.0000	-8.8924	8.4097	-1.3586	0.5345	3.1446	8.3194	-1.9927	0.8011	5.8065	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	-3.6996	77.2205	10.4997	10.6640	7.8668	-7.5031	6.8649	2.4047	20.3808	-0.6196	65.2540	1.6645	0.6686	-64.8739	21.3622	-2.1542	-100.0000	90.8908	1.4831	2.0336	46.6124	35.5070	1.6911	53.3936	-0.4385	6.7204	18.1410	0.0000	1.9898	0.0000	1.7015	26.1243	-11.8569	0.5503	5.5104	-6.8784	0.0000	0.0000	131.1882	-21.7756	15.5530	3.9666	2.1084	0.2633	0.0000	12.7107	7.3853	7.3475	7.6023	8.0330	946.3905	-100.0000	0.3984	63.9503	0.0000	1.5428	1.2638	-18.4118	2.0892	-0.4644	1.7602	39.3155	14.0793	-3.1296	8.0740	-1.9152	-3.0664	7.2261	26.7168	5.6742	-6.6201	0.9053	9.4336	-67.7611	13.1299	0.1522	-5.3957	0.0000	-18.6521	8.2149	-6.2054	6.6412	-60.8695	4.0722	8.3580	153.7965	2.0217	7.5342	-14.0453	7.1396	1.3369	8.0057	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	0.0000	0.0000	-2.0028	-6.4406	3.3170	0.0000	-1.0977	2.7195	9.2151	1.7201	52.8436	0.1554	0.0000	-44.6962	6.4817	-7.6620	105.4250	-2.4519	0.0000	1.0954	-58.6102	5.5769	2.2604	0.9975	1.1546	6.0405	10.3187	0.0000	0.8805	0.0000	6.6774	28.7815	21.8069	13.3498	-8.4575	-21.4469	-3.2820	0.0000	-53.3643	0.0000	-12.9815	2.5512	1.0702	0.0000	0.0000	46.6317	5.8151	2.0317	2.2199	2.1420	-61.9484	0.0000	-0.7565	0.8405	0.0000	2.3188	-0.9853	64.1001	1.0199	52.5516	-1.3786	-2.8397	6.2880	11.7104	733.9602	17.5986	-17.3494	2.1801	174.2153	5.7265	5.3626	-0.2872	-0.9476	21.6881	15.4491	29.6873	289.2694	1.5189	0.0000	3.7194	10.1979	0.4333	-2.6555	5.6404	-10.5463	0.0000	1.6364	9.1990	61.3349	2.0633	2.1027	1.1412	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	-2.5359	0.0000	76.1557	-20.8250	2.7658	-13.7006	0.0000	-28.0271	48.0408	-1.7347	0.0000	0.8904	0.0000	-34.0000	208.0383	-1.4647	0.0000	0.0000	0.0000	-1.0389	-2.0222	0.0000	-3.3732	-45.0000	2810.0257	-21.8442	5.2521	0.0000	3.0315	0.0000	-0.9584	70.0000	-22.2310	60.4216	59.9340	258.1570	0.0000	0.0000	-62.9113	0.0000	-58.7514	47.3825	0.1060	0.0000	0.0000	0.0000	-15.9101	65.9750	46.7281	66.4741	73.6357	0.0000	-33.0086	10.9869	0.0000	-27.9356	-1.2258	0.0000	4.1829	-52.4719	-0.2575	511.0527	222.3989	0.0000	47.2298	-3.3690	52.0111	47.4341	0.0000	-22.1428	-1.9230	-0.7423	-48.5224	0.0000	806944.3766	325.0000	-4.6637	0.0000	0.0000	13.0698	151.5502	152.0444	0.0000	-83.1084	68.4666	0.0000	-5.3059	113.3443	-5.5555	-25.4860	9.2009	216.3073	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	-4.7647	0.0000	4.1060	-8.6188	1.6566	-12.0158	7.3327	11.6857	17.2983	16.5116	-5.3836	-1.0653	0.0000	-100.0000	1.7027	-6.7462	0.0000	30.9887	-24.1502	10.8968	805.3988	143.7902	17.5373	0.0000	1.4481	20.2217	15.5869	0.0000	1.5146	0.0000	-5.3306	1627.9273	-21.1235	2.1346	-4.4597	85.9985	-29.1669	0.0000	0.0000	-0.4400	1.8385	12.9500	9.1308	-5.3116	0.0000	-15.8981	26.2537	14.0102	15.2241	10.0200	978.3146	0.0000	-8.5192	96.8959	0.0000	11.5654	0.7504	-57.8516	4.2856	-52.4968	-3.8739	1.4203	9.1205	2.6800	3.8389	-11.7725	-8.7790	16.1501	-44.7149	20.2482	17.8673	9.2023	11.9215	0.0000	-3.0576	533.3056	0.0000	0.0000	-5.3347	10.6064	165.5985	6.3928	0.0000	0.4862	20.8622	0.0000	9.5694	8.4339	56.8759	6.6196	2.2172	6.8623	
