Reporting Period	Peer Group Description	Peer Group	UBPSE188	UBPSE247	UBPSE256	UBPSE199	UBPSE269	UBPSE272	UBPSE263	UBPSE257	UBPSE248	UBPSE251	UBPSE242	UBPSE277	UBPSE237	UBPSE171	UBPSE266	UBPSE232	UBPSE250	UBPSE260	UBPSE245	UBPSE258	UBPSE238	UBPSE259	UBPSE246	UBPSE240	UBPSE253	UBPSE268	UBPSE270	UBPSE273	UBPSE235	UBPSE275	UBPSE225	UBPSE252	UBPSE243	UBPSE218	UBPSE276	UBPSE265	UBPSE236	UBPSE178	UBPSE230	UBPSE233	UBPSE244	UBPSE239	UBPSE262	UBPSE234	UBPSE254	UBPSE249	UBPSE241	UBPSE274	UBPSE261	UBPSE267	UBPSE231	UBPSE255	UBPSE271	UBPSE264	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	-1.0600	1.7844	10.1460	28.8189	0.0603	1.0272	0.0263	2.4348	13.6460	0.0000	20.1983	15.0846	2.3508	4.5992	4.2696	-0.6424	5.2738	-4.4820	0.9751	20.9325	15.4969	77.0571	7.0190	1.6477	-0.4983	0.0000	0.0000	0.0408	0.0000	0.0221	2.5750	10.3575	20.3091	1.3550	0.0000	0.0000	1.6809	1.6648	1.4993	38.4156	15.7523	-2.6185	4.2546	1.6997	-33.9059	32.9448	4.1821	0.0199	7.5779	13.4751	0.8342	17.1216	0.0070	4.1950	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	-4.4856	0.0000	95.3249	5.1033	0.0866	0.0298	0.0000	22.9332	4.6474	0.0000	-0.6305	11.5371	0.7343	11.3465	4.7873	-3.7980	1389.6275	0.0000	11.9781	3.8578	0.0000	0.0000	21.0337	198.0982	1.8364	0.0000	0.0000	0.0531	0.0000	0.0000	2.0007	19.4854	0.0000	1.2614	0.0000	0.0145	-2.6189	58.4269	6.4691	1.7632	0.0000	14.1436	3.0614	26.0988	0.0000	3.8964	219.7737	0.1735	42.0206	11.1255	0.0000	86.5882	0.2299	3.2621	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	42.8798	7.5999	-22.1975	664.5708	0.1118	5.6059	0.7479	-86.0913	70.7081	0.0000	0.0000	18.5355	25.4323	84.7219	4.5786	52.4176	105.2701	-50.0000	-4.1100	0.0000	0.0000	0.0000	6.5171	-11.9139	181.1786	0.0000	0.0030	0.0241	0.0000	0.0000	1.7508	57.8833	0.0000	0.6464	0.1318	0.0117	-4.5470	58.3015	1.5985	-37.4342	0.0000	4.9180	4.9232	908.1125	0.0000	76.8202	-11.0389	0.0000	36.1925	12.6588	0.6642	42.6831	0.0269	2.3972	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.5288	0.0000	-100.0000	0.4288	-100.0000	-1.3962	0.0000	-21.0436	0.0000	0.0000	0.0000	-15.1174	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-71.8750	0.0000	0.0000	0.0000	0.0125	-26.5458	-100.0000	0.1273	-17.3913	0.0000	0.0000	0.0873	-7.9749	0.0000	-74.4966	0.0000	0.0000	-41.0896	0.5288	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	20.7541	0.0000	-6.0756	100.1299	0.0030	10.9469	0.0000	-42.0833	7.8780	0.0000	0.0000	15.7263	40.7494	24.0137	1.3429	19.8074	12.2968	0.0000	7.6992	0.0000	0.0000	0.0000	-11.3993	2.7861	43.7799	0.0000	0.0000	9.2110	0.0000	0.0000	0.9545	895.7496	0.0000	1.9186	0.0000	0.0094	-2.3082	-10.8238	14.3462	18.1818	0.0000	0.0000	0.5507	26.0114	0.0000	-26.1363	3.3376	0.0000	5.4186	4.7763	0.0000	0.0000	0.0000	2.8732	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0000	-35.7682	0.0000	0.0000	0.8330	0.0000	-15.4228	0.1840	-15.4228	63.5514	0.0000	-5.2631	0.0000	0.0000	0.0000	-4.4854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	94.8339	0.0000	0.2682	0.0000	0.0000	-5.2631	-33.5071	0.0000	0.0000	0.0000	0.0000	0.3807	1.4492	0.0000	0.0000	0.0000	0.0000	-10.3057	0.8330	0.0000	0.0000	0.0000	0.2682	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	-10.1434	0.0000	4.0496	-38.1130	0.0380	3.3743	0.0284	-1.1086	-23.8317	0.0000	0.0000	11.9446	1.2032	19.5451	4.3202	6.1567	17.2192	-50.0000	45.3986	0.0000	0.0000	0.0000	4.7643	0.6434	18.5494	0.0000	0.0000	0.0053	0.0000	0.0000	1.7813	1.8435	0.0000	1.0371	0.0146	0.0000	-3.1314	-9.1815	-1.1774	0.0000	0.0000	0.0000	1.3504	-3.4986	0.0000	0.0000	-3.2537	0.0000	125.0622	8.5175	231.5068	0.0000	0.0000	2.8184	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	-75.6756	-52.5491	0.0000	-87.9194	0.0000	0.0000	21.3849	0.0000	-87.9194	0.0000	0.0000	23.1212	0.0000	0.0000	1.0401	-75.6756	-32.4093	0.0000	-6.1195	0.0000	0.0000	0.0000	-10.6598	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	18.0622	0.0000	0.0000	0.0000	0.1582	1.5843	0.0000	-6.5921	5.2238	0.0000	0.0000	0.5362	5.5320	0.0000	40.7988	0.0000	0.0000	-29.3684	23.1212	-13.6574	0.0000	0.0000	0.0016	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	7.7431	5.4711	16.5792	29.1050	0.1229	2.5559	0.0124	73.1082	18.3986	0.0000	0.0000	15.7956	-15.9977	8.2503	5.5982	5.5089	6.1858	18.8481	3.0266	0.0000	0.0000	0.0000	4.8895	-1.2306	-9.2883	0.0000	0.0000	0.0509	0.0000	0.0000	1.7732	-0.9716	0.0000	0.5574	0.8327	0.0000	9.8858	-5.6871	1.3922	0.0000	0.0000	0.0000	4.3425	2.7945	0.0000	0.0000	0.0000	0.0000	2.8009	12.2839	2.3598	0.0000	0.0000	2.3307	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	12.6921	0.0000	-4.2837	3.0647	0.0651	0.1484	0.0000	15.0623	16.1023	0.0000	0.0000	7.8234	0.7760	-6.1666	1.8684	14.7334	31.7121	-45.1388	-1.5389	0.0000	0.0000	0.0000	5.0394	-1.0222	3.3483	0.0000	0.0592	0.0209	0.0000	0.0000	1.4739	10.7188	0.0000	0.3274	0.3922	0.0000	-2.9333	-5.1260	0.8144	34.0425	-2.3621	-46.2338	2.6943	-8.5232	-41.6455	1475.0000	5.5855	0.0000	27.8813	6.7963	-100.0000	-17.3666	0.0000	1.8655	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	-3.5441	-32.1428	0.0000	-3.7725	0.0488	0.0000	0.0007	0.0000	-8.9505	0.0000	0.0000	6.1743	-15.3903	-28.3350	1.0522	-15.2692	-38.5022	0.0000	-21.2291	0.0000	0.0000	0.0000	49.6133	0.0000	-7.7077	0.0000	0.0000	0.0000	0.0000	0.0000	2.8786	-69.8546	0.0000	1.6715	0.0000	0.0000	-60.0810	-8.5357	19.9362	0.0000	0.0000	0.0000	0.5223	-39.2799	0.0000	0.0000	0.0000	0.0000	-21.9811	6.1254	171.4285	0.0000	0.0000	4.5501	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	40.1047	7.4766	-8.9183	80.3070	0.0794	0.3726	0.0000	-15.3807	43.3506	0.0000	0.0000	9.3467	4.4710	13.3500	3.1243	29.1307	18.6248	52.4548	11.1025	0.0000	-12.3456	0.0000	18.2308	-4.1447	20.6715	0.0000	0.0095	0.0792	0.0000	0.1306	1.8743	26.9978	0.0000	0.3590	0.1517	0.0000	4.3641	19.8941	12.9537	18.8983	-17.1031	-8.4667	1.8045	16.7951	101.4184	66.7950	-6.0272	0.0000	22.0530	7.9479	1.6850	-9.6268	0.0053	2.2871	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	61.3074	9.8286	-20.8333	592.4509	0.0271	0.0002	0.2073	0.0000	218.2852	0.0000	0.0000	8.9395	7.9283	13.0074	1.4403	17.2911	23.4216	0.0000	0.7520	0.0000	0.0000	0.0000	17.8803	-9.5238	-69.0315	0.0000	0.0000	0.0000	0.0000	0.0000	1.0055	21.4896	0.0000	3.1827	0.2006	0.0515	-0.4076	163.1750	3.6773	-5.3086	0.0000	0.0000	2.8238	-7.2360	0.0000	-27.9792	0.0000	0.0000	36.9243	8.7114	8.2102	0.0000	0.0000	4.1883	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	4.7178	0.0000	-14.8460	16.8653	0.0418	1.3130	0.0000	0.0000	12.5341	0.0000	0.0000	18.0994	2205.0000	35.6791	12.1459	23.4592	16.7246	199.1666	-1.5719	0.0000	0.0000	0.0000	0.5176	-1.7617	-53.1027	0.0000	0.0000	0.0000	0.0000	0.0000	0.4726	9.9153	0.0000	0.9337	0.8148	0.0000	1.0251	10.4944	-1.2399	0.0000	25.5244	0.0000	2.3773	-2.8772	0.0000	-100.0000	0.0000	0.0000	6.0748	15.9297	0.0000	0.0000	0.0000	1.4064	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	-9.5083	7.8985	-8.8098	19.3172	0.0315	0.5954	0.1522	-2.6212	23.2620	0.0000	0.0000	13.5370	253.0793	104.9560	2.6152	27.1951	13.8132	-1.8101	2.7834	0.0000	0.0000	0.0000	3.1715	-3.3474	226.9378	0.0000	0.0001	0.0946	0.0000	0.0000	0.5421	22.0924	0.0000	1.0696	0.0984	0.0000	1.7363	20.1624	-1.9388	-56.5538	-4.7252	-50.0000	2.7128	4.5280	-81.1594	-47.3118	-1.7517	0.0000	5.5251	8.8557	3.3352	0.0000	0.0030	1.7733	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	27.1163	14.6404	-0.6663	486.1992	0.2805	12.7101	0.7336	-18.5951	-29.3002	0.0000	0.0000	23.3812	1.0503	-54.7920	3.7580	-24.8234	26.1421	0.0000	1.0130	0.0000	0.0000	0.0000	4.7913	-0.1311	-2.8230	0.0000	0.0219	0.3326	0.0000	0.0000	4.4013	14.4950	0.0000	0.3262	0.0000	0.3037	0.1802	-50.1965	3.7589	-10.2722	0.0000	-50.5320	0.8597	4.8648	-52.5421	20.2401	1.9100	0.0000	3.5920	10.3827	2.4133	-50.5320	0.0077	4.7275	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	113.9991	0.0000	0.0000	42.0477	0.0125	0.0000	0.0000	0.0000	3.1707	0.0000	0.0000	9.0903	-7.3170	-25.4508	1.5547	-11.4148	114.7861	0.0000	-9.1706	0.0000	0.0000	0.0000	-7.4376	0.0000	54.0540	0.0000	0.0000	0.0000	0.0000	0.0000	3.8005	21.7470	0.0000	2.1787	0.0000	0.0000	-0.8869	-26.8227	-6.8598	0.0000	0.0000	0.0000	1.5437	15.2654	0.0000	0.0000	0.0000	0.0000	-0.4630	9.0778	0.0000	0.0000	0.0000	5.9793	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	1.5245	-12.6111	-12.8900	36.7895	0.1342	1.0864	0.0324	-16.4512	8.1111	0.0000	6.8939	10.5902	9.7531	15.2312	2.6998	5.6315	17.6297	-28.2540	5.5019	-6.4325	-0.4155	0.0000	6.5639	-1.8495	14.6358	0.0000	0.0301	0.0615	0.0000	0.0000	1.0876	14.4240	0.0000	0.8178	0.3693	0.0136	2.2253	13.0540	1.0946	-34.6778	2.9118	20.9419	2.7528	18.3445	13.9466	44.1736	-1.8216	0.0767	15.9646	7.8813	-19.3843	33.8362	0.0002	2.0395	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	37.4415	0.0000	-2.6828	35.9532	0.0359	16.8528	0.0000	0.0000	30.5234	0.0000	0.0000	24.7709	57.0048	-46.3812	1.0681	33.6915	-6.0179	0.0000	3.4194	0.0000	0.0000	0.0000	5.6334	-0.4737	-2.0346	0.0000	0.0000	0.0000	0.0000	0.0000	3.2951	47.5990	0.0000	0.0545	0.0000	0.0000	9.4733	-46.8430	-0.4397	0.0000	0.0000	0.0000	3.4642	16.3405	0.0000	0.0000	0.0000	0.0000	16.6335	7.8821	0.0000	0.0000	0.0000	3.3497	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	-25.5329	0.0000	0.0000	10.0629	0.0000	0.0000	0.0000	0.0000	8.1261	0.0000	0.0000	8.2502	0.0000	-17.3352	2.2276	-23.3180	29.9628	0.0000	-1.1799	0.0000	0.0000	0.0000	10.1907	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7595	13.1603	0.0000	1.5680	0.1045	0.0000	9.6381	15.6295	1.6003	0.0000	0.0000	0.0000	3.5815	325.9902	0.0000	0.0000	0.0000	0.0000	17.6352	8.1367	0.0000	632.1428	0.0090	2.3275	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	-9.6959	10.9525	0.0000	50.1765	0.0319	0.0000	2.1820	0.0000	23.7143	0.0000	0.0000	8.4050	3.6830	17.0773	2.6798	-9.0810	28.3174	0.0000	-2.5911	0.0000	0.0000	0.0000	19.2998	0.0000	-6.1788	0.0000	0.0000	0.0000	0.0000	0.0000	2.5486	186.8712	0.0000	0.3068	0.0000	0.0000	-5.0596	42.8432	3.5500	0.0000	0.0000	30.2023	0.6503	4.9827	0.0000	0.0000	0.0000	0.0000	14.5103	8.3677	1.6618	171.3855	0.0054	2.8554	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	-15.9289	0.0000	0.0000	-4.6089	0.2030	0.0000	0.0000	0.0000	33.0892	0.0000	0.0000	8.5194	-27.8731	26.1233	2.2140	17.1138	27.0688	0.0000	5.0267	0.0000	0.0000	0.0000	15.1830	0.0000	24.4640	0.2307	0.3518	0.0000	0.0000	0.0000	1.0217	1.2617	0.0000	2.3147	0.6334	0.0807	-0.5711	106.1504	2.6607	-0.8433	0.0000	0.0000	2.0247	27.7836	-3.6770	6.8046	0.0000	0.0000	14.7080	7.6559	0.0000	0.0000	0.0014	3.3364	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	27.7515	-32.3666	30.6641	-9.8314	0.1023	0.5228	0.3077	28.2770	-2.1536	0.0000	0.0000	10.6917	6.7599	20.6607	3.6746	23.3345	8.1890	-16.8801	20.0899	0.0000	0.0000	0.0000	2285.1540	8.2545	11.6971	0.0000	0.0000	0.1650	0.0000	0.0000	1.4682	-7.4128	0.0000	1.5091	0.7104	0.0000	-10.8247	2.3083	14.0248	0.1730	-27.0502	14.6923	0.1194	8.6344	0.0000	76.5243	15.6390	0.0000	5.4384	8.2390	0.3053	-24.8863	0.0011	2.9803	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	19.7560	0.0000	20.2945	64.6230	0.0683	1.1012	0.0000	0.0000	66.6329	0.0000	0.0000	11.6906	-7.2528	122.7832	4.3896	58.5933	21.2811	0.0000	4.2749	0.0000	0.0000	0.0000	3.7482	2.3057	-8.0638	0.0000	0.0000	0.0000	0.0000	0.0000	1.1829	-0.0142	0.0000	0.5568	0.0000	0.0000	-2.6161	261.5625	0.5538	0.0000	0.0000	-20.5248	4.3340	-1.5261	0.0000	0.0000	0.0000	0.0000	14.8915	10.4635	0.0000	-8.3074	0.0574	1.7398	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0605	0.0000	0.0000	0.0591	0.0000	4.2146	0.0000	-8.9590	0.0000	0.0000	0.0000	-57.9780	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-57.9780	0.0000	0.0000	0.0000	0.0000	-40.3114	0.0000	-40.3114	0.0000	0.0000	0.0000	0.0014	-7.8089	0.0000	0.0000	0.0000	0.0000	0.7553	0.0605	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	-3.2693	-3.8985	-15.3645	109.9252	0.0274	0.5540	0.1398	-15.3645	79.6050	0.0000	0.0000	12.8000	7.7868	13.4054	2.9604	11.5825	1.7833	0.0000	17.4016	0.0000	0.0000	0.0000	103.5231	24.4587	4.5868	0.0000	0.0000	0.0827	0.0000	0.0000	2.7753	12.0426	0.0000	3.4102	0.0000	0.0000	-6.5376	69.5300	63.4720	0.0000	0.0000	0.0000	2.9308	-4.7711	0.0000	0.0000	134.5489	0.0000	33.7034	12.2167	-11.4512	0.0000	0.0017	6.1855	
6/30/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	-75.4487	0.0000	0.0000	0.0000	0.0143	0.0000	0.0000	0.0000	14.9898	0.0000	0.0000	2.5254	0.0000	35.7416	1.6047	6.6898	23.4887	0.0000	22.2373	0.0000	0.0000	0.0000	16.1563	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0418	29.9635	0.0000	0.4665	0.0000	0.0000	-2.1262	9.2773	-3.4367	0.0000	0.0000	0.0000	0.3978	44.3031	0.0000	0.0000	0.0000	0.0000	17.0942	2.5110	0.0000	0.0000	0.0000	0.5083	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	14931.2176	-2.0071	7656.2223	1328.7624	0.0728	5.3470	0.0907	62.4653	6.7158	0.0000	0.0000	15.8371	53.0919	97.1742	1.8526	51.7509	15.8544	0.0000	6.8590	0.0000	0.0000	0.0000	0.6572	10.4952	93.6272	0.0000	0.0000	0.5548	0.0000	0.0000	0.7514	19.8536	0.0000	0.5755	0.0000	0.0000	19.4024	-2.3642	0.3364	0.0000	0.0000	-50.5495	2.7347	-1.9822	0.0000	-100.0000	18.8067	0.0000	10.8788	7.6966	-1.3052	-64.0138	0.0002	1.4364	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	317.8899	0.0000	0.0000	-73.8567	1.1591	0.0000	0.0000	0.0000	-42.3322	0.0000	0.0000	8.0215	715.5555	28.1371	3.6456	36.4066	-9.5058	0.0000	15.7761	0.0000	0.0000	0.0000	2.0628	0.0000	1474.0406	0.0000	0.0000	0.0000	0.0000	0.0000	0.3667	-20.0558	0.0000	0.9926	0.0000	0.0000	-2.0238	26.7813	2.7136	0.0000	0.0000	0.0000	1.8572	-10.4597	0.0000	0.0000	0.0000	0.0000	-4.7647	6.8623	0.0000	0.0000	0.0000	1.3594	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0665	0.0000	0.0000	0.0000	0.0000	0.0000	-42.6470	-9.6842	0.0000	0.0000	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0665	0.0000	0.0000	0.0000	0.0000	0.0000	-9.6842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-71.3235	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0665	0.0000	0.0000	0.0000	0.0000	0.0000	-42.6470	-9.6842	0.0000	0.0000	0.0000	0.0000	0.0000	-100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0665	0.0000	0.0000	0.0000	0.0000	0.0000	-9.6842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-71.3235	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
