Reporting Period	Peer Group Description	Peer Group	UBPSR029	UBPSE629	UBPSD486	UBPSE627	UBPSE638	UBPSD487	UBPSE630	UBPSR030	UBPSE641	UBPSE639	UBPSE631	UBPSR032	UBPSE628	UBPSE637	UBPSE636	UBPSR034	UBPSE626	UBPSE635	UBPSE025	UBPSD488	UBPSJ245	UBPSE633	UBPSE640	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	17.8503	152.2521	12.9666	0.0000	0.9027	18.0107	17.5240	28.1826	2.1348	0.0000	6.3003	28.1826	0.0000	0.2539	-0.6152	28.5736	5.5218	11.1054	10.3468	19.0612	12.6897	31.8778	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	13.9662	247.2851	9.4816	0.0000	3.3147	13.9662	11.8392	0.0000	4.7029	0.0000	4.5347	0.0000	0.0000	1.2483	0.4465	0.0000	8.0462	3.6943	7.3045	15.1400	9.5078	36.3745	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	15.2074	294.8646	7.5025	0.0000	0.0000	15.2074	13.0010	0.0000	0.0000	0.0000	0.3153	0.0000	0.0000	0.0000	-11.5605	0.0000	6.5455	-2.8992	12.6857	16.4594	6.5150	2.4255	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	15.1304	254.5284	11.0388	0.1210	3.0868	15.1630	8.4374	15.6687	3.6793	0.0000	1.8031	17.7238	0.1210	0.0051	-1.2684	20.6612	6.4571	7.0298	6.2530	16.3219	11.4718	20.6948	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	14.7925	320.4159	10.6429	0.0000	3.4686	14.7925	10.3128	0.0000	5.5046	0.0000	3.0883	0.0000	0.0000	0.5146	-1.4106	0.0000	6.5198	6.0454	6.8575	15.9054	10.9556	26.6956	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	18.7168	177.8255	11.3326	0.0339	1.2856	18.7168	8.9041	0.0000	1.5833	0.0000	2.5985	0.0000	0.0339	0.0063	-2.0217	0.0000	6.1726	0.3924	5.6072	19.8201	11.0331	29.4211	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	15.6488	231.3455	11.5355	0.0820	1.2381	15.6538	9.8645	0.0000	2.6964	0.0000	3.3630	0.0000	0.0820	0.7573	-1.3374	0.0000	6.2856	2.6446	5.9907	16.7914	11.6044	31.9722	0.0000	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	17.0647	229.9445	10.7642	0.0000	0.8042	17.0647	10.1068	0.0000	1.1424	0.0000	4.4026	0.0000	0.0000	0.0000	-3.5449	0.0000	5.6494	-0.6550	5.1334	18.2492	10.4130	42.5483	0.0000	
6/30/2018 11:59:59 PM	All insured savings banks	SVG	22.7977	125.1414	13.2357	0.0537	0.6855	22.8122	5.4254	0.0000	1.8312	0.0000	0.5074	0.0000	0.0537	0.4793	-0.3201	0.0000	5.8011	3.0096	4.3595	23.8254	13.2392	6.5387	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	19.4869	107.0451	12.2854	0.0000	0.0113	19.4869	5.8153	0.0000	1.6194	0.0000	2.8223	0.0000	0.0000	1.6028	-4.5009	0.0000	5.5799	-1.0844	2.9930	20.3538	11.7117	1666.2730	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	36.6289	112.2920	21.4413	0.0000	0.0000	36.6289	4.6896	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.8636	0.0000	1.9529	3.1319	4.6896	37.8802	20.6652	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	14.0718	93.9427	9.1299	0.0000	2.7682	14.0718	12.5609	0.0000	2.7682	0.0000	6.2114	0.0000	0.0000	0.0000	-3.8175	0.0000	10.2279	2.1845	6.3494	15.3352	8.6565	49.4505	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in California	CASVG	37.0701	70.8306	16.7958	0.0000	0.3587	37.7718	11.8691	0.0000	1.5215	0.0000	2.7185	0.0000	0.0000	0.8206	11.5245	0.0000	4.7118	14.3610	9.1505	38.5663	17.1983	182.6484	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	25.7288	109.9715	12.4036	0.0000	0.2140	25.7288	7.2754	0.0000	3.2615	0.0000	0.6750	0.0000	0.0000	3.0474	3.4580	0.0000	5.3971	6.7423	6.6004	26.7505	12.2027	14.7832	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	18.1218	185.3157	13.4398	0.0000	2.0729	18.1218	6.8264	0.0000	2.9472	0.0000	0.2988	0.0000	0.0000	0.4759	0.6094	0.0000	6.1530	4.0014	6.3320	19.5865	13.6480	3.7248	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	177.7991	264.8083	38.6245	0.0000	5.9802	177.7991	9.5873	0.0000	6.4099	0.0000	0.4915	0.0000	0.0000	0.0472	-3.6970	0.0000	4.7397	-0.9853	9.0958	178.3413	38.7976	3.6523	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	123.7157	140.8334	24.8946	0.0000	4.1377	124.0631	5.6545	0.0000	11.6701	0.0000	18.2443	0.0000	0.0000	5.6956	-8.7112	0.0000	5.6412	1.9562	-12.5897	124.7923	24.7862	154.4486	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	24.7238	172.7734	13.9512	0.4323	1.6290	24.7238	6.9018	0.0000	2.1287	0.0000	0.4217	0.0000	0.4323	0.3513	4.1015	0.0000	5.4553	7.7947	6.4801	25.8016	13.9103	2.4771	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	18.6672	72.1359	11.7307	0.0000	0.0000	18.6672	3.5615	0.0000	7.7557	0.0000	0.0000	0.0000	0.0000	7.7557	2.1904	0.0000	6.6654	2.8147	3.5615	19.0738	11.7434	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	12.6884	142.4956	8.5934	0.0000	13.4852	12.6884	13.0303	0.0000	14.8813	0.0000	7.2535	0.0000	0.0000	1.3961	-3.4422	0.0000	7.7560	2.1955	5.7768	13.8608	8.7273	55.6666	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	15.5817	229.9192	11.4128	0.0000	0.0000	15.5817	9.0919	0.0000	5.0488	0.0000	0.0000	0.0000	0.0000	5.0488	3.1591	0.0000	6.7010	7.9754	9.0919	16.5527	11.5118	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Illinois	ILSVG	30.8693	60.2702	14.0192	0.0000	0.2662	30.8693	2.1574	0.0000	1.2247	0.0000	0.3363	0.0000	0.0000	0.4239	0.6036	0.0000	4.9646	1.2859	1.2546	31.8449	13.9170	4.6915	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Indiana	INSVG	27.1744	97.6869	13.6503	0.0000	0.2812	27.1769	5.0974	0.0000	1.4436	0.0000	0.3034	0.0000	0.0000	0.8598	-1.4511	0.0000	5.0384	1.4878	4.5810	28.2155	13.5796	4.8421	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Iowa	IASVG	30.5029	22.5643	14.5884	0.0000	0.9248	30.5029	11.1347	0.0000	2.3308	0.0000	0.0000	0.0000	0.0000	1.0678	-0.6210	0.0000	4.2601	4.5291	11.1347	31.4021	14.3183	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kansas	KSSVG	35.5782	80.6106	16.2072	0.0000	1.0718	35.5782	4.6572	0.0000	4.6307	0.0000	3.0699	0.0000	0.0000	3.0879	-3.8835	0.0000	4.2058	3.6468	1.5872	36.5555	16.7747	38.4028	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Kentucky	KYSVG	31.8551	72.4582	17.1469	0.0000	2.9649	31.8551	3.6980	0.0000	4.2156	0.0000	2.4592	0.0000	0.0000	1.1773	-1.0250	0.0000	4.6322	-1.0837	1.2388	33.0422	17.5253	17.9272	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Louisiana	LASVG	29.0659	146.4601	17.0789	0.0000	0.4630	29.0659	5.2000	0.0000	2.4493	0.0000	0.9037	0.0000	0.0000	1.9770	3.7715	0.0000	5.0317	8.4522	4.2963	30.1974	16.6982	8.2036	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maine	MESVG	15.1718	178.8368	11.3620	0.0000	1.0027	15.1718	6.3423	0.0000	1.5604	0.0000	0.0117	0.0000	0.0000	0.2654	-1.1690	0.0000	7.1274	4.3569	4.9099	16.3333	11.2423	21.1246	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Maryland	MDSVG	27.6198	117.6707	16.3723	0.0000	0.0628	27.6253	4.2729	0.0000	0.1676	0.0000	0.2712	0.0000	0.0000	0.0319	5.0856	0.0000	5.2623	10.4914	4.0016	28.6544	16.3533	4.8926	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Massachusetts	MASVG	15.3816	216.7589	10.9563	0.0000	0.7670	15.3896	6.5841	0.0000	1.9469	0.0000	0.1063	0.0000	0.0000	0.5671	-1.1572	0.0000	7.4738	4.3510	6.0719	16.4796	10.8329	1.2348	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Michigan	MISVG	22.4546	148.3795	13.0263	0.0000	2.2216	22.4547	7.5000	0.0000	7.4495	0.0000	1.4126	0.0000	0.0000	5.0479	-0.7488	0.0000	6.8654	5.4421	6.0874	23.5623	13.0488	12.9282	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Minnesota	MNSVG	18.8775	143.7613	12.1859	0.0000	5.9965	18.8775	6.4197	0.0000	7.4049	0.0000	2.9273	0.0000	0.0000	0.9487	-0.0622	0.0000	6.1886	8.9705	3.4924	19.9641	12.6032	35.8401	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Mississippi	MSSVG	30.3003	22.0313	14.0772	0.0000	0.0000	30.3003	4.3026	0.0000	0.0000	0.0000	2.7270	0.0000	0.0000	0.0000	0.4118	0.0000	6.0092	1.1458	1.5755	31.2343	13.9893	40.8707	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Missouri	MOSVG	65.8726	63.6997	26.5463	0.0000	0.1545	65.8726	3.4816	0.0000	1.9825	0.0000	1.9177	0.0000	0.0000	1.7087	-4.8599	0.0000	3.9933	3.1527	1.5638	66.7748	26.1124	20.0261	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Montana	MTSVG	103.1156	8.4118	48.6023	0.0000	0.0000	103.1156	6.5551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7511	0.0000	1.8457	6.7241	6.5551	103.7471	47.3151	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nebraska	NESVG	18.9562	149.5144	11.1480	0.0000	4.1196	18.9579	-2.0165	0.0000	5.3677	0.0000	0.0000	0.0000	0.0000	1.1198	-5.5520	0.0000	7.1139	-2.6856	-2.0165	20.1782	11.4901	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Nevada	NVSVG	18.2662	3.3245	8.2375	0.0000	0.0394	18.2662	15.1781	0.0000	0.2399	0.0000	1.2067	0.0000	0.0000	0.0000	-784.0620	0.0000	3.3782	496.2427	13.9714	18.6954	7.6594	5.6960	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Hampshire	NHSVG	17.1552	181.9047	11.3076	0.0000	1.9639	17.1552	5.6114	0.0000	2.9967	0.0000	0.2650	0.0000	0.0000	0.3101	-2.4781	0.0000	7.2809	2.4843	5.3464	18.2147	11.0319	3.7200	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Jersey	NJSVG	21.4180	144.0100	11.7782	0.0000	1.2052	21.4180	4.1789	0.0000	1.5774	0.0000	0.5912	0.0000	0.0000	0.1214	-1.7308	0.0000	6.0097	1.6007	3.1157	22.2963	11.7267	7.9808	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New Mexico	NMSVG	24.2095	214.1890	12.2537	0.0000	0.0000	24.2095	5.8103	0.0000	0.6857	0.0000	3.9383	0.0000	0.0000	0.5347	-4.1068	0.0000	5.3118	-1.1652	1.8719	25.3995	11.5776	34.4887	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in New York	NYSVG	19.3651	135.2905	12.3743	0.0000	2.0053	19.3651	5.4653	0.0000	2.9631	0.0000	0.2718	0.0000	0.0000	0.3809	-2.0499	0.0000	6.5233	3.9228	4.9277	20.2833	12.3821	2.9053	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Carolina	NCSVG	34.5593	104.1510	18.2744	0.0000	0.0000	34.5593	3.0665	0.0000	0.0407	0.0000	1.2388	0.0000	0.0000	0.0407	0.0748	0.0000	4.5037	0.6356	1.8276	35.4362	18.0142	14.2068	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in North Dakota	NDSVG	14.2920	49.0073	10.6025	0.0000	0.0000	14.2920	11.7598	0.0000	4.9758	0.0000	0.0000	0.0000	0.0000	4.9758	-0.3488	0.0000	8.4159	4.5627	11.7598	15.2790	10.3838	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Ohio	OHSVG	24.2613	86.8352	13.5633	0.0000	0.2901	24.2613	3.8886	0.0000	2.1558	0.0000	1.1989	0.0000	0.0000	0.8584	0.1809	0.0000	5.7792	4.3282	2.1573	25.1399	13.6240	15.4484	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oklahoma	OKSVG	21.2946	181.3065	13.8745	0.0000	1.9966	21.2946	14.2056	0.0000	8.6098	0.0000	2.9970	0.0000	0.0000	6.2149	1.6524	0.0000	5.4581	7.9556	11.2085	22.1113	14.0943	15.4776	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Oregon	ORSVG	20.2134	235.1434	13.2083	0.0000	0.0000	20.2134	6.4999	0.0000	0.4604	0.0000	0.0000	0.0000	0.0000	0.4604	0.8679	0.0000	5.5973	4.0558	6.4999	21.4651	12.8429	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Pennsylvania	PASVG	26.3850	102.9279	14.2489	0.0000	1.3341	26.3900	4.8942	0.0000	1.8972	0.0000	0.9188	0.0000	0.0000	0.2359	0.3631	0.0000	5.2529	1.8688	3.9735	27.2614	14.2497	9.5600	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Rhode Island	RISVG	16.9460	153.1722	12.8870	0.0000	0.0000	16.9460	5.8106	0.0000	1.3303	0.0000	0.0000	0.0000	0.0000	1.3051	-3.3118	0.0000	7.5473	5.4120	5.8106	19.1985	13.3642	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Carolina	SCSVG	38.6411	68.5852	19.7039	0.0000	0.2864	38.6411	5.9377	0.0000	1.0059	0.0000	1.3858	0.0000	0.0000	0.6733	2.9610	0.0000	3.8807	2.9157	4.5518	39.6826	19.7490	25.2762	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in South Dakota	SDSVG	19.1619	163.5467	12.3827	0.0000	4.7824	19.1619	12.7997	0.0000	7.1296	0.0000	4.0426	0.0000	0.0000	0.0000	-0.2613	0.0000	5.5245	4.0503	8.7570	20.3307	13.0992	33.2598	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Tennessee	TNSVG	39.0849	92.2233	18.2691	0.0000	0.6188	39.0849	4.8305	0.0000	1.2333	0.0000	2.3280	0.0000	0.0000	0.1855	-0.0842	0.0000	3.7944	5.8065	2.5025	40.0993	18.1703	28.1762	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Texas	TXSVG	18.0790	156.6549	11.5733	0.0000	0.5562	18.1011	9.7584	0.0000	2.6048	0.0000	1.0508	0.0000	0.0000	0.7068	1.4979	0.0000	5.9300	8.0057	8.3324	19.0291	11.8292	7.7248	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Vermont	VTSVG	15.0769	176.4548	10.4284	0.0000	5.8612	15.0769	4.2509	0.0000	6.7548	0.0000	0.0000	0.0000	0.0000	0.8000	-0.8904	0.0000	7.1767	1.1412	4.2509	16.1611	10.8406	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Virginia	VASVG	78.1256	6.6633	16.5240	0.0000	3.8634	78.1256	6.9596	0.0000	8.0665	0.0000	0.0000	0.0000	0.0000	0.0000	150.3322	0.0000	1.4097	216.3073	6.9596	78.7312	16.8404	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Washington	WASVG	21.7015	216.0958	13.3205	0.0000	2.6079	21.7015	8.2437	0.0000	3.7103	0.0000	1.4473	0.0000	0.0000	0.9359	-7.1478	0.0000	6.1836	6.8623	6.7963	22.7563	13.1373	11.2177	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in West Virginia	WVSVG	32.8670	43.5044	14.3773	0.0000	0.0000	32.8670	5.0356	0.0000	0.0769	0.0000	0.0000	0.0000	0.0000	0.0000	0.8326	0.0000	5.3133	4.7153	5.0356	33.7461	14.4721	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wisconsin	WISVG	29.6504	107.1284	14.4986	0.0000	0.9059	29.6504	4.2331	0.0000	2.1947	0.0000	0.6444	0.0000	0.0000	0.7674	0.1171	0.0000	5.5647	5.7497	2.8956	30.5450	15.3628	9.2204	0.0000	
6/30/2018 11:59:59 PM	All Insured Savings Banks in Wyoming	WYSVG	19.6721	158.3902	12.7923	0.0000	0.1057	19.6721	4.9800	0.0000	3.0065	0.0000	0.0000	0.0000	0.0000	2.9008	-4.3128	0.0000	4.3948	2.6405	4.9800	20.9261	12.1282	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	401	310.3385	0.0000	91.9308	0.0000	2.3884	310.4198	16.1693	157.0170	2.5980	0.0000	6.0593	157.0170	0.0000	0.0000	1.5198	157.0170	0.0000	6.6796	9.8232	310.4232	89.4162	32.3586	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies	NDT	310.3385	0.0000	91.9308	0.0000	2.3884	310.4198	16.1693	157.0170	2.5980	0.0000	6.0593	157.0170	0.0000	0.0000	1.5198	157.0170	0.0000	6.6796	9.8232	310.4232	89.4162	32.3586	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in California	CANDT	429.9307	0.0000	89.6039	0.0000	7.4462	429.9307	8.9742	0.0000	18.8849	0.0000	5.4878	0.0000	0.0000	0.0000	0.5915	0.0000	0.0000	6.4483	3.4863	429.9307	92.4922	43.9115	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Delaware	DENDT	342.4832	0.0000	93.2360	0.0000	0.2913	342.4832	21.9331	0.0000	0.2958	0.0000	4.5267	0.0000	0.0000	0.0000	1.5238	0.0000	0.0000	1.9806	17.4063	342.4832	90.0471	9.3486	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	320.5515	0.0000	93.4438	0.0000	0.0000	320.5515	9.3314	0.0000	0.0000	0.0000	11.4626	0.0000	0.0000	0.0000	2.3362	0.0000	0.0000	1.3621	-2.1311	320.5515	92.2018	70.3977	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	136.6303	0.0000	98.1199	0.0000	25.1155	136.6303	9.9547	0.0000	25.1155	0.0000	3.5384	0.0000	0.0000	0.0000	0.1210	0.0000	0.0000	6.7919	6.4163	136.6303	96.7432	35.5450	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	1730.5547	0.0000	96.9130	0.0000	1.3959	1730.5547	2.9258	0.0000	1.6417	0.0000	0.0000	0.0000	0.0000	0.0000	14.7242	0.0000	0.0000	244.3471	2.9258	1730.5547	96.9682	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	293.4868	0.0000	88.4054	0.0000	0.0000	293.4868	3.2875	0.0000	0.0000	0.0000	7.4717	0.0000	0.0000	0.0000	-0.8153	0.0000	0.0000	1.7487	-4.1841	293.4868	90.8030	227.2727	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	176.4146	0.0000	94.3439	0.0000	0.0000	176.4146	30.5402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-6.5687	0.0000	0.0000	-1.6582	30.5402	176.4146	91.4372	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	83.6556	0.0000	90.1207	0.0000	0.0000	83.6556	43.8963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-3.6547	0.0000	0.0000	4.1666	43.8963	83.6556	72.0647	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	155.3819	0.0000	74.6709	0.0000	21.5137	155.3819	11.1893	0.0000	21.5137	0.0000	0.0000	0.0000	0.0000	0.0000	0.9979	0.0000	0.0000	7.5951	11.1893	155.3819	73.7926	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	104.1869	0.0000	83.9995	0.0000	0.0000	104.1869	18.7288	0.0000	0.2839	0.0000	13.9906	0.0000	0.0000	0.0000	-2.7782	0.0000	0.0000	9.6242	4.7382	104.1869	80.5815	38.5788	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	253.4416	0.0000	101.2555	0.0000	0.0000	253.4416	4.9484	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1846	0.0000	0.0000	4.8251	4.9484	253.4416	99.2357	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	313.0510	0.0000	74.4624	0.0000	0.0000	316.3658	10.8866	0.0000	0.0000	0.0000	15.1374	0.0000	0.0000	0.0000	-0.5516	0.0000	0.0000	-4.1485	-4.2508	316.3658	73.2108	574.7747	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	390.7099	0.0000	93.4656	0.0000	5.0973	390.7099	38.9808	0.0000	5.6112	0.0000	6.8344	0.0000	0.0000	0.0000	0.6722	0.0000	0.0000	3.6779	32.1464	390.7099	92.8363	11.6571	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	498.5079	0.0000	101.2407	0.0000	0.0000	498.5079	4.9643	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1840	0.0000	0.0000	4.7379	4.9643	498.5079	99.7184	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	275.0545	0.0000	89.5018	0.0000	12.8439	275.0958	68.5648	0.0000	15.7116	0.0000	16.1806	0.0000	0.0000	0.0000	11.6953	0.0000	0.0000	24.8163	52.3841	275.1486	74.0105	34.9549	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	385.2424	0.0000	101.5817	0.0000	0.0000	385.2424	9.8268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0168	0.0000	0.0000	8.2054	9.8268	385.2424	98.6611	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	276.3856	0.0000	101.1960	0.0000	0.0000	276.3856	44.3760	0.0000	0.0000	0.0000	24.1777	0.0000	0.0000	0.0000	-1.6165	0.0000	0.0000	16.2689	20.1983	276.3856	93.6188	51.8991	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Utah	UTNDT	329.1280	0.0000	92.9621	0.0000	0.0000	329.1280	0.4664	157.0170	0.0000	0.0000	15.8501	157.0170	0.0000	0.0000	81.6586	157.0170	0.0000	-2.7257	-15.3836	329.1280	93.5300	3397.8933	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	1848.9268	0.0000	97.0077	0.0000	1.8082	1848.9268	11.3229	0.0000	4.3748	0.0000	7.5004	0.0000	0.0000	0.0000	0.2538	0.0000	0.0000	6.0199	3.8224	1848.9268	97.6937	65.1162	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	144.5027	0.0000	119.9046	0.0000	0.0000	144.5027	23.6401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3266	0.0000	0.0000	7.2912	23.6401	144.5027	95.3180	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	188.3366	0.0000	90.6644	0.0000	7.0096	188.3366	25.6685	0.0000	10.0198	0.0000	16.0073	0.0000	0.0000	0.0000	4.3745	0.0000	0.0000	37.2933	9.6611	188.3366	89.1457	62.3619	0.0000	
6/30/2018 11:59:59 PM	Bankers banks	301	18.7277	224.9881	11.7000	0.0000	0.0835	19.3468	3.1308	0.0000	0.7698	0.0000	1.6891	0.0000	0.0000	0.4437	-1.6461	0.0000	4.5725	1.2086	1.4417	20.5285	12.1317	32.3376	0.0000	
6/30/2018 11:59:59 PM	Bankers banks	BKR	18.7277	224.9881	11.7000	0.0000	0.0835	19.3468	3.1308	0.0000	0.7698	0.0000	1.6891	0.0000	0.0000	0.4437	-1.6461	0.0000	4.5725	1.2086	1.4417	20.5285	12.1317	32.3376	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	22.1229	0.0000	20.4251	0.0000	0.0000	22.1229	31.9198	0.0000	0.0000	0.0000	7.1135	0.0000	0.0000	0.0000	1.8429	0.0000	3.9774	12.3075	24.8063	23.5363	20.5811	22.2855	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	15.0113	1.7308	13.1475	5.1208	5.4352	15.3169	21.8532	12.6024	8.9362	0.0000	16.2200	12.6024	5.1208	0.0000	-14.5065	14.5674	5.7322	20.7227	5.6331	17.4243	14.4893	56.8245	0.0000	
6/30/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	21.9211	5.8821	20.0728	0.0000	0.0000	21.9211	5.5221	0.0000	2.5299	0.0000	0.0000	0.0000	0.0000	0.0000	7.7679	0.0000	4.1037	5.9423	5.5221	23.2009	20.4182	0.0000	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	16.3240	345.8456	14.8431	0.0000	0.0000	16.3240	2.7818	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-55.7162	0.0000	5.6968	0.9129	2.7818	17.4490	14.3964	0.0000	0.0000	
6/30/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	29.0426	242.9085	20.5012	0.0000	0.0000	29.0426	-7.4133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-45.9783	0.0000	4.2941	-14.9354	-7.4133	30.0673	19.4962	0.0000	0.0000	
