Reporting Period	Peer Group Description	Peer Group	UBPSE015	UBPSE008	UBPSE029	UBPS7414	UBPSE023	UBPSD486	UBPSE012	UBPSE018	UBPSE024	UBPSE013	UBPSE019	UBPSE541	UBPSE027	UBPS7408	UBPSE010	UBPSK447	UBPSE007	UBPSE016	UBPSE021	UBPSE542	UBPSE003	UBPSE006	UBPSE022	UBPSE028	UBPSE011	UBPS7316	UBPSE002	UBPSE014	UBPSJ248	UBPSE005	UBPSE020	UBPSE017	UBPS7402	UBPSE004	UBPSE025	UBPSJA35	UBPSE009	UBPSE001	UBPSE026	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	69.1147	-0.0006	18.5094	1.0180	1.3004	10.6167	0.7958	3.9270	61.4039	0.8905	0.0721	0.0936	4.1598	3.7723	0.8905	-8.2077	1.0302	4.3736	23.9653	0.8450	3.6571	0.0599	1.3005	12.9181	0.9121	2.0727	0.4025	93.4783	0.0000	3.0540	35.8305	0.4317	37.1960	0.5160	4.1859	0.0000	1.0221	4.0736	9.2836	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	78.1653	-0.0009	16.2381	0.9316	0.9489	9.7129	1.2432	2.7794	54.0220	1.2432	0.2609	0.2601	4.7019	3.5323	1.2464	13.0011	1.5830	3.3855	4.9185	0.6224	2.5455	0.1453	0.9591	-2.8987	1.2399	3.5337	0.5370	91.7091	0.0021	2.5473	18.3214	0.5823	49.2700	1.6382	4.6603	-0.0001	1.5797	3.1045	6.0526	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	63.7110	-0.0012	55.6707	0.9332	1.4703	16.6492	0.7756	3.4206	45.9931	0.8249	-0.0056	0.1316	2.2352	3.0518	0.8249	-22.9837	0.9868	3.8271	15.7612	0.6854	3.1427	0.0320	1.4965	7.3073	0.8977	1.3540	0.3519	93.4620	0.0000	4.0350	20.6234	0.3807	18.0829	1.4286	3.1247	0.0000	0.9859	3.5144	5.9729	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	66.4157	0.0007	17.6325	1.1178	1.5454	12.2979	0.7944	3.6680	52.8361	0.8705	0.0487	0.2370	2.1285	3.2286	0.8706	-23.6394	0.9992	4.0824	13.7589	0.7357	3.4070	0.0550	1.5483	9.8581	0.9217	1.0067	0.3679	93.3007	0.0000	2.7996	20.4923	0.3976	32.3201	0.4110	3.0652	0.0000	1.0000	3.7916	5.5178	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	69.4660	0.0000	55.7365	1.0232	1.2500	10.5728	0.4170	3.9472	59.7625	0.4574	0.0841	0.2239	3.7089	0.5934	0.4574	-16.3686	0.5387	4.3626	11.6637	0.7193	3.6298	0.0463	1.2500	43.3915	0.4590	0.8529	0.3829	92.7999	0.0000	3.8052	8.8441	0.4169	42.2617	0.4427	0.7995	0.0000	0.5387	4.0110	10.0565	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	69.9841	0.0001	32.9895	1.0274	1.4155	10.6425	0.6790	3.8821	57.7702	0.7609	0.0404	0.1811	2.4016	2.9365	0.7609	-18.7193	0.8592	4.3039	14.7556	0.7794	3.6219	0.0580	1.4159	14.5002	0.7863	1.0055	0.3767	93.5096	0.0000	3.1778	23.0825	0.4029	30.2630	0.4234	2.9608	0.0000	0.8521	4.0130	10.1493	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $100 million and $300 million	103	77.0549	0.0006	46.7774	0.8995	0.9643	13.1872	0.5427	3.4053	69.8724	0.5594	0.0459	0.0316	5.8140	4.9492	0.5594	1.7073	0.6989	4.0425	29.0610	0.7845	3.2016	0.0464	0.9778	0.8592	0.5697	2.3861	0.5968	94.3998	0.0000	3.0324	38.2765	0.6326	2.7387	0.5096	3.7421	0.0000	0.6981	3.8031	8.8819	
3/31/2018 11:59:59 PM	Insured savings banks having assets between $300 million and $1 billion	102	78.0009	0.0215	51.4183	0.7830	0.9350	12.2308	0.6987	3.3009	72.3511	0.7063	0.0314	0.0186	8.0932	5.3081	0.7063	9.6680	0.8510	3.9510	48.1851	0.7265	3.1105	0.0560	0.9420	6.6063	0.7377	4.8102	0.6172	94.6220	0.0000	2.7597	75.3582	0.6530	3.6185	0.5463	5.2099	0.0008	0.9045	3.7275	7.7926	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	80.3561	0.0170	26.6975	0.6855	0.8814	11.1407	0.9612	3.1853	72.1020	0.9730	0.0477	0.0491	6.9144	7.4377	0.9742	14.6449	1.2180	3.8431	98.8604	0.5267	3.0242	0.0732	0.8941	10.6999	0.9892	6.2353	0.6284	95.3152	0.0010	2.5520	208.5640	0.6612	9.7857	0.7514	7.0900	0.0030	1.2583	3.6505	5.6830	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	75.4134	0.0001	4.5355	1.1856	1.0124	17.1904	0.4341	3.3458	59.3802	0.4442	0.0263	0.1190	1.9351	2.3145	0.4372	-7.2575	0.5576	3.9972	21.0583	0.9669	3.1167	0.0297	1.0165	-3.7365	0.4309	-0.1887	0.5885	93.7297	-0.0064	4.1661	20.3997	0.6328	0.1630	1.6219	1.8877	-0.5950	0.5491	3.7236	7.7652	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	77.2007	0.0003	24.3410	0.8672	0.9090	14.0280	0.4767	3.2938	67.9623	0.4767	0.0460	0.0467	4.1370	3.3934	0.4767	-1.3330	0.6257	3.8996	31.0167	0.7789	3.1087	0.0496	0.9099	-5.2560	0.4860	1.2622	0.5628	94.7302	0.0000	2.8228	40.0237	0.5938	0.9727	0.3869	3.4465	0.0000	0.6260	3.6832	8.5735	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	78.5913	0.0349	45.6851	0.7865	0.8333	13.1106	0.6349	3.2173	71.3470	0.6349	0.0196	0.0178	6.8019	4.5420	0.6349	7.1097	0.7528	3.8354	43.6465	0.7209	3.0399	0.0474	0.8345	9.9896	0.6699	3.5674	0.5744	94.5267	0.0000	2.6545	72.6188	0.6068	0.0686	0.4084	4.9197	0.0000	0.8149	3.6192	7.2191	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	80.5118	0.0662	12.5501	0.5773	0.8224	12.1745	0.8364	3.0847	72.6097	0.8364	0.0168	0.0258	7.1721	6.0124	0.8365	11.3717	0.9955	3.6838	235.3618	0.5506	2.9378	0.0523	0.8246	24.5429	0.8780	5.1336	0.5772	95.3861	0.0000	2.4575	360.6774	0.6033	0.7272	0.5704	6.9098	0.0208	1.0765	3.5111	4.8634	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	78.0869	0.0001	7.8885	1.2109	0.9782	16.2122	0.3199	3.3157	66.1704	0.3199	0.0260	0.1362	1.9663	1.9888	0.3145	-8.8731	0.4199	3.9891	19.4978	0.9640	3.1290	0.0295	0.9808	-5.7108	0.3072	-0.7775	0.6291	95.0143	-0.0092	2.9485	21.2653	0.6684	0.0000	0.2437	1.9402	-0.0332	0.4183	3.7602	7.7970	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	80.2142	0.0048	32.1945	0.7530	0.9224	10.7791	1.0350	3.2738	71.9400	1.0549	0.0798	0.0774	7.0512	8.2573	1.0565	16.0861	1.3481	3.9661	48.2347	0.5209	3.0948	0.0945	0.9397	10.8441	1.0706	6.9163	0.6554	95.3243	0.0014	2.6503	144.3495	0.6912	15.1112	0.8554	7.1891	-0.0031	1.3704	3.7447	6.0919	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	76.4565	0.0005	70.8326	0.8853	1.0115	12.3694	0.6291	3.5140	71.1561	0.6628	0.0443	0.0182	7.4351	7.1730	0.6628	4.4068	0.8026	4.1811	31.0452	0.7915	3.2948	0.0423	1.0373	6.1944	0.6749	3.3619	0.6271	94.0236	0.0000	3.3644	40.4925	0.6677	8.6972	0.8001	4.1062	0.0005	0.8001	3.9210	9.5887	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	77.2664	0.0121	66.5584	0.7957	1.0549	11.3944	0.7902	3.4023	73.1601	0.8161	0.0541	0.0233	10.3043	6.6969	0.8162	12.6457	0.9885	4.1082	54.0453	0.7499	3.2044	0.0720	1.0696	3.5232	0.8361	7.1715	0.6664	94.7237	0.0001	2.9735	82.7723	0.7056	11.7069	0.8049	5.7466	-0.0150	1.0254	3.8765	8.7075	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	63.9104	0.0000	-1.9925	1.2342	1.1525	25.7024	1.6082	3.3935	48.4360	1.6406	0.0355	0.1013	1.9763	3.9274	1.6406	-3.4560	2.1283	3.9337	27.4117	1.0992	3.0789	0.0252	1.1697	8.0552	1.6016	1.2512	0.4668	90.3457	0.0000	13.6128	21.1141	0.5209	10.6243	13.7883	1.0730	-1.1567	2.1264	3.5669	7.6941	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	60.8739	0.0000	22.2430	0.5557	1.0743	21.6284	2.4784	3.2086	52.8338	2.5345	0.0863	0.0375	10.3864	10.2601	2.5268	5.3005	3.2443	3.6175	16.4644	0.4946	2.8880	0.0772	1.0904	17.2628	2.5611	7.9041	0.3374	90.9114	0.0000	9.9345	39.2676	0.3666	27.7387	11.3329	8.2000	-0.0006	3.2384	3.2600	3.7817	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	45.9537	-0.0018	8.9690	1.6225	1.0894	35.4136	8.3301	2.6270	35.1298	8.4984	0.1957	0.4037	4.3673	7.8999	8.4989	-20.6017	10.7474	3.0156	10.0651	0.8128	2.1741	0.0548	1.0959	-9.1475	8.4989	4.4475	0.2620	80.9539	0.0001	33.1537	29.0021	0.2889	25.3923	43.1957	11.7038	-0.0007	10.7320	2.4613	3.8635	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	70.0661	0.0043	15.9294	0.6389	1.2176	12.4128	1.2231	3.5650	60.2316	1.2975	0.0185	0.0268	7.7662	7.2729	1.2975	4.8204	1.5207	3.9924	57.9213	0.5940	3.3168	0.0696	1.2268	12.1244	1.3755	4.0877	0.3624	93.7471	0.0000	3.4577	88.2520	0.3867	33.9443	1.7531	6.6850	-0.0016	1.5458	3.7145	6.3466	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	56.2944	-0.0077	0.5350	0.8739	0.7927	20.4267	2.1671	2.2335	31.8204	2.1671	0.2337	0.3197	3.7477	1.1389	2.1703	-167.6423	2.8185	2.6221	499.9532	0.5541	1.9189	0.0731	0.7981	-1.5969	2.1654	1.7887	0.3161	83.3152	0.0014	4.5278	8255.7419	0.3453	46.1386	6.9564	4.0990	0.0039	2.8111	2.2721	3.3518	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	55.6251	0.0204	25.2661	0.6261	1.4162	21.7138	1.0702	3.0334	48.1076	1.1512	0.0218	0.0733	4.1700	3.9696	1.1562	-27.6991	1.3978	3.3595	55.9679	0.5527	2.8210	0.0605	1.4194	28.9961	1.2178	4.4908	0.2958	91.0563	0.0002	5.8885	75.0551	0.3140	22.6559	4.9584	6.3985	-0.0007	1.4335	3.1283	4.8721	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	41.0037	0.0000	-47.3364	0.7639	1.5188	9.1891	0.8684	2.4853	41.1628	0.8684	-0.0839	0.0000	2.9496	4.8920	0.8684	-11.7425	1.2084	3.2890	0.0000	0.7639	2.1589	0.0000	1.5188	-17.6999	0.9024	-2.7015	0.6981	86.8702	0.0000	3.8889	0.0000	0.8037	0.0000	2.9384	10.3242	0.0000	1.2084	2.8571	3.3047	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	46.4046	0.0000	214.2484	1.6075	2.0139	12.0147	0.7212	3.4494	59.8632	0.7212	1.0963	0.0000	4.1371	3.5801	0.7212	3.3948	0.9420	4.2512	1.8192	1.6075	3.1873	0.5994	2.0139	48.9756	0.6571	13.1032	0.7408	92.4009	0.0000	4.5519	2.3232	0.8017	48.2378	2.9061	3.1408	0.0000	0.9420	3.9281	8.1134	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	55.5980	0.0000	-12.1819	0.0255	2.1624	14.8153	1.2775	3.6014	74.8212	1.2775	0.3257	0.0255	7.7253	7.6739	1.2775	29.4401	1.6950	4.3920	6.7115	0.0000	3.2406	0.2345	2.1624	-16.0492	1.2798	1.4725	0.7113	89.9803	0.0000	5.7647	8.2836	0.7905	0.0000	4.4536	8.9370	0.0000	1.6950	3.9519	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	67.4675	0.0000	0.0000	0.0000	1.0586	11.9553	0.3498	1.2613	34.5326	0.3498	-0.0063	0.0000	13.7273	2.1849	0.3498	-183.2630	0.4730	2.3630	0.0000	0.0000	1.2465	0.0328	1.0586	1243.0711	0.3842	-12.0742	1.0888	98.8266	0.0000	2.2581	0.0000	1.1017	0.0000	1.5174	3.0900	0.0000	0.4730	2.3353	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	39.6353	0.0000	-1.3425	1.6069	2.2701	14.5479	0.3650	3.0461	67.0425	0.3650	-0.1307	0.0000	-1.8771	-0.6506	0.3650	25.2613	0.4871	3.7731	0.0000	1.6069	2.8409	0.0209	2.2701	6.6069	0.4697	-2.9789	0.6780	93.2642	0.0000	3.9337	0.0000	0.7270	33.0080	1.6009	1.6141	0.0000	0.4871	3.5190	6.3015	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	91.4967	0.0000	-77.5976	4.5768	1.5334	6.2540	-1.8233	1.7138	46.2579	-1.8233	0.0000	0.0000	-42.6141	-20.5681	-1.8233	-47.8065	-1.8233	3.3014	0.0000	4.5768	1.7129	0.0000	1.5334	112.6453	-1.8233	-13.6323	1.5867	99.9487	0.0000	3.6088	0.0000	1.5875	0.0000	0.0725	-29.5853	0.0000	-1.8233	3.2997	29.7942	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	40.1478	0.0000	49.7749	0.1732	1.2325	10.9641	0.5096	3.0556	70.4932	0.5096	0.1612	0.0120	11.6714	2.9382	0.5096	27.0920	0.7086	3.7204	7.9540	0.1611	2.9390	0.3435	1.2325	14.9332	0.7397	3.7317	0.6393	96.1819	0.0000	3.6223	9.0738	0.6647	0.0000	1.7356	4.6474	0.0000	0.7086	3.5784	4.0348	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	13.6483	0.0000	469.1562	0.0000	3.6239	13.7281	0.8069	2.8695	46.6610	0.8069	-0.0848	0.0000	4.0094	2.1484	0.8069	-23.6662	1.1196	3.1136	0.0000	0.0000	2.7870	0.0000	3.6239	52.4436	0.8491	11.6803	0.2370	97.1250	0.0000	3.4965	0.0000	0.2441	148.2127	1.8291	-2.8554	0.0000	1.1196	3.0241	1.0647	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	29.4523	0.0000	-67.5067	1.7617	1.6082	12.5763	0.5858	2.7260	55.8979	0.5858	0.0190	0.0006	-11.1773	2.4896	0.5858	-34.0933	0.8476	3.7077	77.9062	1.7611	2.5498	0.0000	1.6082	2.6772	0.5747	-15.1606	0.9182	93.5379	0.0000	5.2472	76.5000	0.9817	100.9456	3.5450	-0.0447	0.0000	0.8476	3.4681	7.1036	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	37.6786	0.0000	-5.7318	0.3919	2.4606	13.2038	0.8981	2.3185	43.0276	0.8981	0.0000	0.0645	14.5750	25.1288	0.9524	0.9855	1.1857	3.0800	0.0000	0.3274	2.0913	-0.0896	2.4606	-8.3449	0.8627	10.3698	0.6867	90.1977	0.0543	3.5540	0.0000	0.7614	0.0000	2.5588	7.0952	0.0000	1.1857	2.7781	1.9418	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	69.5550	0.0000	13.2724	0.2845	1.2771	10.4500	0.8397	1.8242	39.8426	0.8397	0.2291	0.0158	1.8483	3.4302	0.8397	-29.4023	1.0591	3.1503	5.6941	0.2686	1.7307	0.0928	1.2860	20.9361	0.8397	6.0981	1.2581	94.8756	0.0000	4.6492	11.6733	1.3260	57.6479	4.0704	3.4416	0.0000	1.0591	2.9888	1.0320	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	48.2353	0.0000	-11.8814	0.6342	1.9358	12.1278	0.0737	2.4561	62.0302	0.0737	-0.2908	0.0000	15.6982	-2.4263	0.0737	3.2244	0.0348	3.2847	0.0000	0.6342	2.3154	-0.1587	1.9358	65.1247	0.0737	13.5684	0.7811	94.2712	0.0000	3.9153	0.0000	0.8285	0.0000	1.4758	0.6115	0.0000	0.0348	3.0965	3.0049	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	49.2916	0.0000	14.1158	0.3889	1.7170	10.2743	0.8445	2.0902	50.6506	0.8445	0.0074	0.3883	48.1127	7.6791	0.8445	13.8224	1.1447	2.9409	264.1666	0.0005	1.9957	0.0363	1.7637	4.7206	0.8774	23.6363	0.8122	95.4797	0.0000	3.5415	332.2500	0.8506	0.0000	2.7269	8.3261	0.0000	1.1447	2.8079	2.5080	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	71.9531	0.0002	19.7694	0.7534	1.2421	11.3319	1.0134	3.7520	65.9554	1.0883	0.0547	0.0713	6.2926	5.9407	1.0885	1.7310	1.2990	4.3052	37.6745	0.6171	3.5280	0.0818	1.2490	15.2825	1.1371	3.9682	0.5089	94.4009	0.0004	2.8435	66.0724	0.5397	29.4274	0.6181	5.6552	-0.0003	1.3001	4.0488	6.8747	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	79.6807	-0.0009	26.7642	1.9167	5.5735	15.0683	2.7779	12.7632	77.8565	2.7779	5.1734	1.4800	30.8129	18.5637	2.7779	50.1841	3.7389	14.4726	1.0550	0.4366	12.5246	4.4659	5.6536	57.4954	2.9093	26.2406	1.6633	97.6988	0.0000	7.6746	2.0478	1.7093	43.3531	3.3556	7.3560	-0.0009	3.7379	14.1879	8.0065	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	79.1049	0.0000	-1.2384	1.6920	4.3990	13.7211	2.4783	12.0115	77.5396	2.4783	4.2639	1.5833	4.6378	6.9068	2.4783	53.9232	3.3629	13.7075	1.0311	0.1087	11.4789	3.5427	4.4257	36.7091	2.5942	6.7972	1.6164	95.1663	0.0000	5.6380	2.0241	1.6959	62.5796	1.0640	3.5092	0.0007	3.3630	13.0954	8.4620	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	76.6296	0.0000	16.0287	0.9666	2.9666	16.7693	0.8232	7.2237	89.1744	0.8232	3.2139	0.9666	-2.7642	3.6390	0.8232	26.0591	1.1201	8.5096	0.9017	0.0000	6.9795	2.8293	2.9666	42.1052	0.8206	-0.3329	1.2423	96.6195	0.0000	10.4843	1.3945	1.2858	0.0000	7.4542	5.0746	0.0000	1.1201	8.2219	0.4408	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	74.1411	0.0000	94.6589	2.5662	4.9944	23.3764	1.3565	17.7036	72.7738	1.3565	4.7859	1.4956	-3.3213	8.0008	1.3565	57.4818	1.9373	20.0722	1.0272	1.0706	16.2239	2.5878	4.9944	-4.2033	0.2590	-3.3181	2.1706	91.6421	0.0000	14.4084	1.2278	2.3686	0.0000	2.7096	5.9696	0.0000	1.9373	18.3946	11.7032	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	82.1548	-0.0045	46.4742	2.3123	7.5947	14.2679	3.9598	14.0651	76.9164	3.9598	6.6977	1.4931	78.9710	34.2782	3.9598	44.5031	5.2965	15.5826	1.1183	0.8191	14.4418	6.3511	7.7882	94.3030	4.4733	64.1311	1.5448	102.0614	0.0000	7.6920	2.4908	1.5175	45.9186	4.9000	11.1828	-0.0028	5.2919	15.9866	9.6381	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	80.6778	0.0072	2.7760	1.5336	5.3730	13.6494	2.6247	11.1615	76.6496	2.6247	5.0610	1.5125	10.5927	27.8208	2.6248	74.7796	3.4331	13.4567	1.0777	0.0211	10.8841	4.1331	5.3730	70.4988	2.6533	8.5848	2.2381	97.5145	0.0001	6.2078	1.8433	2.2951	42.8917	2.8922	11.1035	-0.0021	3.4404	13.1222	3.5267	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	71.3959	0.0000	17.0684	0.7463	1.2815	11.0450	1.0503	3.8174	65.7895	1.1321	0.0558	0.0731	6.3764	6.1174	1.1326	1.3824	1.3480	4.3548	37.8128	0.6091	3.5917	0.0867	1.2873	16.5890	1.1856	4.0241	0.4940	94.4134	0.0005	2.8108	68.1713	0.5241	32.8182	0.6061	5.8272	-0.0003	1.3466	4.0980	6.9650	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	70.0785	0.0002	8.7014	0.8723	1.3060	12.2684	1.0086	3.9656	57.5459	1.0550	0.0977	0.0717	7.0268	4.8049	1.0557	1.9464	1.3018	4.4983	26.5394	0.7611	3.6588	0.1153	1.3072	20.4128	1.1036	2.1584	0.4844	92.6739	0.0006	2.9632	51.0785	0.5219	25.8903	0.6579	5.6667	0.0003	1.3047	4.1519	8.5287	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	83.3239	0.0388	0.7992	0.6662	1.4894	11.2584	1.1223	4.1467	55.2932	1.1521	0.1379	0.0082	5.5687	2.1429	1.1521	0.4775	1.4072	4.3518	29.9765	0.6580	3.9064	0.1249	1.5287	7.4803	1.1828	1.5728	0.1943	94.3926	0.0000	3.5804	101.9633	0.2051	47.9009	1.2062	5.2280	0.0000	1.4461	4.1008	8.2728	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	63.9610	0.0130	-19.3042	0.5782	1.2699	10.9268	0.6978	4.3884	64.6103	0.6978	0.0143	0.0182	7.1687	7.0613	0.6978	-11.3292	0.9885	4.8162	22.0035	0.5600	4.1053	0.0086	1.2894	56.5457	0.6939	7.4892	0.4005	93.4588	0.0000	5.6103	46.3140	0.4278	14.7404	2.5032	3.6330	-0.0057	1.0016	4.5058	7.8204	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	74.0618	-0.0020	4.0698	0.8582	1.3233	11.4988	1.0620	3.9311	65.7397	1.1510	0.0866	0.0419	8.2315	5.7790	1.1510	8.3416	1.3918	4.5634	28.1577	0.7994	3.6593	0.1095	1.3534	22.5774	1.2087	4.5975	0.5777	93.4114	0.0000	2.9433	45.1279	0.6175	32.8024	0.7815	5.6351	-0.0007	1.3633	4.2437	9.3271	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	67.8693	0.0005	19.1017	0.2724	1.3534	12.5307	1.1529	3.9847	71.0290	1.1756	0.0443	0.0059	10.4721	10.9203	1.1761	2.0163	1.5705	4.5041	33.7369	0.2547	3.7863	0.0864	1.3662	8.5695	1.2091	7.8476	0.4799	95.2836	-0.0001	2.7389	76.3208	0.5014	14.6424	0.4680	7.3716	-0.0009	1.5444	4.2788	2.7387	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	67.6476	0.0000	7.5568	0.7401	1.3913	10.7429	1.2259	4.1062	64.7474	1.3447	-0.0050	0.0601	8.7655	9.2745	1.3446	-4.3460	1.5382	4.5248	89.4064	0.5950	3.8728	0.0865	1.3958	66.5277	1.4280	6.7389	0.3959	94.4813	0.0000	3.0861	144.8523	0.4185	31.4863	0.6798	7.1240	0.0000	1.5338	4.2701	7.0371	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	76.2991	0.0025	21.6864	1.0454	0.9351	9.4528	0.6139	3.2453	78.0462	0.6178	0.0217	0.1097	6.8253	6.9613	0.6178	14.7464	0.7706	3.9717	93.4284	0.9357	3.0936	0.0845	0.9685	56.7503	0.6870	5.4823	0.6901	95.2801	0.0000	3.0756	99.7112	0.7264	29.2332	0.8374	3.9348	-0.0007	0.7731	3.7837	11.7573	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	47.0169	0.0021	9.1691	1.6373	1.3740	30.8879	1.4270	3.3120	54.6004	1.4462	0.4572	0.2072	1.5699	4.7952	1.4473	-10.1646	1.8925	3.7585	12.0102	1.4301	2.8738	0.1797	1.3869	-6.4392	1.4417	2.3941	0.4230	86.2602	0.0014	3.0826	77.2993	0.4464	21.4133	2.2812	5.7083	-0.0001	1.8947	3.2968	7.8690	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	70.1589	0.0000	0.0412	2.1749	1.3526	9.6197	0.2575	3.4134	59.4675	0.2575	0.0058	0.3471	11.2938	1.2783	0.2897	11.4939	0.3684	3.7699	9.0677	1.8278	3.2501	0.0498	1.3526	-17.6825	0.3317	5.2444	0.3423	95.5077	0.0321	3.5372	5.8022	0.3565	-17.3651	0.7053	2.2114	0.0000	0.3684	3.5925	18.8077	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	70.9199	-0.0007	35.9727	0.5623	1.2790	10.4573	0.8871	3.6674	66.8552	0.9412	0.0088	0.0172	10.8830	8.2030	0.9412	1.6579	1.1482	4.2371	88.7586	0.5281	3.4538	0.0549	1.2828	15.7163	0.9738	7.3083	0.5224	94.6454	0.0000	2.9398	139.1809	0.5543	15.7905	0.5890	6.7777	-0.0053	1.1449	3.9859	7.9557	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	69.0699	0.0000	37.3597	0.9699	1.4336	11.1261	1.0600	4.1965	64.5162	1.1482	0.0777	0.0500	7.5037	8.0429	1.1482	-2.4691	1.3571	4.7055	38.0935	0.8703	3.9103	0.0899	1.4414	14.2211	1.2035	4.3524	0.4505	93.5059	0.0000	3.1976	59.7135	0.4837	25.2052	0.7568	6.8804	0.0000	1.3558	4.3834	14.2019	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	61.6410	-0.0210	6.8708	0.6183	2.3688	10.6993	0.5996	3.8823	47.5920	0.5996	0.1276	0.0785	-2.4808	3.2171	0.5996	-77.4407	0.7958	3.9778	2.8399	0.5397	3.7145	0.2467	2.3688	-28.8510	0.7220	-3.8612	0.0914	95.6480	0.0000	4.2446	4.4282	0.0955	13.7410	1.5727	5.5285	0.0000	0.7748	3.8059	5.1006	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	82.2177	-0.0011	28.3193	0.1241	1.1959	9.8025	0.9310	3.3998	68.5477	0.9310	0.0353	0.0296	6.9157	3.5259	0.9310	10.2032	1.2193	3.8304	115.3594	0.0945	3.1869	0.0496	1.1969	-34.7793	0.9600	2.7887	0.4027	93.8040	0.0000	2.5377	936.9234	0.4305	56.3056	0.6198	2.9237	0.0000	1.2182	3.5897	2.5767	
