Reporting Period	Peer Group Description	Peer Group	UBPSE690	UBPSE669	UBPSE698	UBPSE673	UBPSE683	UBPSE681	UBPSE666	UBPSE695	UBPSE700	UBPSE708	UBPSE680	UBPSF901	UBPSE682	UBPSE667	UBPSE694	UBPSJA33	UBPSE685	UBPSE679	UBPSHR62	UBPSE702	UBPSE697	UBPSE684	UBPSHR60	UBPSE674	UBPSJ247	UBPSE665	UBPSE696	UBPSE701	UBPSE707	UBPSE671	UBPSE687	UBPSE677	UBPSHP01	UBPSF900	UBPSE668	UBPSE699	UBPSE672	UBPSE686	UBPSE704	UBPSE692	UBPSE678	UBPSE703	UBPSE675	UBPSE689	UBPSE710	UBPSE691	UBPSE709	UBPSE693	UBPSE706	UBPSE670	UBPSE688	UBPSE676	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Florida	FLNDT	0.0000	68.1290	2.4110	10.2742	0.0000	0.0000	0.0000	2.2439	0.0000	0.0000	1.4460	0.0000	0.0000	1.2262	2.2439	0.0000	-15.1447	0.0000	0.0000	0.0000	2.0841	101.0101	0.0000	7.1915	0.0000	1.2262	2.3526	0.0000	0.0000	10.2742	0.0000	7.1915	0.0000	0.0000	77.1770	0.7188	0.0000	0.0000	0.0000	0.0000	1.4460	0.0000	7.1915	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.1915	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Georgia	GANDT	0.0000	43.5893	0.0000	12.7404	0.0000	0.0000	0.0000	1.1846	0.0000	0.0000	1.0814	0.0000	0.0000	0.7260	1.1846	0.0000	6.7836	0.0000	0.0000	0.0000	0.0000	34.2622	0.0000	10.2532	0.0000	0.7260	1.1846	0.0000	0.0000	12.7404	0.0000	10.2532	0.0000	0.0000	55.6038	1.0555	0.0000	0.0000	0.0000	0.0000	1.0814	0.0000	10.2532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.2532	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Illinois	ILNDT	0.0000	26.4890	0.0000	6.2765	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3778	0.0000	0.0000	0.9119	0.0000	0.0000	1.5764	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.4519	0.0000	0.9119	0.0000	0.0000	0.0000	6.2765	0.0000	4.4519	0.0000	0.0000	31.8535	1.1686	0.0000	0.0000	0.0000	0.0000	1.3778	0.0000	4.4519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.4519	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Indiana	INNDT	0.0000	48.8330	0.0000	5.4458	0.0000	0.0000	0.0000	1.2003	0.0000	0.0000	0.9818	0.0000	0.0000	0.8976	1.2003	0.0000	-11.0159	0.0000	0.0000	0.0000	0.0000	368.8524	0.0000	3.6505	0.0000	0.8976	7.9601	0.0000	0.0000	5.4458	0.0000	3.6505	0.0000	0.0000	53.3812	0.9353	0.0000	0.0000	0.0000	0.0000	0.9818	0.0000	3.6505	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6505	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Iowa	IANDT	0.0000	45.6916	2.3196	27.9349	0.0000	0.0000	0.0000	2.3946	0.0000	0.0000	2.4290	0.0000	0.0000	1.9474	2.6639	0.0000	29.5406	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.7565	0.0000	1.9474	2.5559	0.0000	0.0000	27.9349	0.0000	27.7565	0.0000	0.0000	71.6791	0.5221	0.0000	0.0000	0.0000	0.0000	2.4290	0.0000	27.7565	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.0686	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Kentucky	KYNDT	0.0000	207.2172	3.6231	34.5362	0.0000	0.0000	0.0313	3.6231	0.0000	0.0000	3.2539	0.0000	0.0000	0.4383	3.6231	0.0000	45.9439	0.2324	0.0000	0.0000	0.0000	0.0000	0.0000	34.5362	0.0000	0.4696	0.0000	0.0000	0.0000	34.5362	0.0000	34.5362	1.1461	0.0000	241.3150	0.0000	0.0000	0.0000	0.0000	0.0000	3.4863	0.0000	34.5362	0.0000	1.1461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	34.5362	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Massachusetts	MANDT	0.0000	144.6165	3.0188	14.8577	0.0000	0.0000	0.3413	2.1000	1.0296	0.0000	-86.6691	0.0000	0.0000	0.2095	2.1985	0.0000	13.3445	91.7602	0.0000	0.0000	0.0000	0.0000	0.0000	10.2463	0.0000	0.5508	1.4636	0.0000	0.0000	14.8577	0.0000	10.2463	1.4891	0.0000	159.2648	0.0000	0.0000	0.0000	0.0000	0.0000	5.0911	0.0000	10.2463	0.0000	1.4891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.2463	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Minnesota	MNNDT	0.0000	84.3904	3.3378	22.8771	0.0000	0.0000	0.0000	2.2512	0.0000	0.0000	2.0980	0.0000	0.0000	1.8205	2.2512	0.0000	10.2453	0.0000	0.0000	0.0000	0.0000	28.0662	0.0000	16.6168	0.0000	1.8205	1.2839	0.0000	0.0000	23.1031	0.0000	16.6168	0.0000	0.0000	105.6730	0.4618	-0.2259	0.0000	0.0000	0.0000	2.0980	0.0000	16.6168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.6168	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Missouri	MONDT	0.0000	95.4396	1.1731	4.7243	0.0000	0.0000	0.0000	1.1841	0.0000	0.0000	2.8142	0.0000	0.0000	0.6140	1.1841	0.0000	4.5710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.6294	0.0000	0.6140	1.2006	0.0000	0.0000	4.7243	0.0000	4.6294	0.0000	0.0000	99.5498	0.0000	0.0000	0.0000	0.0000	0.0000	2.8142	0.0000	4.6294	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7460	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in New York	NYNDT	0.0000	83.4384	1.3635	6.8607	0.0000	0.0000	0.0000	1.4139	0.0000	0.0000	1.3196	0.0000	0.0000	0.7510	1.5168	0.0000	-0.2632	0.0000	0.0000	0.0000	0.0000	249.6532	0.0000	4.9786	0.0000	0.7510	0.7944	0.0000	0.0000	6.8607	0.0000	5.1515	0.0000	0.0000	89.5481	0.6481	0.0000	0.0000	0.0000	0.0000	1.3196	0.0000	4.9786	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1515	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Ohio	OHNDT	0.0000	70.7832	0.4357	44.1368	0.0000	0.0000	0.0000	1.2987	0.0000	0.0000	1.4561	0.0000	0.0000	1.1418	1.2987	0.0000	37.2597	0.0000	0.0000	0.0000	10.7382	8.4057	0.0000	40.3542	0.0000	1.1418	1.0121	0.0000	0.0000	44.1368	0.0000	40.3542	0.0000	0.0000	113.7782	4.0000	0.0000	0.0000	0.0000	0.0000	1.4561	0.0000	40.3542	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.9285	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Oregon	ORNDT	0.0000	1.2929	0.0000	5.9105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5483	0.0000	0.0000	0.0000	0.0000	0.0000	5.9105	0.0000	4.5483	0.0000	0.0000	7.2034	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5483	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5483	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Pennsylvania	PANDT	0.0000	134.9193	1.4231	47.3234	0.0000	0.0000	0.0000	1.5505	0.0000	0.0000	2.8489	0.0000	0.0000	0.5594	1.6924	0.0000	47.0621	0.0000	0.0000	0.0000	0.0000	31.1459	0.0000	35.6120	0.0000	0.5594	16.0000	0.0000	0.0000	47.3250	0.0000	35.6120	0.0000	0.0000	181.6849	0.0000	-0.0016	0.0000	0.0000	0.0000	2.8489	0.0000	35.6120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.6120	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in South Dakota	SDNDT	0.0000	4.7517	0.0000	12.4709	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5844	0.0000	0.0000	1.2698	0.0000	0.0000	9.4786	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.4078	0.0000	1.2698	0.0000	0.0000	0.0000	12.4709	0.0000	9.4078	0.0000	0.0000	15.9528	1.5627	0.0000	0.0000	0.0000	0.0000	1.5844	0.0000	9.4078	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.4078	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Texas	TXNDT	0.0000	52.3680	2.1759	58.1309	0.0000	0.0000	0.0000	2.8303	0.0000	0.0000	2.8614	0.0000	0.0000	1.8044	3.0870	0.0000	18.1446	0.0000	0.0000	0.0000	3.5398	76.6009	0.0000	45.8834	0.0000	1.8044	1.1951	0.0000	0.0000	58.5314	0.0000	45.8834	0.0000	0.0000	109.0950	1.6460	-0.4004	0.0000	0.0000	0.0000	2.8614	0.0000	45.8834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	45.8834	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Virginia	VANDT	0.0000	42.3409	0.0000	19.0726	0.0000	0.0000	0.0000	1.4378	0.0000	0.0000	1.4721	0.0000	0.0000	1.3129	1.4378	0.0000	7.4544	0.0000	0.0000	0.0000	0.0000	61.4427	0.0000	15.0491	0.0000	1.3129	1.3712	0.0000	0.0000	19.0726	0.0000	15.0491	0.0000	0.0000	60.1006	1.4487	0.0000	0.0000	0.0000	0.0000	1.4721	0.0000	15.0491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	15.0491	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in West Virginia	WVNDT	0.0000	91.8194	2.4530	27.8945	0.0000	0.0000	0.0000	2.1606	0.0000	0.0000	2.0188	0.0000	0.0000	2.0563	2.1606	0.0000	23.2662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	27.8945	0.0000	2.0563	1.6979	0.0000	0.0000	27.8945	0.0000	27.8945	0.0000	0.0000	117.6575	0.0000	0.0000	0.0000	0.0000	0.0000	2.0188	0.0000	27.8945	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.0366	
3/31/2018 11:59:59 PM	All Non-insured Non-deposit Trust Companies in Wisconsin	WINDT	0.0000	93.5268	0.0000	29.7394	0.0000	0.0000	0.0118	1.1952	1.5363	0.0000	1.6585	0.0000	0.0000	0.7338	1.1952	0.0000	12.9946	0.0267	0.0000	0.0000	0.0000	47.8468	0.0000	22.2646	0.0000	0.7457	1.1976	0.0000	0.0000	29.7394	0.0000	22.2646	0.0000	0.0000	122.5324	0.0000	0.0000	0.0000	0.0000	0.0000	1.6853	0.0000	22.2646	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	22.2646	
3/31/2018 11:59:59 PM	Bankers banks	301	4.1461	3.8736	2.3373	0.7105	-88.3087	0.1647	0.7572	1.9315	1.9436	1.7457	2.5051	4.6686	-111.7124	2.3445	1.9549	0.0000	0.5624	0.8018	2.5871	1.1135	2.0592	51.3908	1.6918	0.5063	0.0040	3.1017	1.6698	1.5266	1.4004	0.7105	4.6044	0.5023	2.7244	4.4673	2.3202	1.1597	0.0000	4.6441	0.0000	6.5364	3.3069	0.9755	0.4870	4.7934	1.6246	6.3426	0.0000	0.0000	0.0000	0.0806	4.6515	0.5023	
3/31/2018 11:59:59 PM	Bankers banks	BKR	4.1461	3.8736	2.3373	0.7105	-88.3087	0.1647	0.7572	1.9315	1.9436	1.7457	2.5051	4.6686	-111.7124	2.3445	1.9549	0.0000	0.5624	0.8018	2.5871	1.1135	2.0592	51.3908	1.6918	0.5063	0.0040	3.1017	1.6698	1.5266	1.4004	0.7105	4.6044	0.5023	2.7244	4.4673	2.3202	1.1597	0.0000	4.6441	0.0000	6.5364	3.3069	0.9755	0.4870	4.7934	1.6246	6.3426	0.0000	0.0000	0.0000	0.0806	4.6515	0.5023	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets between $1 billion and $3 billion	202	11.5549	6.3528	2.7571	7.6132	1.1266	12.5907	1.0906	2.1315	1.5929	0.0000	20.4541	0.0000	1.5853	21.4151	2.1315	0.0000	28.7599	1.0416	0.8063	0.0000	2.0768	0.0000	1.5823	5.6350	0.0000	22.5057	0.0000	1.3697	0.0000	7.6132	23.5873	5.6350	0.0000	0.0000	3.8461	1.5290	0.0000	23.5873	0.0000	0.0000	21.4957	0.9885	5.0029	18.8679	1.3697	25.2807	0.0000	0.0000	0.0000	11.2952	0.0000	5.6350	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets greater than $ 3 billion	201	12.8499	6.5119	1.7988	3.6364	1.0420	4.7021	1.6494	2.1724	0.7103	2.3725	12.0724	-9.0291	2.2118	11.7987	2.1730	-0.0024	11.8759	1.6913	1.6878	1.1041	2.5882	40.6107	1.9902	2.7856	0.0000	13.4481	1.3961	1.8930	1.5683	3.6377	16.3370	2.7856	0.0000	38.8190	2.5286	1.3303	-0.0012	16.3502	0.0000	8.7817	13.7637	1.3522	3.1717	9.0011	2.0402	16.6926	4.7112	16.8607	2.3718	4.1758	10.6762	2.7856	
3/31/2018 11:59:59 PM	Credit card specialty banks having assets less than $1 billion	203	6.5542	12.1563	1.7809	1.3313	1.0626	3.7896	1.7316	1.7555	1.1904	7.9569	12.1973	11.7544	1.3333	11.3736	1.7555	0.0000	4.9479	1.8500	1.2695	0.7814	2.1909	0.0000	2.1479	0.9427	0.0000	13.1053	1.3032	2.1033	0.0000	1.3313	16.2582	0.9427	10.1903	7.8947	4.7578	1.7612	0.0000	16.2566	0.0000	4.4332	14.0474	0.9885	0.5629	5.8389	2.2999	16.7969	0.0000	0.0000	0.0000	2.6437	11.7124	0.9427	
3/31/2018 11:59:59 PM	Denovo banks opened in 2015 having assets less than $750 million	2015	0.0000	2.7218	0.0000	0.3338	0.0000	0.0000	0.9268	1.8068	0.0000	0.0000	3.2499	4.4459	0.0000	3.2533	1.8068	0.0000	1.9617	0.9258	3.1513	0.2102	1.6678	0.0000	2.3398	0.3338	0.0000	4.1802	0.0000	1.4261	0.0000	0.3338	4.7809	0.3338	0.0000	4.8727	0.0454	1.4200	0.0000	4.7809	0.0000	0.0000	4.1758	0.7453	0.5769	4.6736	1.4261	0.0000	0.0000	0.0000	0.0000	0.2430	4.4760	0.3338	
3/31/2018 11:59:59 PM	Denovo banks opened in 2017 having assets less than $750 million	2017	3.3834	4.0981	1.9475	-2.0785	0.4067	0.6333	0.5324	2.3499	1.7600	0.0000	3.0453	4.7080	0.3803	2.9286	2.3499	0.0000	-11.5619	0.5505	1.2104	0.2242	2.3509	0.0000	1.1182	-2.0557	0.0000	3.4610	2.5752	0.9390	0.0000	-2.0785	4.6856	-2.0557	0.0000	4.2771	0.0807	1.5320	0.0000	4.6856	0.0000	0.0000	3.5958	0.9760	-1.5048	4.7607	0.9390	0.0000	0.0000	0.0000	0.0000	0.9897	4.5923	-2.0557	
3/31/2018 11:59:59 PM	Denovo banks opened in 2018 having assets less than $750 million	2018	0.0000	11.9221	0.0000	-10.4814	0.0000	0.0000	0.0274	1.5761	0.0000	0.0000	0.0000	0.0000	0.0000	1.5244	1.5761	0.0000	-11.4101	0.0000	0.0000	0.0000	1.5761	0.0000	1.5384	-10.4894	0.0000	1.5518	0.0000	0.3513	0.0000	-10.4814	1.2121	-10.4894	0.0000	5.4794	0.0000	1.6213	0.0000	1.2121	0.0000	0.0000	0.0000	0.3762	-10.4056	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0837	5.4794	-10.4894	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $1 billion and $3 billion	4	5.7962	2.7107	2.7105	1.5288	-2.2641	0.0488	0.5033	2.3060	1.1947	1.8146	3.6709	4.7729	-5.2337	3.4548	2.4486	-0.0027	7.5361	0.5330	1.1857	0.3801	2.2710	27.6142	1.0974	1.2204	0.0006	3.9616	1.8349	0.6038	0.7676	1.5247	4.7922	1.2197	1.8668	4.6999	0.8279	1.5239	0.0016	4.8075	0.0000	4.6558	4.2066	0.3776	1.2883	5.1342	0.6722	8.5115	5.7331	6.0535	0.7774	0.0996	4.7333	1.1845	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $10 billion and $100 billion	2	5.3235	2.3539	2.9643	1.6767	10.3439	0.1561	0.4836	2.4342	1.5310	1.9184	3.5435	4.5209	39.6258	3.2571	2.5349	-0.0012	6.7039	0.5252	1.1784	0.5383	2.3996	33.2375	1.0821	1.2919	0.0001	3.7375	1.9376	0.5254	1.0819	1.6765	4.5689	1.2893	0.0000	4.2541	0.8788	1.4285	0.0007	4.5829	0.0000	4.4793	4.0667	0.3602	1.3246	4.7549	0.6345	9.4400	5.2512	4.9842	0.4711	0.1431	4.4304	1.2893	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	8	6.2267	2.7379	2.5853	1.2624	-45.3042	0.0136	0.5548	2.1964	1.3824	1.6209	3.7496	5.0989	-67.8921	3.5595	2.3396	-0.0080	5.5719	0.5829	1.2200	0.2509	2.1209	27.0648	1.1375	1.0592	0.0006	4.1235	1.8447	0.7464	0.8491	1.2607	5.1971	1.0585	1.8421	5.1620	0.4186	1.5547	-0.0005	5.2023	0.0000	4.9522	4.3424	0.4527	1.1393	5.5327	0.7922	8.5221	0.0000	0.0000	0.0000	0.0712	5.1278	0.9779	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	9	6.9734	2.4077	2.5952	1.5099	-13.9423	0.0485	0.4738	2.2832	1.7236	1.8660	3.7034	5.1613	-27.1472	3.5025	2.5010	0.0000	6.2373	0.4994	1.1312	0.2617	2.2266	37.0966	1.0287	1.2996	0.0000	3.9881	1.9678	0.6276	1.0836	1.5052	5.3798	1.2996	1.8610	5.2656	0.4707	1.4183	0.0010	5.3855	0.0000	5.5032	4.2142	0.3401	1.3573	5.7091	0.6752	10.3759	0.0000	0.0000	0.0000	0.0688	5.1706	1.1752	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and located in a metropolitan statistical area	6	6.6011	3.0728	2.4958	1.1359	-14.8709	0.0233	0.4525	2.1353	1.3853	2.0336	3.8896	5.0958	-18.1941	3.6521	2.2880	0.0011	5.4178	0.4818	1.1743	0.2609	2.1838	27.4767	1.0140	0.9559	0.0010	4.1140	1.7286	0.5998	0.9284	1.1378	5.1686	0.9546	1.8018	5.1755	0.5942	1.4422	0.0000	5.1751	0.0000	5.2546	4.3830	0.3375	1.0152	5.5013	0.6492	9.3576	7.3693	0.0000	0.0000	0.0690	5.0877	0.8811	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $100 million and $300 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	7	7.1043	2.8614	2.5393	1.3075	-12.6836	0.0527	0.4555	2.1992	1.3074	1.8911	3.9165	5.0530	-19.1218	3.6702	2.3980	0.0000	6.0215	0.4850	1.1987	0.2712	2.1169	33.3855	1.0115	1.1260	0.0000	4.1396	1.7938	0.6002	1.0021	1.3070	5.2886	1.1261	2.0590	5.2653	0.5810	1.4409	-0.0002	5.2957	0.0000	5.3686	4.4158	0.3234	1.1769	5.6489	0.6431	9.2983	0.0000	0.0000	0.0000	0.0810	5.1096	1.0206	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $3 billion and $10 billion	3	6.1019	2.5342	2.8163	1.6255	-7.4733	0.0824	0.4971	2.4248	1.2948	1.7078	3.5930	4.6738	-11.2690	3.3637	2.5316	-0.0028	7.9673	0.5304	1.2195	0.4781	2.3790	23.8378	1.1002	1.2768	0.0009	3.8681	1.9659	0.5523	0.6332	1.6230	4.6296	1.2758	0.0000	4.5014	0.9047	1.4990	0.0008	4.6513	0.0000	4.3879	4.1237	0.3661	1.3270	4.9931	0.6557	8.1256	5.0855	4.0472	1.2877	0.1111	4.6031	1.2507	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $300 million and $1 billion	5	6.2473	2.8019	2.6337	1.4012	-12.0840	0.0420	0.5012	2.2613	1.3032	1.7141	3.7718	4.9381	-17.1801	3.5641	2.4389	-0.0015	6.7535	0.5296	1.2325	0.3244	2.2114	29.4276	1.1051	1.1624	0.0004	4.0742	1.8364	0.6310	0.7727	1.3970	5.0186	1.1620	1.8678	4.9879	0.6940	1.5054	0.0007	5.0266	0.0000	4.7139	4.3116	0.3788	1.2262	5.3850	0.6856	8.5878	6.1123	4.5454	1.9873	0.0905	4.9217	1.0894	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and located in a metropolitan statistical area	12	6.9116	3.0288	2.3460	1.0283	-8.4082	0.0336	0.4529	2.0489	1.1456	1.6787	3.7929	5.2696	0.6161	3.5649	2.1885	0.0000	3.7332	0.4810	1.1054	0.1717	1.8659	25.2056	1.0148	0.8683	0.0007	4.0401	1.7594	0.6306	0.9239	1.0311	5.4484	0.8675	1.5942	5.4044	0.4676	1.4160	0.0000	5.4526	0.0000	4.9895	4.2985	0.3545	0.9081	5.8797	0.6694	9.2057	0.0000	0.0000	0.0000	0.0572	5.3066	0.7900	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 2 or fewer full service banking offices and not located in a metropolitan statistical area	13	7.0723	2.5782	2.4862	1.2805	-7.1303	0.0404	0.4386	2.1555	1.3102	1.5147	3.7370	5.1991	-11.7764	3.5167	2.3557	0.0000	4.3070	0.4651	1.1014	0.2024	1.9694	38.1700	0.9755	1.1099	0.0000	3.9682	1.7286	0.6031	0.8856	1.2839	5.4979	1.1099	1.7691	5.3615	0.4029	1.3268	-0.0001	5.5024	0.0000	5.1956	4.2151	0.3240	1.1489	5.8575	0.6425	8.6363	0.0000	0.0000	0.0000	0.0642	5.2392	0.9985	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and located in a metropolitan statistical area	10	7.0426	3.4847	2.3850	0.7661	-16.1660	0.1043	0.3947	2.1522	1.3810	1.5680	3.9164	5.2597	-3.1532	3.6480	2.2820	0.0000	3.7489	0.4222	1.0983	0.2043	2.1709	23.8148	0.9274	0.6662	0.0000	4.0588	1.7822	0.5386	1.2522	0.7668	5.4190	0.6662	2.2340	5.3863	0.6656	1.3354	-0.0001	5.4200	0.0000	5.5532	4.3558	0.3092	0.6230	5.9549	0.5755	11.4367	0.0000	0.0000	0.0000	0.0799	5.2370	0.6001	
3/31/2018 11:59:59 PM	Insured commercial banks having assets between $50 million and $100 million, with 3 or more full service banking offices and not located in a metropolitan statistical area	11	7.0470	3.0540	2.5540	1.0221	-5.4699	0.0721	0.4025	2.1538	1.6488	2.8124	3.9270	5.1840	-4.9647	3.6571	2.3273	0.0000	4.1683	0.4317	1.1064	0.2033	1.9318	37.1960	0.9492	0.8905	0.0000	4.0736	1.7675	0.5397	0.6494	1.0302	5.4605	0.8905	2.0706	5.4061	0.5160	1.3410	-0.0006	5.4666	0.0000	5.4143	4.3736	0.2572	0.9121	5.7315	0.5769	12.5684	0.0000	0.0000	0.0000	0.0599	5.2454	0.7958	
3/31/2018 11:59:59 PM	Insured commercial banks having assets greater than $100 billion	1	4.9669	2.5473	2.6746	1.5797	4.9185	0.2609	0.5370	2.3716	2.1815	2.5177	2.7794	4.1363	18.3214	2.5455	2.3983	-0.0001	4.6306	0.5823	1.2740	0.9542	2.4700	49.2700	1.1818	1.2464	0.0021	3.1045	1.7771	0.4935	1.1698	1.5830	4.1714	1.2432	0.0000	3.8904	1.6382	1.3711	-0.0009	4.1598	0.0000	4.3336	3.3855	0.3845	1.2399	4.0225	0.6835	11.2835	3.9882	3.5571	0.6890	0.1453	3.9889	1.2432	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and located in a metropolitan statistical area	16	7.2413	4.0350	2.5720	0.9859	-17.6939	-0.0056	0.3519	2.1719	1.1772	1.1261	3.4206	5.2171	-18.8561	3.1427	2.3037	0.0000	3.0739	0.3807	1.1219	0.1552	1.9423	18.0829	0.8903	0.8249	0.0000	3.5144	1.5752	0.5581	0.8817	0.9868	5.3076	0.8249	1.1075	5.1822	1.4286	1.3609	-0.0012	5.3052	0.0000	5.2229	3.8271	0.2692	0.8977	5.7278	0.5783	12.0934	0.0000	0.0000	0.0000	0.0320	5.1760	0.7756	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 1 full service banking offices and not located in a metropolitan statistical area	17	7.0378	2.7996	2.5020	1.0000	-8.0913	0.0487	0.3679	2.1546	1.3780	1.4395	3.6680	5.1993	-10.6251	3.4070	2.2979	0.0000	3.0182	0.3976	1.0401	0.1666	1.8678	32.3201	0.8834	0.8706	0.0000	3.7916	1.7661	0.5336	0.9318	0.9992	5.5668	0.8705	1.7860	5.5311	0.4110	1.3456	0.0007	5.5749	0.0000	5.0632	4.0824	0.2651	0.9217	5.8066	0.5562	12.0474	0.0000	0.0000	0.0000	0.0550	5.3106	0.7944	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and located in a metropolitan statistical area	14	7.4173	3.8052	2.5556	0.5024	-4.9096	0.0841	0.3776	2.0865	1.2749	1.2956	3.8752	5.3026	-5.1250	3.5647	2.2142	0.0000	0.5759	0.4110	1.2774	0.2039	1.6542	42.2617	0.9515	0.4307	0.0000	3.9405	1.5408	0.5541	0.9787	0.5024	5.5052	0.4307	2.1025	5.4363	0.4363	1.5352	0.0000	5.5061	0.0000	5.0830	4.2847	0.2607	0.4312	5.8278	0.5713	9.6461	0.0000	0.0000	0.0000	0.0453	5.3588	0.3903	
3/31/2018 11:59:59 PM	Insured commercial banks having assets less than $50 million, with 2 or more full service banking offices and not located in a metropolitan statistical area	15	7.5111	3.1778	2.2336	0.8521	-6.2731	0.0404	0.3767	2.1193	1.0813	0.0000	3.8822	5.4804	-4.7640	3.6219	2.2773	0.0000	2.9329	0.4029	1.0256	0.1426	1.7529	30.2630	0.8989	0.7609	0.0000	4.0130	1.7541	0.5094	0.6691	0.8592	5.6464	0.7609	2.0790	5.4397	0.4234	1.3914	0.0001	5.6434	0.0000	5.5760	4.3040	0.2829	0.7863	5.9842	0.5360	9.4805	0.0000	0.0000	0.0000	0.0580	5.3845	0.6790	
