Reporting Period	Peer Group Description	Peer Group	UBPSE543	UBPSE408	UBPSE411	UBPSE023	UBPSFB70	UBPSE388	UBPSE405	UBPSE398	UBPSE586	UBPSFB69	UBPSE019	UBPSE406	UBPSE397	UBPSE587	UBPSE021	UBPSE395	UBPSFB64	UBPSE006	UBPSE022	UBPSE404	UBPSE391	UBPSE399	UBPSFB66	UBPSE401	UBPSE409	UBPSE020	UBPSE594	UBPSE400	UBPSE402	UBPSE413	UBPSFB61	UBPSFB60	UBPSE390	UBPSE412	UBPSE407	UBPSE410	
3/31/2018 11:59:59 PM	Insured savings banks having assets greater than $1 billion	101	-0.0189	0.0875	2.5994	0.8814	0.0359	41.1719	-0.0042	0.0000	-0.0018	0.0000	0.0477	0.0000	0.0034	0.0008	98.8604	2.8384	0.0573	0.0732	0.8941	-0.0033	0.0452	-0.0019	0.0000	0.0124	0.0753	208.5640	-0.0044	-0.0011	0.0098	0.0000	-0.0567	0.0081	0.0826	1.0648	0.0170	0.6263	
3/31/2018 11:59:59 PM	Insured savings banks having assets less than $100 million	104	-0.1417	0.6986	0.0000	1.0124	0.0000	14.2453	0.2671	0.0000	1.9961	0.0000	0.0263	0.0000	0.0171	0.3931	21.0583	1.4748	0.0041	0.0297	1.0165	0.5714	0.0085	0.6210	0.0000	0.0213	0.0000	20.3997	-0.0005	0.0000	0.3635	0.0000	0.0929	0.0160	0.0342	0.1295	0.0000	0.0209	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $100 million and $300 million	103M	0.0000	-0.0107	3.8121	0.9090	0.0000	16.2905	0.0034	-0.0502	-0.0141	0.0000	0.0460	0.0000	0.0291	0.5221	31.0167	1.8062	0.1019	0.0496	0.9099	-0.0025	0.0112	-0.0066	0.0000	0.0214	0.0000	40.0237	0.2060	0.0000	-0.0002	0.0000	0.0549	0.0198	0.0592	4.4004	0.0000	0.2984	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets between $300 million and $1 billion	102M	0.0300	-0.0144	0.7334	0.8333	0.0000	35.2439	0.0032	0.0000	-0.0874	0.0000	0.0196	0.0000	0.0154	-0.0002	43.6465	1.7100	0.0725	0.0474	0.8345	-0.0137	0.0151	-0.0284	0.0000	0.0145	0.0000	72.6188	0.0010	0.0000	0.0034	0.0000	0.0230	0.0116	0.0338	0.8537	0.0000	0.2270	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets greater than $1 billion	101M	0.0000	0.0059	5.2168	0.8224	0.0135	32.9049	-0.0026	0.0000	0.0000	0.0000	0.0168	0.0000	0.0035	-0.0026	235.3618	2.5629	-0.0342	0.0523	0.8246	-0.0001	0.0172	0.0007	0.0000	0.0059	-0.0513	360.6774	-0.0003	0.0000	-0.0008	0.0000	-0.0930	0.0065	0.0326	0.3810	0.0000	0.9954	
3/31/2018 11:59:59 PM	Mutually-owned insured savings banks having assets less than $100 million	104M	-0.1940	0.1455	0.0000	0.9782	0.0000	12.3033	0.3682	0.0000	2.9149	0.0000	0.0260	0.0000	0.0158	0.5606	19.4978	1.3981	0.0141	0.0295	0.9808	0.7747	0.0068	0.8539	0.0000	0.0195	0.0000	21.2653	0.0000	0.0000	0.5025	0.0000	0.2029	0.0137	0.0332	0.1984	0.0000	0.0344	
3/31/2018 11:59:59 PM	Stock-owned insured savigns banks having assets greater than $1 billion	101S	-0.0292	0.1711	2.9034	0.9224	0.2227	44.0295	-0.0044	0.0000	-0.0056	0.0000	0.0798	0.0000	0.0040	0.0059	48.2347	3.2611	0.0588	0.0945	0.9397	-0.0001	0.0700	-0.0061	0.0000	0.0151	0.2900	144.3495	-0.0071	-0.0015	0.0252	0.0000	-0.0650	0.0092	0.1377	1.5521	0.0232	0.6427	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $100 million and $300 million	103S	-0.2038	0.1372	8.5579	1.0115	0.0000	25.3999	-0.0256	-0.0011	-0.1720	0.0000	0.0443	0.0000	0.0132	-0.0080	31.0452	2.6112	0.1146	0.0423	1.0373	0.1002	0.0262	-0.1340	0.0000	0.0288	-0.6286	40.4925	-0.0375	-0.0249	-0.0086	0.0000	-0.0298	0.0323	0.0695	0.0492	0.0000	0.3629	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets between $300 million and $1 billion	102S	-0.0137	0.0452	2.7866	1.0549	-2.8481	40.6135	0.0079	-1.6129	-0.0529	0.0000	0.0541	0.0000	0.0150	0.0069	54.0453	2.7922	-0.0365	0.0720	1.0696	-0.0192	0.0311	-0.0040	0.0000	0.0216	-1.3137	82.7723	0.0015	0.0000	-0.0215	0.0000	-0.0388	0.0224	0.0830	0.0137	0.0136	0.3007	
3/31/2018 11:59:59 PM	Stock-owned insured savings banks having assets less than $100 million	104S	0.0000	-0.1623	0.0000	1.1525	0.0000	18.8227	-0.0291	0.0000	0.0000	0.0000	0.0355	0.0000	0.0336	-0.0012	27.4117	2.4381	-0.1027	0.0252	1.1697	-0.1877	0.0166	0.0000	0.0000	0.0420	0.0000	21.1141	-0.0016	0.0000	0.0000	0.0000	-0.9368	0.0390	0.0503	-0.1466	0.0000	-0.0488	
3/31/2018 11:59:59 PM	Trust Assets between $1 billion and $10 billion 	TRST303	-0.0046	0.0927	2.6006	1.0743	0.1035	42.4795	0.0103	-0.0201	-0.0203	-0.0362	0.0863	-0.0109	0.0125	0.0155	16.4644	2.8110	0.2328	0.0772	1.0904	-0.0008	0.0523	-0.0163	0.0000	0.0183	0.1055	39.2676	-0.0018	-0.0022	0.0223	0.0000	-0.0454	0.0116	0.1324	0.0955	0.0134	0.5105	
3/31/2018 11:59:59 PM	Trust Assets between $10 billion and $100 billion 	TRST302	-0.0504	0.1951	3.5890	1.0894	0.0778	29.7819	0.0321	-0.0154	-0.0209	0.2219	0.1957	0.0000	0.0179	0.0654	10.0651	1.7909	0.2721	0.0548	1.0959	-0.0033	0.0945	-0.0268	0.0000	0.0262	0.1110	29.0021	0.0189	0.0524	0.0515	0.0000	-0.0581	0.0171	0.2808	0.1244	0.4106	1.3212	
3/31/2018 11:59:59 PM	Trust Assets between $250 million and $1 billion	TRST304	-0.0530	0.0074	1.2497	1.2176	0.0251	49.8118	-0.0026	0.4657	-0.1716	0.0000	0.0185	0.0000	-0.0082	0.0000	57.9213	3.6049	0.1082	0.0696	1.2268	-0.0148	0.0534	-0.0405	0.0000	0.0028	0.0240	88.2520	-0.0045	-0.0062	0.0019	0.0000	-0.1075	0.0054	0.0701	0.2656	0.0014	0.3839	
3/31/2018 11:59:59 PM	Trust Assets in excess of $100 billion	TRST301	3.8835	0.1924	3.6413	0.7927	0.0309	45.8790	0.0131	-0.0258	-0.0008	0.2243	0.2337	0.0000	0.0487	0.0246	499.9532	2.1918	0.5174	0.0731	0.7981	0.0271	0.0846	0.0032	0.0000	0.0717	0.0284	8255.7419	0.0018	-0.1689	0.1764	0.0000	0.1649	0.0484	0.3183	0.0595	0.0163	1.1663	
3/31/2018 11:59:59 PM	Trust Assets less than $250 million 	TRST305	0.0000	0.0080	0.6826	1.4162	-0.0326	54.3427	-0.0086	0.0000	-0.0743	0.0000	0.0218	0.0000	-0.0043	-0.0184	55.9679	3.4323	0.0789	0.0605	1.4194	0.0000	0.0328	-0.0126	0.0000	0.0029	-0.0160	75.0551	0.0000	0.0000	-0.0005	0.0000	-2.2325	0.0085	0.0531	0.2345	-0.0144	0.1804	
6/30/2018 11:59:59 PM	All Bankers Banks in California	CABKR	0.0000	0.0000	0.0000	1.5188	0.0000	0.0000	-0.1342	0.0000	0.0000	0.0000	-0.0839	0.0000	-0.1004	-1.4979	0.0000	1.9872	0.0000	0.0000	1.5188	0.0000	0.0839	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0117	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Colorado	COBKR	0.0000	7.8806	0.0000	2.0139	0.0000	144.6540	-0.2670	0.0000	-0.0108	0.0000	1.0963	0.0000	-0.1575	0.0000	1.8192	1.2528	0.0000	0.5994	2.0139	0.0000	0.1006	-0.0103	0.0000	0.0000	0.0000	2.3232	-0.3138	0.0000	0.0000	0.0000	0.0000	0.0000	1.1969	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Kansas	KSBKR	0.0000	0.4030	1.6686	2.1624	0.0000	8.9418	0.0000	0.0000	-0.1625	0.0000	0.3257	0.0000	-0.0205	0.0000	6.7115	0.0000	0.0000	0.2345	2.1624	0.0000	0.0469	-0.1298	0.0000	0.0000	0.0000	8.2836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3726	0.0000	0.0000	1.6676	
6/30/2018 11:59:59 PM	All Bankers Banks in Kentucky	KYBKR	0.0000	0.0000	0.0000	1.0586	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0063	0.0000	-0.0094	0.0000	0.0000	0.0000	0.0000	0.0328	1.0586	0.0000	0.0063	-0.0519	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Louisiana	LABKR	0.0000	-0.0040	0.0000	2.2701	0.0000	24.1181	-0.0071	0.0000	-0.0036	0.0000	-0.1307	0.0000	-0.1665	-0.0346	0.0000	1.4127	0.0000	0.0209	2.2701	-1.3328	0.1307	-0.0034	0.0000	-0.0580	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0593	0.0000	-0.0527	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Maryland	MDBKR	0.0000	0.0000	0.0000	1.5334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3350	0.0000	0.0000	1.5334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Minnesota	MNBKR	0.0000	1.1642	0.0000	1.2325	0.0000	1.5209	0.0000	0.0000	0.0000	0.0000	0.1612	0.0000	-0.0005	0.0000	7.9540	7.6487	0.0000	0.3435	1.2325	0.0000	0.0006	0.0000	0.0000	-0.0172	0.0000	9.0738	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0235	0.1619	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Missouri	MOBKR	0.0000	0.0000	0.0000	3.6239	0.0000	0.0000	-0.5135	0.0000	0.0000	0.0000	-0.0848	0.0000	-0.2670	-2.0127	0.0000	0.0000	0.0000	0.0000	3.6239	0.0000	0.0848	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Oklahoma	OKBKR	0.0000	-0.0283	3.6253	1.6082	0.0000	21.0526	0.0000	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	77.9062	0.9131	0.0000	0.0000	1.6082	0.0000	0.0023	0.0000	0.0000	0.0000	0.0000	76.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0214	0.0000	0.0000	3.2432	
6/30/2018 11:59:59 PM	All Bankers Banks in Pennsylvania	PABKR	0.0000	0.0000	0.0000	2.4606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.5157	0.0000	-0.0896	2.4606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Texas	TXBKR	0.0000	1.0822	1.4994	1.2771	0.0000	14.7545	0.0000	0.0000	0.0000	0.0000	0.2291	0.0000	0.0000	0.0000	5.6941	4.7544	0.0000	0.0928	1.2860	0.0000	0.0505	0.0000	0.0000	0.0000	0.0000	11.6733	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2797	0.0000	0.0000	1.4823	
6/30/2018 11:59:59 PM	All Bankers Banks in Virginia	VABKR	0.0000	0.0000	0.0000	1.9358	0.0000	278.0487	-0.2434	0.0000	0.0000	0.0000	-0.2908	0.0000	-0.1687	0.0000	0.0000	3.0522	0.0000	-0.1587	1.9358	0.0000	0.2908	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3472	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.3041	0.0000	0.0000	
6/30/2018 11:59:59 PM	All Bankers Banks in Wisconsin	WIBKR	0.0000	0.0000	0.5842	1.7170	0.0000	125.0000	0.0000	0.0000	0.0000	0.0000	0.0074	0.0000	0.0000	0.0000	264.1666	3170.0000	0.0000	0.0363	1.7637	0.0000	0.0062	0.0000	0.0000	0.0000	0.0000	332.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0137	0.0000	0.0000	0.5842	
6/30/2018 11:59:59 PM	All banks in nation 	NATIONAL	-0.0459	0.0736	1.1279	1.2421	0.0342	43.1793	0.0011	0.4267	-0.0726	0.1797	0.0547	-0.0002	0.0092	0.0000	37.6745	4.1014	0.0904	0.0818	1.2490	-0.0072	0.0414	-0.0058	0.0000	0.0124	0.0099	66.0724	-0.0008	-0.0429	-0.0001	0.0000	-0.0190	0.0120	0.0936	0.3032	0.0062	0.2735	
6/30/2018 11:59:59 PM	All credit card specialty banks	CRC	0.0000	3.6660	5.5020	5.5735	0.0000	20.5074	0.0000	0.0000	0.0000	0.0000	5.1734	0.0000	0.0644	0.0000	1.0550	269.8430	0.0000	4.4659	5.6536	0.0000	0.9291	0.0000	0.0000	0.0858	0.0000	2.0478	0.0000	0.0000	103.9911	0.0000	0.0296	0.0339	6.1025	11.4920	0.5801	5.2757	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Delaware	DECRC	0.0000	4.7935	4.3211	4.3990	0.0000	15.2786	0.0000	0.0000	0.0000	0.0000	4.2639	0.0000	0.1289	0.0000	1.0311	19.6306	0.0000	3.5427	4.4257	0.0000	0.6324	0.0000	0.0000	0.2574	0.0000	2.0241	0.0000	0.0000	103.9911	0.0000	0.0296	0.1019	4.8964	0.8846	1.1603	4.2654	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Florida	FLCRC	0.0000	3.1812	3.2208	2.9666	0.0000	22.1146	0.0000	0.0000	0.0000	0.0000	3.2139	0.0000	0.0000	0.0000	0.9017	0.0000	0.0000	2.8293	2.9666	0.0000	0.7287	0.0000	0.0000	0.0000	0.0000	1.3945	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9427	0.0000	0.0000	3.2208	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in South Dakota	SDCRC	0.0000	0.0000	5.0179	4.9944	0.0000	18.6793	0.0000	0.0000	0.0000	0.0000	4.7859	0.0000	0.0000	0.0000	1.0272	4.6650	0.0000	2.5878	4.9944	0.0000	1.0529	0.0000	0.0000	0.0000	0.0000	1.2278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8388	0.1040	0.0000	5.0036	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Utah	UTCRC	0.0000	4.0265	7.2833	7.5947	0.0000	23.8549	0.0000	0.0000	0.0000	0.0000	6.6977	0.0000	0.0000	0.0000	1.1183	465.1219	0.0000	6.3511	7.7882	0.0000	1.0492	0.0000	0.0000	0.0000	0.0000	2.4908	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7469	26.1904	0.0000	6.7205	
6/30/2018 11:59:59 PM	All Credit Card Specialty Banks in Virginia	VACRC	0.0000	2.9919	5.8649	5.3730	0.0000	28.2537	0.0000	0.0000	0.0000	0.0000	5.0610	0.0000	0.0000	0.0000	1.0777	254.3299	0.0000	4.1331	5.3730	0.0000	1.7119	0.0000	0.0000	0.0000	0.0000	1.8433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.7729	0.0000	0.0000	5.8646	
6/30/2018 11:59:59 PM	All insured commercial banks	COM	-0.0465	0.0739	1.0291	1.2815	0.0336	44.2959	0.0014	0.4642	-0.0786	0.2028	0.0558	-0.0002	0.0083	0.0000	37.8128	4.4016	0.0943	0.0867	1.2873	-0.0081	0.0437	-0.0065	0.0000	0.0115	0.0090	68.1713	-0.0008	-0.0462	-0.0005	0.0000	-0.0203	0.0111	0.0974	0.3043	0.0061	0.2683	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alabama	ALCOM	0.0015	0.1449	1.5415	1.3060	-0.3119	41.4026	0.0098	0.0000	-0.0474	0.0000	0.0977	0.0000	0.0117	0.0130	26.5394	5.2013	0.3110	0.1153	1.3072	-0.0012	0.0784	-0.0307	0.0000	0.0256	0.2525	51.0785	-0.0003	-0.0009	0.0064	0.0000	0.0131	0.0191	0.1701	0.2181	0.0390	0.4496	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Alaska	AKCOM	-0.7748	0.1390	0.7263	1.4894	0.0000	302.6998	0.0171	0.0000	-0.2631	0.0000	0.1379	0.0000	0.0129	0.0392	29.9765	2.0000	-0.3483	0.1249	1.5287	0.0000	0.0664	-0.3213	0.0000	0.1559	0.0000	101.9633	0.0000	0.0000	-0.0142	0.0000	-0.1472	0.2318	0.2044	0.0000	0.0000	1.4592	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arizona	AZCOM	-0.9834	0.2961	9.3474	1.2699	-0.0010	39.8127	-0.0037	-0.0956	-0.0150	0.0000	0.0143	0.0000	-0.0251	-0.0011	22.0035	5.8901	0.4840	0.0086	1.2894	0.0000	0.0423	-0.0417	0.0000	-0.0474	-0.0010	46.3140	-0.0082	0.0000	-0.7524	0.0000	-0.1375	-0.0250	0.0566	0.1828	0.0000	0.2412	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Arkansas	ARCOM	-0.0183	0.1115	1.5257	1.3233	0.0000	35.1469	0.0117	-23.1552	-0.0092	0.0000	0.0866	0.0000	0.0270	0.0171	28.1577	3.2306	0.1128	0.1095	1.3534	0.0138	0.0565	-0.0072	0.0000	0.0303	0.0000	45.1279	0.0002	0.0013	0.0069	0.0000	-0.0280	0.0278	0.1337	0.4679	0.0450	0.3583	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in California	CACOM	-0.0707	0.1167	2.5730	1.3534	0.1797	116.3450	-0.0018	0.0115	-0.0912	0.1742	0.0443	0.0000	-0.0081	-0.0025	33.7369	7.4505	0.0821	0.0864	1.3662	-0.0150	0.0400	-0.0774	0.0000	-0.0260	0.3503	76.3208	-0.0005	-0.0020	-0.1026	0.0000	-0.2605	-0.0032	0.0809	0.0154	0.0008	0.3785	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Colorado	COCOM	-0.0064	-0.0094	2.6810	1.3913	0.0541	109.2281	-0.0291	-0.3840	-0.0737	0.0000	-0.0050	0.0000	-0.0133	-0.0046	89.4064	4.9389	0.0685	0.0865	1.3958	-0.0052	0.0497	-0.0447	0.0000	-0.0090	0.0000	144.8523	-0.0864	-0.0104	-0.0267	0.0000	-0.1017	-0.0007	0.0477	0.0300	0.0036	0.3454	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Connecticut	CTCOM	-0.0546	0.0101	3.3613	0.9351	0.1176	25.0226	0.0097	0.0000	-0.0006	0.0000	0.0217	0.0000	0.0049	0.0047	93.4284	2.8076	-0.3877	0.0845	0.9685	0.0010	0.0142	-0.0060	0.0000	-0.0013	0.1219	99.7112	0.0222	0.0000	-0.0437	0.0000	0.0578	0.0014	0.0360	0.0437	0.0000	2.7647	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Delaware	DECOM	1.7505	0.1043	4.8821	1.3740	0.0075	53.9091	0.0061	0.4332	-0.0001	0.0000	0.4572	0.0000	0.0474	0.0164	12.0102	34.6713	0.0026	0.1797	1.3869	-0.0059	0.1399	-0.0040	0.0000	0.0991	0.0075	77.2993	0.0001	0.0577	0.0624	0.0000	-0.0996	0.0779	0.5971	0.7405	-0.2270	3.4905	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in District of Columbia	DCCOM	0.0000	-0.1667	2.7830	1.3526	0.0000	3.7854	-0.0027	0.0000	0.0000	0.0000	0.0058	0.0000	0.0009	0.0000	9.0677	3.1145	0.0000	0.0498	1.3526	0.0000	0.0407	0.0000	0.0000	0.0057	0.0000	5.8022	-0.0073	0.0000	0.0000	0.0000	-0.7368	0.0118	0.0465	8.5075	0.0000	0.8350	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Florida	FLCOM	-0.0934	0.0640	0.2817	1.2790	0.0255	85.6691	-0.0150	0.0000	-0.1581	0.0000	0.0088	0.0000	-0.0174	-0.0231	88.7586	6.0380	0.0252	0.0549	1.2828	-0.0075	0.0506	-0.1209	0.0000	-0.0120	0.0279	139.1809	-0.0068	-0.0151	-0.1289	0.0000	-0.4143	-0.0121	0.0565	2.1089	0.0000	0.1461	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	-0.0217	0.1703	0.5444	1.4336	0.2546	52.0865	-0.0123	0.0006	-0.0708	0.0000	0.0777	0.0000	0.0035	0.0009	38.0935	3.8429	0.2071	0.0899	1.4414	-0.1295	0.0588	-0.0428	0.0000	0.0217	0.1223	59.7135	-0.0170	-0.0004	-0.0063	0.0000	-0.0562	0.0166	0.1381	0.5925	0.1611	0.3883	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	0.0000	-0.1557	3.3281	2.3688	0.0000	126.7364	0.0152	0.0000	-0.0388	0.0000	0.1276	0.0000	0.0565	0.0411	2.8399	41.9141	1.4231	0.2467	2.3688	0.0659	0.3330	-0.0375	0.0000	0.0758	0.0000	4.4282	0.0000	0.0000	0.0000	0.0000	10.2325	-0.0641	0.4606	7.1186	0.0000	-2.2156	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	-2.4247	0.0701	4.4498	1.1959	0.0000	323.2584	-0.0121	0.0000	-0.2973	0.0131	0.0353	-0.0061	-0.0406	-5.1136	115.3594	14.4653	0.4387	0.0496	1.1969	0.0000	0.0687	-0.6304	0.0000	-0.0252	0.0013	936.9234	-0.0026	0.0000	-0.0821	0.0000	-0.4406	-0.0053	0.1041	3.3683	0.0000	1.0305	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	0.0580	-0.0004	1.2362	1.4306	0.0000	97.0790	-0.0565	0.0000	-0.1672	0.0000	0.0531	0.0000	-0.0329	-0.0831	13.8915	3.5462	-0.0726	0.1078	1.4395	0.0000	0.0490	-0.1129	0.0000	-0.0222	19.8275	33.4825	0.0000	0.0000	-0.0094	0.0000	-0.0456	-0.0185	0.1021	7.0184	0.4840	0.0013	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	0.2646	0.0474	0.8949	1.1518	0.0882	35.9355	0.0075	-0.0436	-0.0495	0.0000	0.0598	0.0000	0.0230	0.0074	29.9096	3.1790	0.0782	0.0774	1.1561	-0.0138	0.0380	-0.0305	0.0000	0.0347	0.0225	57.3323	0.0000	0.0349	0.0069	0.0000	-0.0024	0.0296	0.0988	0.0598	0.0002	0.1874	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	0.0000	0.0684	0.9801	1.3300	0.0159	46.4950	0.0048	0.2906	-0.0053	0.0000	0.0437	0.0000	0.0125	-0.0011	40.1911	4.8265	0.1862	0.0907	1.3327	-0.0132	0.0386	-0.0001	0.0000	0.0139	0.0187	60.0860	0.0006	0.0001	0.0100	0.0000	-0.0195	0.0111	0.0809	0.3568	-0.0013	0.2919	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	0.0315	0.0437	0.1966	1.2922	0.1304	54.9225	-0.0006	0.0000	-0.0016	0.0000	0.0404	0.0000	0.0090	-0.0142	72.7379	7.2614	0.0799	0.0831	1.2938	0.0466	0.0297	-0.0020	0.0000	0.0113	0.0000	125.7160	-0.0002	0.0207	0.0144	0.0000	-0.1048	0.0126	0.0696	0.0264	0.0024	0.1278	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	-0.0521	0.0207	1.1454	1.5152	1.4113	48.1596	0.0002	0.0000	-0.1308	0.0000	0.0404	0.0000	0.0077	-0.0093	35.6858	6.3822	0.0378	0.0808	1.5250	-0.0449	0.0433	-0.0698	0.0000	0.0111	0.1449	56.2306	-0.0052	-0.9768	-0.0002	0.0000	-0.1436	0.0110	0.0859	1.0083	0.0100	0.1756	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	-0.0047	0.0338	0.9998	1.2540	0.0000	42.8606	0.0059	0.0000	-0.0112	0.0000	0.0621	0.0000	0.0177	-0.0001	31.8373	2.5472	0.1940	0.0681	1.2566	0.0103	0.0581	-0.0174	0.0000	0.0219	0.0000	52.8399	-0.0005	-0.0002	0.0012	0.0000	-0.0102	0.0251	0.1145	0.7829	0.1049	0.4117	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	0.0011	0.2185	1.2519	1.2010	0.0000	27.7464	0.0218	-0.0223	0.0279	0.0000	0.1187	0.0000	0.0562	0.0361	24.9652	2.8106	0.2174	0.1300	1.2027	0.0029	0.0592	0.0241	0.0000	0.0579	0.0000	45.3514	-0.0019	0.0000	0.0121	0.0000	-0.0162	0.0626	0.1795	3.0424	0.0243	0.4935	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	0.0000	0.0945	5.6074	0.7855	0.0000	16.8020	0.0068	0.0000	0.0000	0.0000	0.0505	0.0000	0.0355	0.0349	13.8659	0.8133	-7.6449	0.0660	0.7869	0.0017	0.0181	0.0000	0.0000	0.0566	0.0000	41.2510	0.0169	0.0000	0.1374	0.0000	0.1328	0.0408	0.0687	0.1944	0.0000	0.5107	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	-0.0107	0.2869	2.3121	0.9872	0.0000	64.8720	0.0412	0.0000	0.0554	0.0000	0.0823	0.0000	0.0554	0.0169	15.7464	1.8600	0.0093	0.0993	0.9933	-0.0010	0.0605	0.0195	0.0000	0.0721	-0.3576	34.5012	0.0201	0.0227	-0.1005	0.0000	0.3755	0.0489	0.1435	0.1809	-0.0075	0.4168	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	0.0000	0.0485	1.2553	0.8678	0.0398	53.3752	-0.0092	6.1861	-0.0007	0.0000	0.0116	0.0000	-0.0022	-0.0233	222.5258	4.0792	-0.1324	0.0601	0.8746	-0.0008	0.0122	-0.0002	0.0000	-0.0018	0.0489	439.9828	-0.0006	0.0000	0.0020	0.0000	-0.0024	-0.0008	0.0252	1.6795	0.0000	0.3337	
6/30/2018 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	-0.0574	-0.0165	0.0788	1.1352	0.2118	86.1744	-0.0013	-0.0142	-0.0736	0.0000	0.0218	0.0000	-0.0013	0.0028	29.1207	2.9235	0.0666	0.0670	1.1421	-0.0078	0.0568	-0.0412	0.0000	-0.0032	0.2978	41.9776	-0.0066	-0.0067	-0.0081	0.0000	-0.1550	0.0028	0.0734	0.0706	0.0000	0.1331	
